Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
6,RedMaple,0.7625176,1,0.7625176,10,False
6,TulipTree,0.5604912,1,0.5604912,10,False
7,LobPine,0.5930099,1,0.5930099,9,False
7,LongleafPine,0.5930099,1,0.5930099,9,False
7,ShortPine,0.2371736,1,0.2371736,9,False
7,SlashPine,0.5930099,1,0.5930099,9,False
7,WhiteOak,0.6848629,1,0.6848629,9,False
7,TurkeyOak,0.5930099,1,0.5930099,9,False
7,SweetGum,0.5930099,1,0.5930099,9,False
7,RedMaple,0.7879804,1,0.7879804,9,False
7,TulipTree,0.5930099,1,0.5930099,9,False
8,LobPine,0.5894381,1,0.5894381,9,False
8,LongleafPine,0.5894381,1,0.5894381,9,False
8,ShortPine,0.2332855,1,0.2332855,9,False
8,SlashPine,0.5894381,1,0.5894381,9,False
8,WhiteOak,0.6816611,1,0.6816611,9,False
8,TurkeyOak,0.5894381,1,0.5894381,9,False
8,SweetGum,0.5894381,1,0.5894381,9,False
8,RedMaple,0.7855626,1,0.7855626,9,False
8,TulipTree,0.5894381,1,0.5894381,9,False
9,LobPine,0.5852584,1,0.5852584,9,False
9,LongleafPine,0.5852584,1,0.5852584,9,False
9,ShortPine,0.2287872,1,0.2287873,9,False
9,SlashPine,0.5852584,1,0.5852584,9,False
9,WhiteOak,0.6779034,1,0.6779034,9,False
9,TurkeyOak,0.5852584,1,0.5852584,9,False
9,SweetGum,0.5852584,1,0.5852584,9,False
9,RedMaple,0.7827174,1,0.7827174,9,False
9,TulipTree,0.5852584,1,0.5852584,9,False
10,LobPine,0.5803967,1,0.5803967,9,False
10,LongleafPine,0.5803967,1,0.5803967,9,False
10,ShortPine,0.2236249,1,0.2236249,9,False
10,SlashPine,0.5803967,1,0.5803967,9,False
10,WhiteOak,0.6735175,1,0.6735175,9,False
10,TurkeyOak,0.5803967,1,0.5803967,9,False
10,SweetGum,0.5803967,1,0.5803967,9,False
10,RedMaple,0.7793862,1,0.7793862,9,False
10,TulipTree,0.5803967,1,0.5803967,9,False
11,LobPine,0.574752,1,0.574752,9,False
11,LongleafPine,0.574752,1,0.574752,9,False
11,ShortPine,0.2177246,1,0.2177245,9,False
11,SlashPine,0.574752,1,0.574752,9,False
11,WhiteOak,0.6684052,1,0.6684052,9,False
11,TurkeyOak,0.574752,1,0.574752,9,False
11,SweetGum,0.574752,1,0.574752,9,False
11,RedMaple,0.7754886,1,0.7754886,9,False
11,TulipTree,0.574752,1,0.574752,9,False
12,LobPine,0.5682181,1,0.5682181,9,False
12,LongleafPine,0.5682181,1,0.5682181,9,False
12,ShortPine,0.2110192,1,0.2110192,9,False
12,SlashPine,0.5682181,1,0.5682181,9,False
12,WhiteOak,0.6624601,1,0.6624601,9,False
12,TurkeyOak,0.5682181,1,0.5682181,9,False
12,SweetGum,0.5682181,1,0.5682181,9,False
12,RedMaple,0.7709364,1,0.7709364,9,False
12,TulipTree,0.5682181,1,0.5682181,9,False
13,LobPine,0.5606719,1,0.5606719,9,False
13,LongleafPine,0.5606719,1,0.5606719,9,False
13,ShortPine,0.2034398,1,0.2034398,9,False
13,SlashPine,0.5606719,1,0.5606719,9,False
13,WhiteOak,0.6555572,1,0.6555572,9,False
13,TurkeyOak,0.5606719,1,0.5606719,9,False
13,SweetGum,0.5606719,1,0.5606719,9,False
13,RedMaple,0.7656243,1,0.7656243,9,False
13,TulipTree,0.5606719,1,0.5606719,9,False
14,LobPine,0.5519912,1,0.5519912,9,False
14,LongleafPine,0.5519912,1,0.5519912,9,False
14,ShortPine,0.194937,1,0.194937,9,False
14,SlashPine,0.5519912,1,0.5519912,9,False
14,WhiteOak,0.6475673,1,0.6475673,9,False
14,TurkeyOak,0.5519912,1,0.5519912,9,False
14,SweetGum,0.5519912,1,0.5519912,9,False
14,RedMaple,0.7594393,1,0.7594393,9,False
14,TulipTree,0.5519912,1,0.5519912,9,False
15,LobPine,0.5420501,1,0.5420501,9,False
15,LongleafPine,0.5420501,1,0.5420501,9,False
15,ShortPine,0.1854804,1,0.1854804,9,False
15,SlashPine,0.5420501,1,0.5420501,9,False
15,WhiteOak,0.638352,1,0.638352,9,False
15,TurkeyOak,0.5420501,1,0.5420501,9,False
15,SweetGum,0.5420501,1,0.5420501,9,False
15,RedMaple,0.7522569,1,0.7522569,9,False
15,TulipTree,0.5420501,1,0.5420501,9,False
16,LobPine,0.5307262,1,0.5307262,9,False
16,LongleafPine,0.5307262,1,0.5307262,9,False
16,ShortPine,0.1750687,1,0.1750687,9,False
16,SlashPine,0.5307262,1,0.5307262,9,False
16,WhiteOak,0.6277692,1,0.6277692,9,False
16,TurkeyOak,0.5307262,1,0.5307262,9,False
16,SweetGum,0.5307262,1,0.5307262,9,False
16,RedMaple,0.7439434,1,0.7439434,9,False
16,TulipTree,0.5307262,1,0.5307262,9,False
17,LobPine,0.5178962,1,0.5178962,9,False
17,LongleafPine,0.5178962,1,0.5178962,9,False
17,ShortPine,0.1637284,1,0.1637284,9,False
17,SlashPine,0.5178962,1,0.5178962,9,False
17,WhiteOak,0.615667,1,0.615667,9,False
17,TurkeyOak,0.5178962,1,0.5178962,9,False
17,SweetGum,0.5178962,1,0.5178962,9,False
17,RedMaple,0.7343491,1,0.7343491,9,False
17,TulipTree,0.5178962,1,0.5178962,9,False
18,LobPine,0.503469,1,0.503469,9,False
18,LongleafPine,0.503469,1,0.503469,9,False
18,ShortPine,0.1515445,1,0.1515445,9,False
18,SlashPine,0.503469,1,0.503469,9,False
18,WhiteOak,0.601914,1,0.601914,9,False
18,TurkeyOak,0.503469,1,0.503469,9,False
18,SweetGum,0.503469,1,0.503469,9,False
18,RedMaple,0.7233313,1,0.7233313,9,False
18,TulipTree,0.503469,1,0.503469,9,False
19,LobPine,0.4873804,1,0.4873804,9,False
19,LongleafPine,0.4873804,1,0.4873804,9,False
19,ShortPine,0.1386525,1,0.1386525,9,False
19,SlashPine,0.4873804,1,0.4873804,9,False
19,WhiteOak,0.5863947,1,0.5863947,9,False
19,TurkeyOak,0.4873804,1,0.4873804,9,False
19,SweetGum,0.4873804,1,0.4873804,9,False
19,RedMaple,0.7107484,1,0.7107484,9,False
19,TulipTree,0.4873804,1,0.4873804,9,False
20,LobPine,0.4696208,1,0.4696209,9,False
20,LongleafPine,0.4696208,1,0.4696209,9,False
20,ShortPine,0.1252519,1,0.1252519,9,False
20,SlashPine,0.4696208,1,0.4696209,9,False
20,WhiteOak,0.5690354,1,0.5690354,9,False
20,TurkeyOak,0.4696208,1,0.4696209,9,False
20,SweetGum,0.4696208,1,0.4696209,9,False
20,RedMaple,0.6964805,1,0.6964805,9,False
20,TulipTree,0.4696208,1,0.4696209,9,False
21,LobPine,0.4502106,1,0.4502106,9,False
21,LongleafPine,0.4502106,1,0.4502106,9,False
21,ShortPine,0.1115758,1,0.1115758,9,False
21,SlashPine,0.4502106,1,0.4502106,9,False
21,WhiteOak,0.5497831,1,0.5497831,9,False
21,TurkeyOak,0.4502106,1,0.4502106,9,False
21,SweetGum,0.4502106,1,0.4502106,9,False
21,RedMaple,0.6804113,1,0.6804113,9,False
21,TulipTree,0.4502106,1,0.4502106,9,False
22,LobPine,0.4292788,1,0.4292788,9,False
22,LongleafPine,0.4292788,1,0.4292788,9,False
22,ShortPine,0.0979284,1,0.0979284,9,False
22,SlashPine,0.4292788,1,0.4292788,9,False
22,WhiteOak,0.5286865,1,0.5286865,9,False
22,TurkeyOak,0.4292788,1,0.4292788,9,False
22,SweetGum,0.4292788,1,0.4292788,9,False
22,RedMaple,0.6624963,1,0.6624963,9,False
22,TulipTree,0.4292788,1,0.4292788,9,False
23,LobPine,0.4070008,1,0.4070008,9,False
23,LongleafPine,0.4070008,1,0.4070008,9,False
23,ShortPine,0.0846158,1,0.0846158,9,False
23,SlashPine,0.4070008,1,0.4070008,9,False
23,WhiteOak,0.5058414,1,0.5058414,9,False
23,TurkeyOak,0.4070008,1,0.4070008,9,False
23,SweetGum,0.4070008,1,0.4070008,9,False
23,RedMaple,0.6427217,1,0.6427217,9,False
23,TulipTree,0.4070008,1,0.4070008,9,False
24,LobPine,0.3836327,1,0.3836327,9,False
24,LongleafPine,0.3836327,1,0.3836327,9,False
24,ShortPine,0.07194463,1,0.07194464,9,False
24,SlashPine,0.3836327,1,0.3836327,9,False
24,WhiteOak,0.4814318,1,0.4814318,9,False
24,TurkeyOak,0.3836327,1,0.3836327,9,False
24,SweetGum,0.3836327,1,0.3836327,9,False
24,RedMaple,0.6211435,1,0.6211435,9,False
24,TulipTree,0.3836327,1,0.3836327,9,False
25,LobPine,0.3595188,1,0.3595188,9,False
25,LongleafPine,0.3595188,1,0.3595188,9,False
25,ShortPine,0.06019927,1,0.06019926,9,False
25,SlashPine,0.3595188,1,0.3595188,9,False
25,WhiteOak,0.4557496,1,0.4557496,9,False
25,TurkeyOak,0.3595188,1,0.3595188,9,False
25,SweetGum,0.3595188,1,0.3595188,9,False
25,RedMaple,0.5979146,1,0.5979146,9,False
25,TulipTree,0.3595188,1,0.3595188,9,False
26,LobPine,0.3350893,1,0.3350893,9,False
26,LongleafPine,0.3350893,1,0.3350893,9,False
26,ShortPine,0.04961542,1,0.04961542,9,False
26,SlashPine,0.3350893,1,0.3350893,9,False
26,WhiteOak,0.4292034,1,0.4292034,9,False
26,TurkeyOak,0.3350893,1,0.3350893,9,False
26,SweetGum,0.3350893,1,0.3350893,9,False
26,RedMaple,0.5733078,1,0.5733078,9,False
26,TulipTree,0.3350893,1,0.3350893,9,False
27,LobPine,0.3107563,1,0.3107563,9,False
27,LongleafPine,0.3107563,1,0.3107563,9,False
27,ShortPine,0.04032482,1,0.04032482,9,False
27,SlashPine,0.3107563,1,0.3107563,9,False
27,WhiteOak,0.4022163,1,0.4022163,9,False
27,TurkeyOak,0.3107563,1,0.3107563,9,False
27,SweetGum,0.3107563,1,0.3107563,9,False
27,RedMaple,0.5476342,1,0.5476342,9,False
27,TulipTree,0.3107563,1,0.3107563,9,False
28,LobPine,0.2868222,1,0.2868222,9,False
28,LongleafPine,0.2868222,1,0.2868222,9,False
28,ShortPine,0.03234099,1,0.03234098,9,False
28,SlashPine,0.2868222,1,0.2868222,9,False
28,WhiteOak,0.3751224,1,0.3751225,9,False
28,TurkeyOak,0.2868222,1,0.2868222,9,False
28,SweetGum,0.2868222,1,0.2868222,9,False
28,RedMaple,0.5211483,1,0.5211483,9,False
28,TulipTree,0.2868222,1,0.2868222,9,False
29,LobPine,0.2637102,1,0.2637102,9,False
29,LongleafPine,0.2637102,1,0.2637102,9,False
29,ShortPine,0.02565736,1,0.02565737,9,False
29,SlashPine,0.2637102,1,0.2637102,9,False
29,WhiteOak,0.3484246,1,0.3484246,9,False
29,TurkeyOak,0.2637102,1,0.2637102,9,False
29,SweetGum,0.2637102,1,0.2637102,9,False
29,RedMaple,0.4943053,1,0.4943053,9,False
29,TulipTree,0.2637102,1,0.2637102,9,False
30,LobPine,0.2417011,1,0.241701,9,False
30,LongleafPine,0.2417011,1,0.241701,9,False
30,ShortPine,0.02017484,1,0.02017484,9,False
30,SlashPine,0.2417011,1,0.241701,9,False
30,WhiteOak,0.3224961,1,0.3224961,9,False
30,TurkeyOak,0.2417011,1,0.241701,9,False
30,SweetGum,0.2247145,0.9331915,0.241701,9,False
30,RedMaple,0.445892,0.9555556,0.4674768,9,False
30,TulipTree,0.22658,0.9405286,0.241701,9,False
31,LobPine,0.1986437,0.9047391,0.2216596,9,False
31,LongleafPine,0.1986437,0.9047391,0.2216596,9,False
31,ShortPine,0.01333762,0.8692921,0.01588591,9,False
31,SlashPine,0.1986437,0.9047391,0.2216596,9,False
31,WhiteOak,0.267655,0.9047391,0.2984435,9,False
31,TurkeyOak,0.1986437,0.9047391,0.2216596,9,False
31,SweetGum,0.1725923,0.8052231,0.2216596,9,False
31,RedMaple,0.3633746,0.8361111,0.44187,9,False
31,TulipTree,0.1748527,0.813601,0.2216596,9,False
32,LobPine,0.1830974,0.9033773,0.2038365,9,False
32,LongleafPine,0.1830974,0.9033773,0.2038365,9,False
32,ShortPine,0.01113945,0.8913677,0.01260079,9,False
32,SlashPine,0.1830974,0.9033773,0.2038365,9,False
32,WhiteOak,0.2485946,0.9033773,0.2766884,9,False
32,TurkeyOak,0.1830974,0.9033773,0.2038365,9,False
32,SweetGum,0.1799876,0.8888889,0.2038365,9,False
32,RedMaple,0.3697171,0.8888889,0.4180667,9,False
32,TulipTree,0.1799876,0.8888889,0.2038365,9,False
33,LobPine,0.1783835,0.9519806,0.1878876,9,False
33,LongleafPine,0.1783835,0.9519806,0.1878876,9,False
33,ShortPine,0.009281238,0.9275218,0.01005818,9,False
33,SlashPine,0.1783835,0.9519806,0.1878876,9,False
33,WhiteOak,0.2439492,0.9519806,0.2569216,9,False
33,TurkeyOak,0.1783835,0.9519806,0.1878876,9,False
33,SweetGum,0.1680493,0.8997672,0.1878876,9,False
33,RedMaple,0.3626518,0.9194444,0.3958697,9,False
33,TulipTree,0.1690677,0.9049123,0.1878876,9,False
34,LobPine,0.1568825,0.9232317,0.1737151,9,False
34,LongleafPine,0.1568825,0.9232317,0.1737151,9,False
34,ShortPine,0.006685813,0.9013026,0.008095167,9,False
34,SlashPine,0.1568825,0.9232317,0.1737151,9,False
34,WhiteOak,0.2163591,0.9232317,0.2391134,9,False
34,TurkeyOak,0.1568825,0.9232317,0.1737151,9,False
34,SweetGum,0.137353,0.8231297,0.1737151,9,False
34,RedMaple,0.3126288,0.8527777,0.3753732,9,False
34,TulipTree,0.1389664,0.8316997,0.1737151,9,False
35,LobPine,0.1518464,0.9519806,0.1613904,9,False
35,LongleafPine,0.1518464,0.9519806,0.1613904,9,False
35,ShortPine,0.005816022,0.9275219,0.006602122,9,False
35,SlashPine,0.1518464,0.9519806,0.1613904,9,False
35,WhiteOak,0.2104149,0.9519806,0.2234368,9,False
35,TurkeyOak,0.1518464,0.9519806,0.1613904,9,False
35,SweetGum,0.1322892,0.8548574,0.1613904,9,False
35,RedMaple,0.3118971,0.8916667,0.3569109,9,False
35,TulipTree,0.1345316,0.86597,0.1613904,9,False
36,LobPine,0.1241106,0.8464633,0.1505671,9,False
36,LongleafPine,0.1241106,0.8464633,0.1505671,9,False
36,ShortPine,0.003988326,0.8026053,0.005446384,9,False
36,SlashPine,0.1241106,0.8464633,0.1505671,9,False
36,WhiteOak,0.1730008,0.8464633,0.2095211,9,False
36,TurkeyOak,0.1241106,0.8464633,0.1505671,9,False
36,SweetGum,0.1126367,0.7798762,0.1505671,9,False
36,RedMaple,0.2630543,0.7944444,0.3401707,9,False
36,TulipTree,0.1130616,0.7823421,0.1505671,9,False
37,LobPine,0.1160851,0.8464633,0.1408702,9,False
37,LongleafPine,0.1160851,0.8464633,0.1408702,9,False
37,ShortPine,0.003313025,0.8026053,0.004528074,9,False
37,SlashPine,0.1160851,0.8464633,0.1408702,9,False
37,WhiteOak,0.1625475,0.8464633,0.1969332,9,False
37,TurkeyOak,0.1160851,0.8464633,0.1408702,9,False
37,SweetGum,0.09727815,0.7349666,0.1408702,9,False
37,RedMaple,0.2402604,0.7666667,0.3247243,9,False
37,TulipTree,0.0987469,0.7433998,0.1408702,9,False
38,LobPine,0.1088391,0.8464633,0.1321103,9,False
38,LongleafPine,0.1088391,0.8464633,0.1321103,9,False
38,ShortPine,0.002770199,0.8026053,0.003789056,9,False
38,SlashPine,0.1088391,0.8464633,0.1321103,9,False
38,WhiteOak,0.1530287,0.8464633,0.1854626,9,False
38,TurkeyOak,0.1088391,0.8464633,0.1321103,9,False
38,SweetGum,0.09874668,0.7798762,0.1321103,9,False
38,RedMaple,0.2397864,0.7944444,0.3103817,9,False
38,TulipTree,0.09912042,0.7823421,0.1321103,9,False
39,LobPine,0.09681179,0.8067545,0.1244264,9,False
39,LongleafPine,0.09681179,0.8067545,0.1244264,9,False
39,ShortPine,0.002257023,0.7827354,0.003208267,9,False
39,SlashPine,0.09681179,0.8067545,0.1244264,9,False
39,WhiteOak,0.1366784,0.8067545,0.175322,9,False
39,TurkeyOak,0.09681179,0.8067545,0.1244264,9,False
39,SweetGum,0.08961526,0.7585833,0.1244264,9,False
39,RedMaple,0.2202772,0.7666667,0.2974775,9,False
39,TulipTree,0.09008518,0.761535,0.1244264,9,False
40,LobPine,0.0971524,0.8553579,0.1176909,9,False
40,LongleafPine,0.0971524,0.8553579,0.1176909,9,False
40,ShortPine,0.001993722,0.8188896,0.00274872,9,False
40,SlashPine,0.0971524,0.8553579,0.1176909,9,False
40,WhiteOak,0.1376204,0.8553579,0.1663717,9,False
40,TurkeyOak,0.0971524,0.8553579,0.1176909,9,False
40,SweetGum,0.08848432,0.788656,0.1176909,9,False
40,RedMaple,0.2237616,0.8083333,0.2859025,9,False
40,TulipTree,0.08912311,0.7938012,0.1176909,9,False
41,LobPine,0.08340193,0.7928501,0.1116716,9,False
41,LongleafPine,0.08340193,0.7928501,0.1116716,9,False
41,ShortPine,0.00142122,0.7439327,0.002375587,9,False
41,SlashPine,0.08340193,0.7928501,0.1116716,9,False
41,WhiteOak,0.1186423,0.7928501,0.1583243,9,False
41,TurkeyOak,0.08340193,0.7928501,0.1116716,9,False
41,SweetGum,0.06998628,0.688423,0.1116716,9,False
41,RedMaple,0.1893226,0.7277778,0.2753385,9,False
41,TulipTree,0.07130831,0.6987136,0.1116716,9,False
42,LobPine,0.09568729,0.9232317,0.1061681,9,False
42,LongleafPine,0.09568729,0.9232317,0.1061681,9,False
42,ShortPine,0.001690196,0.9013026,0.002064219,9,False
42,SlashPine,0.09568729,0.9232317,0.1061681,9,False
42,WhiteOak,0.1362088,0.9232317,0.1509255,9,False
42,TurkeyOak,0.09568729,0.9232317,0.1061681,9,False
42,SweetGum,0.08016354,0.8001189,0.1061681,9,False
42,RedMaple,0.2162485,0.8416666,0.2654886,9,False
42,TulipTree,0.0817906,0.8132864,0.1061681,9,False
43,LobPine,0.06859389,0.7299861,0.1012078,9,False
43,LongleafPine,0.06859389,0.7299861,0.1012078,9,False
43,ShortPine,0.0009372698,0.684038,0.001807052,9,False
43,SlashPine,0.06859389,0.7299861,0.1012078,9,False
43,WhiteOak,0.09810745,0.7299861,0.1442231,9,False
43,TurkeyOak,0.06859389,0.7299861,0.1012078,9,False
43,SweetGum,0.06095032,0.6677159,0.1012078,9,False
43,RedMaple,0.1611921,0.675,0.2564465,9,False
43,TulipTree,0.06110616,0.6689488,0.1012078,9,False
44,LobPine,0.07923696,0.8464633,0.0966289,9,False
44,LongleafPine,0.07923696,0.8464633,0.0966289,9,False
44,ShortPine,0.001134031,0.8026053,0.001588697,9,False
44,SlashPine,0.07923696,0.8464633,0.0966289,9,False
44,WhiteOak,0.1133303,0.8464633,0.1380074,9,False
44,TurkeyOak,0.07923696,0.8464633,0.0966289,9,False
44,SweetGum,0.07169428,0.7798762,0.0966289,9,False
44,RedMaple,0.1905192,0.7944444,0.247955,9,False
44,TulipTree,0.0719736,0.7823422,0.0966289,9,False
45,LobPine,0.06516448,0.7498405,0.09270981,9,False
45,LongleafPine,0.06516448,0.7498405,0.09270981,9,False
45,ShortPine,0.000758244,0.693973,0.001415828,9,False
45,SlashPine,0.06516448,0.7498405,0.09270981,9,False
45,WhiteOak,0.09351894,0.7498405,0.1326653,9,False
45,TurkeyOak,0.06516448,0.7498405,0.09270981,9,False
45,SweetGum,0.05590063,0.6687651,0.09270981,9,False
45,RedMaple,0.1534466,0.6833333,0.2405717,9,False
45,TulipTree,0.0561912,0.671231,0.09270981,9,False
46,LobPine,0.07998238,0.9047391,0.08928357,9,False
46,LongleafPine,0.07998238,0.9047391,0.08928357,9,False
46,ShortPine,0.001073182,0.8692921,0.001274962,9,False
46,SlashPine,0.07998238,0.9047391,0.08928357,9,False
46,WhiteOak,0.1146789,0.9047391,0.1279784,9,False
46,TurkeyOak,0.07998238,0.9047391,0.08928357,9,False
46,SweetGum,0.06944081,0.8052231,0.08928357,9,False
46,RedMaple,0.1919227,0.8361111,0.2340261,9,False
46,TulipTree,0.07035587,0.813601,0.08928357,9,False
47,LobPine,0.05777281,0.7216756,0.08593066,9,False
47,LongleafPine,0.05777281,0.7216756,0.08593066,9,False
47,ShortPine,0.0005346801,0.6314298,0.001146105,9,False
47,SlashPine,0.05777281,0.7216756,0.08593066,9,False
47,WhiteOak,0.0831886,0.7216756,0.1233764,9,False
47,TurkeyOak,0.05777281,0.7216756,0.08593066,9,False
47,SweetGum,0.04268655,0.5695814,0.08593066,9,False
47,RedMaple,0.1276584,0.6111111,0.2275355,9,False
47,TulipTree,0.04353936,0.5784255,0.08593066,9,False
48,LobPine,0.05886429,0.7504245,0.08311499,9,False
48,LongleafPine,0.05886429,0.7504245,0.08311499,9,False
48,ShortPine,0.0005335145,0.657649,0.00104458,9,False
48,SlashPine,0.05886429,0.7504245,0.08311499,9,False
48,WhiteOak,0.08482317,0.7504245,0.1195001,9,False
48,TurkeyOak,0.05886429,0.7504245,0.08311499,9,False
48,SweetGum,0.04229476,0.5794104,0.08311499,9,False
48,RedMaple,0.1303578,0.6333334,0.2220174,9,False
48,TulipTree,0.04352765,0.5921668,0.08311499,9,False
49,LobPine,0.06441453,0.8266089,0.08034952,9,False
49,LongleafPine,0.06441453,0.8266089,0.08034952,9,False
49,ShortPine,0.0006820096,0.7926704,0.0009506457,9,False
49,SlashPine,0.06441453,0.8266089,0.08034952,9,False
49,WhiteOak,0.0928373,0.8266089,0.1156825,9,False
49,TurkeyOak,0.06441453,0.8266089,0.08034952,9,False
49,SweetGum,0.05982877,0.778827,0.08034952,9,False
49,RedMaple,0.1649187,0.7861111,0.2165358,9,False
49,TulipTree,0.05995309,0.7800599,0.08034952,9,False
50,LobPine,0.05434143,0.7498405,0.07783574,9,False
50,LongleafPine,0.05434143,0.7498405,0.07783574,9,False
50,ShortPine,0.0004581345,0.693973,0.000870107,9,False
50,SlashPine,0.05434143,0.7498405,0.07783574,9,False
50,WhiteOak,0.07855277,0.7498405,0.1122033,9,False
50,TurkeyOak,0.05434143,0.7498405,0.07783574,9,False
50,SweetGum,0.0412886,0.6019567,0.07783574,9,False
50,RedMaple,0.1244511,0.6388889,0.2114981,9,False
50,TulipTree,0.04212303,0.6117597,0.07783574,9,False
51,LobPine,0.06493617,0.8752123,0.07579798,9,False
51,LongleafPine,0.06493617,0.8752123,0.07579798,9,False
51,ShortPine,0.0006149146,0.8288245,0.0008081275,9,False
51,SlashPine,0.06493617,0.8752123,0.07579798,9,False
51,WhiteOak,0.09376985,0.8752123,0.1093766,9,False
51,TurkeyOak,0.06493617,0.8752123,0.07579798,9,False
51,SweetGum,0.05714043,0.7897052,0.07579798,9,False
51,RedMaple,0.1647254,0.8166667,0.2073747,9,False
51,TulipTree,0.0577448,0.7960835,0.07579798,9,False
52,LobPine,0.05699822,0.8067545,0.07377015,9,False
52,LongleafPine,0.05699822,0.8067545,0.07377015,9,False
52,ShortPine,0.0005115734,0.7827354,0.0007493261,9,False
52,SlashPine,0.05699822,0.8067545,0.07377015,9,False
52,WhiteOak,0.08245656,0.8067545,0.106558,9,False
52,TurkeyOak,0.05699822,0.8067545,0.07377015,9,False
52,SweetGum,0.05448331,0.7777778,0.07377015,9,False
52,RedMaple,0.1520797,0.7777778,0.2032352,9,False
52,TulipTree,0.05448331,0.7777778,0.07377015,9,False
53,LobPine,0.06455574,0.9033773,0.07188789,9,False
53,LongleafPine,0.06455574,0.9033773,0.07188789,9,False
53,ShortPine,0.0006177492,0.8913677,0.0006972619,9,False
53,SlashPine,0.06455574,0.9033773,0.07188789,9,False
53,WhiteOak,0.09334049,0.9033773,0.1039366,9,False
53,TurkeyOak,0.06455574,0.9033773,0.07188789,9,False
53,SweetGum,0.04978471,0.7322612,0.07188789,9,False
53,RedMaple,0.1530216,0.7888889,0.1993597,9,False
53,TulipTree,0.05146211,0.7515329,0.07188789,9,False
54,LobPine,0.0556639,0.8271928,0.07042571,9,False
54,LongleafPine,0.0556639,0.8271928,0.07042571,9,False
54,ShortPine,0.0004075302,0.7563464,0.0006584571,9,False
54,SlashPine,0.0556639,0.8271928,0.07042571,9,False
54,WhiteOak,0.08066684,0.8271928,0.1018969,9,False
54,TurkeyOak,0.0556639,0.8271928,0.07042571,9,False
54,SweetGum,0.04405776,0.6894723,0.07042571,9,False
54,RedMaple,0.1364226,0.7361111,0.1963265,9,False
54,TulipTree,0.04502006,0.7009957,0.07042571,9,False
55,LobPine,0.06177968,0.9047391,0.06897413,9,False
55,LongleafPine,0.06177968,0.9047391,0.06897413,9,False
55,ShortPine,0.0005228718,0.8692921,0.0006213282,9,False
55,SlashPine,0.06177968,0.9047391,0.06897413,9,False
55,WhiteOak,0.08947209,0.9047391,0.09986913,9,False
55,TurkeyOak,0.06177968,0.9047391,0.06897413,9,False
55,SweetGum,0.04958421,0.7603135,0.06897413,9,False
55,RedMaple,0.1518545,0.8083333,0.1932954,9,False
55,TulipTree,0.05082876,0.7746586,0.06897413,9,False
56,LobPine,0.05625324,0.8567197,0.06741082,9,False
