Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2025.083,SALO1,SALO,2,404,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,88.59669,0,0,0,5.154455,37.97005,188.5732,3,0,0.3991775,0.5923707,0,0,0.7790367,1199,590,99.79437,132.5504,42,100,62.3920011520386,15,49,238.2023,1000,1
2025.167,SALO1,SALO,2,404,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,6.012421,2.384348,0,10.95576,0.9551097,7.03577,188.0218,3,0,0.6911608,1.038475,42.47482,36.51417,1.381456,1199,590,172.7902,134.835,42,100,62.3920011520386,15,49,323.8178,1000,1
2025.25,SALO1,SALO,2,404,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,36.40276,7.079445,0,13.64097,5.101727,21.38772,187.8828,3,0,0.6911608,1.101895,49.84132,43.519,1.566415,1199,590,172.7902,176.7876,42,100,62.3920011520386,15,49,391.3592,1000,1
2025.333,SALO1,SALO,2,404,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,78.55354,5.842731,0,17.18739,9.769255,40.95517,187.7038,3,0,0.6911608,1.159148,59.69749,51.26122,2.146367,1199,590,172.7902,225.9024,42,100,62.3920011520386,15,49,372.8838,1000,1
2025.417,SALO1,SALO,2,404,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,65.87358,11.08107,0,25.11098,8.898313,37.30396,183.7619,3,0,0.6911608,1.587563,63.68212,53.36726,3.091203,1199,590,172.7902,276.1785,42,100,62.3920011520386,15,49,446.4264,1000,1
2025.5,SALO1,SALO,2,404,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,81.01692,12.25094,0,28.23062,11.36438,47.64236,185.6799,3,0,0.6911608,1.833664,61.98485,50.29593,3.582566,1199,590,172.7902,322.8919,42,100,62.3920011520386,15,49,462.3804,1000,1
2025.583,SALO1,SALO,2,404,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,44.83664,5.626405,0,24.30975,7.000931,29.34966,185.0161,3,0,0.6911608,1.716394,57.02279,45.60115,3.472111,1199,590,172.7902,365.0209,42,100,62.3920011520386,15,49,368.9018,1000,1
2025.667,SALO1,SALO,2,404,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,246.9146,0.7935064,0,16.8861,27.2448,114.2171,187.7218,3,0,0.6911608,1.34483,50.55298,40.67431,2.737246,1199,590,172.7902,402.9579,42,100,62.3920011520386,15,49,300.6229,1000,1
2025.75,SALO1,SALO,2,404,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,131.3578,0,0,12.71071,14.74986,61.83513,187.9354,3,0,0.6911608,1.208028,42.36214,34.94427,1.721202,1199,590,172.7902,436.181,42,100,62.3920011520386,15,49,274.1837,1000,1
2025.833,SALO1,SALO,2,404,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,12.68677,0,0,5.983369,1.827766,7.662457,187.1442,3,0,0.6911608,0.9214814,26.14231,21.52206,1.065897,1199,590,172.7902,456.6372,42,100,62.3920011520386,15,49,202.5913,1000,1
2025.917,SALO1,SALO,2,404,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,48.76421,0,0,0,5.131217,21.51135,188.5732,3,0,0.460797,0.5443873,0,0,0.7446303,1199,590,115.1992,455.8926,42,157.590972900391,62.3920011520386,15,56,151.1653,1000,1
2026,SALO1,SALO,2,469,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,34.79059,0,0,0,2.34378,14.91022,188.5732,3,0,0.460797,0.4528019,0,0,0.6249046,1388,684,115.1992,153.9178,48,116,74.032000541687,18,56,189.6994,1000,1
2026.083,SALO1,SALO,2,469,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,88.05254,0,0,0,5.931956,37.7368,188.5732,3,0,0.460797,0.5923707,0,0,0.9018179,1388,684,115.1992,153.016,48,116,74.032000541687,18,56,230.9753,1000,1
2026.167,SALO1,SALO,2,469,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,5.472702,1.244875,0,12.49281,1.099179,6.99255,186.9236,3,0,0.7955711,1.038475,48.43383,41.57274,1.599182,1388,684,198.8928,155.3275,48,116,74.032000541687,18,56,307.3466,1000,1
2026.25,SALO1,SALO,2,469,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,32.94827,5.697895,0,15.56714,5.842221,21.16558,187.7946,3,0,0.7955711,1.101895,56.87917,49.60176,1.813292,1388,684,198.8928,203.116,48,116,74.032000541687,18,56,371.4525,1000,1
2026.333,SALO1,SALO,2,469,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,75.15866,4.516068,0,19.61253,11.18722,40.52979,187.593,3,0,0.7955711,1.159148,68.12079,58.41008,2.484648,1388,684,198.8928,259.0414,48,116,74.032000541687,18,56,353.9168,1000,1
2026.417,SALO1,SALO,2,469,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,62.12451,9.479118,0,28.68442,10.18986,36.9165,182.9225,3,0,0.7955711,1.587563,72.74445,60.87138,3.578397,1388,684,198.8928,316.3343,48,116,74.032000541687,18,56,423.7187,1000,1
2026.5,SALO1,SALO,2,469,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,75.37349,10.58571,0,32.2609,13.01388,47.14752,185.299,3,0,0.7955711,1.833664,70.83398,57.37928,4.147202,1388,684,198.8928,369.5663,48,116,74.032000541687,18,56,438.8612,1000,1
2026.583,SALO1,SALO,2,469,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,39.53949,4.299239,0,27.75513,8.017086,29.04482,185.7757,3,0,0.7955711,1.716394,65.10454,51.95749,4.019338,1388,684,198.8928,417.5045,48,116,74.032000541687,18,56,350.1374,1000,1
2026.667,SALO1,SALO,2,469,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,243.6072,0,0,19.26015,31.19927,113.0307,186.6467,3,0,0.7955711,1.34483,57.66032,46.28932,3.168653,1388,684,198.8928,460.625,48,116,74.032000541687,18,56,285.3316,1000,1
2026.75,SALO1,SALO,2,469,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,127.0863,0,0,14.48801,16.89074,61.19287,187.8557,3,0,0.7955711,1.208028,48.28552,39.74706,1.992475,1388,684,198.8928,498.3797,48,116,74.032000541687,18,56,260.2372,1000,1
2026.833,SALO1,SALO,2,469,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,10.49881,0,0,6.81045,2.093059,7.582869,188.2398,3,0,0.7955711,0.9214814,29.75597,24.43776,1.233889,1388,684,198.8928,521.5836,48,116,74.032000541687,18,56,192.2864,1000,1
2026.917,SALO1,SALO,2,469,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,49.33844,0,0,0,5.875991,21.28792,188.5732,3,0,0.5304073,0.5443873,0,0,0.8619888,1388,684,132.6018,520.7217,48,182.290956497192,74.032000541687,18,65,145.9945,1000,1
2027,SALO1,SALO,2,542,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,34.54922,0,0,0,2.688547,14.80679,188.5732,3,0,0.5304073,0.4528019,0,0,0.7233937,1603,790,132.6018,177.1787,56,135,87.0480003356934,21,65,183.2104,1000,1
2027.083,SALO1,SALO,2,542,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,87.44174,0,0,0,6.804539,37.47503,188.5732,3,0,0.5304073,0.5923707,0,0,1.041323,1603,790,132.6018,176.1374,56,135,87.0480003356934,21,65,223.0743,1000,1
2027.167,SALO1,SALO,2,542,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,8.143326,0.03490764,0,14.18059,1.260867,6.944044,182.4521,3,0,0.9127517,1.038475,54.97726,47.10559,1.846564,1603,790,228.1879,178.3826,56,135,87.0480003356934,21,65,289.8564,1000,1
2027.25,SALO1,SALO,2,542,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,26.64406,4.23087,0,17.68583,6.664128,20.919,186.9332,3,0,0.9127517,1.101895,64.62045,56.27114,2.093796,1603,790,228.1879,232.5599,56,135,87.0480003356934,21,65,350.3142,1000,1
2027.333,SALO1,SALO,2,542,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,70.50578,3.107334,0,22.27962,12.76108,40.05763,187.6155,3,0,0.9127517,1.159148,77.38451,66.24351,2.869006,1603,790,228.1879,295.9344,56,135,87.0480003356934,21,65,333.7766,1000,1
2027.417,SALO1,SALO,2,542,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,56.25407,7.778063,0,32.62382,11.62341,36.48643,183.8727,3,0,0.9127517,1.587563,82.73488,69.11301,4.131949,1603,790,228.1879,360.9155,56,135,87.0480003356934,21,65,399.6062,1000,1
2027.5,SALO1,SALO,2,542,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,70.76669,8.817449,0,36.70817,14.84472,46.59826,185.127,3,0,0.9127517,1.833664,80.59867,65.16221,4.788745,1603,790,228.1879,421.2889,56,135,87.0480003356934,21,65,413.8868,1000,1
2027.583,SALO1,SALO,2,542,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,39.32063,2.889966,0,31.54955,9.144962,28.70646,181.2386,3,0,0.9127517,1.716394,74.00502,58.92153,4.641101,1603,790,228.1879,475.5693,56,135,87.0480003356934,21,65,330.2122,1000,1
2027.667,SALO1,SALO,2,542,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,232.3985,0,0,21.86903,35.5885,111.714,187.6369,3,0,0.9127517,1.34483,65.4707,52.42486,3.658822,1603,790,228.1879,524.3354,56,135,87.0480003356934,21,65,269.0943,1000,1
2027.75,SALO1,SALO,2,542,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,124.4447,0,0,16.43816,19.267,60.47999,187.874,3,0,0.9127517,1.208028,54.78495,44.98885,2.300697,1603,790,228.1879,567.0236,56,135,87.0480003356934,21,65,245.4279,1000,1
2027.833,SALO1,SALO,2,542,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,9.396576,0,0,7.71528,2.387519,7.494531,188.2494,3,0,0.9127517,0.9214814,33.70932,27.60778,1.424763,1603,790,228.1879,593.2065,56,135,87.0480003356934,21,65,181.344,1000,1
2027.917,SALO1,SALO,2,542,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,48.76929,0,0,0,6.70265,21.03992,188.5732,3,0,0.6085316,0.5443873,0,0,0.9953325,1603,790,152.1329,592.2113,56,211.055038452148,87.0480003356934,21,75,140.4017,1000,1
2028,SALO1,SALO,2,622,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,34.28033,0,0,0,3.072635,14.69156,188.5732,3,0,0.6085316,0.4528019,0,0,0.8352976,1846,909,152.1329,203.2891,66,156,101.464000701904,24,75,176.1919,1000,1
2028.083,SALO1,SALO,2,622,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,86.76129,0,0,0,7.77664,37.1834,188.5732,3,0,0.6085316,0.5923707,0,0,1.199029,1846,909,152.1329,202.09,66,156,101.464000701904,24,75,214.5287,1000,1
2028.167,SALO1,SALO,2,622,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.7910309,0,0,16.05861,1.440995,6.890005,187.8003,3,0,1.043369,1.038475,62.25824,53.26011,2.128468,1846,909,260.8423,204.3025,66,156,101.464000701904,24,75,271.5312,1000,1
2028.25,SALO1,SALO,2,622,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,33.76138,2.693798,0,20.04042,7.569,20.64754,182.176,3,0,1.043369,1.101895,73.22365,63.67952,2.413173,1846,909,260.8423,265.5688,66,156,101.464000701904,24,75,328.1666,1000,1
2028.333,SALO1,SALO,2,622,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,65.29697,1.631328,0,25.22403,14.49382,39.5378,183.9099,3,0,1.043369,1.159148,87.6114,74.8761,3.305386,1846,909,260.8423,337.1395,66,156,101.464000701904,24,75,312.6745,1000,1
2028.417,SALO1,SALO,2,622,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,46.07263,5.995781,0,36.93678,13.20167,36.01295,184.9308,3,0,1.043369,1.587563,93.67266,78.10146,4.758298,1846,909,260.8423,410.4827,66,156,101.464000701904,24,75,374.3423,1000,1
2028.5,SALO1,SALO,2,622,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,64.19412,6.964771,0,41.52834,16.86037,45.99357,186.5266,3,0,1.043369,1.833664,91.18214,73.53668,5.513991,1846,909,260.8423,478.5052,66,156,101.464000701904,24,75,387.7202,1000,1
2028.583,SALO1,SALO,2,622,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,30.1828,1.413401,0,35.62188,10.38669,28.33394,186.8344,3,0,1.043369,1.716394,83.55738,66.3154,5.340158,1846,909,260.8423,539.4804,66,156,101.464000701904,24,75,309.3355,1000,1
2028.667,SALO1,SALO,2,622,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,236.5235,0,0,24.65002,40.4208,110.2643,182.9441,3,0,1.043369,1.34483,73.79633,58.88358,4.209671,1846,909,260.8423,594.1541,66,156,101.464000701904,24,75,252.0816,1000,1
2028.75,SALO1,SALO,2,622,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,123.7935,0,0,18.50829,21.88312,59.69516,179.9311,3,0,1.043369,1.208028,61.68424,50.48629,2.646502,1846,909,260.8423,641.994,66,156,101.464000701904,24,75,229.9114,1000,1
2028.833,SALO1,SALO,2,622,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,0.3520813,0,0,8.675919,2.711702,7.397276,188.1634,3,0,1.043369,0.9214814,37.90651,30.93182,1.639112,1846,909,260.8423,671.2867,66,156,101.464000701904,24,75,169.879,1000,1
2028.917,SALO1,SALO,2,622,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,48.04636,0,0,0,7.612752,20.76689,188.5732,3,0,0.6956142,0.5443873,0,0,1.145887,1846,909,173.9035,670.1407,66,242.938724517822,101.464000701904,24,86,134.4195,1000,1
2029,SALO1,SALO,2,715,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,33.98308,0,0,0,3.497243,14.56418,188.5732,3,0,0.6956142,0.4528019,0,0,0.9618019,2119,1043,173.9035,232.3989,76,179,118.312001228333,28,86,168.6848,1000,1
2029.083,SALO1,SALO,2,715,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,86.009,0,0,0,8.851297,36.861,188.5732,3,0,0.6956142,0.5923707,0,0,1.376239,2119,1043,173.9035,231.0228,76,179,118.312001228333,28,86,205.3882,1000,1
2029.167,SALO1,SALO,2,715,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.861664,0,0,17.9875,1.640127,6.830265,184.6613,3,0,1.187795,1.038475,69.73642,59.49274,2.440466,2119,1043,296.9488,232.7046,76,179,118.312001228333,28,86,252.6143,1000,1
2029.25,SALO1,SALO,2,715,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,25.20184,1.107114,0,22.47873,8.555872,20.35148,184.4676,3,0,1.187795,1.101895,82.13271,71.26746,2.767213,2119,1043,296.9488,301.2049,76,179,118.312001228333,28,86,305.3042,1000,1
2029.333,SALO1,SALO,2,715,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,59.86766,0.1076781,0,28.31173,16.38357,38.97088,187.2203,3,0,1.187795,1.159148,98.33598,83.83781,3.79175,2119,1043,296.9488,381.2509,76,179,118.312001228333,28,86,290.8913,1000,1
2029.417,SALO1,SALO,2,715,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,48.04431,4.155966,0,41.57151,14.92295,35.49657,180.4298,3,0,1.187795,1.587563,105.4265,87.69984,5.460889,2119,1043,296.9488,463.4898,76,179,118.312001228333,28,86,348.2628,1000,1
2029.5,SALO1,SALO,2,715,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,55.10464,5.052276,0,46.8271,19.05869,45.33407,184.2775,3,0,1.187795,1.833664,102.8164,82.72841,6.328928,2119,1043,296.9488,539.8894,76,179,118.312001228333,28,86,360.7086,1000,1
2029.583,SALO1,SALO,2,715,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,28.08929,0,0,40.15388,11.74094,27.92766,181.1988,3,0,1.187795,1.716394,94.18798,74.55932,6.133798,2119,1043,296.9488,608.3149,76,179,118.312001228333,28,86,287.7849,1000,1
2029.667,SALO1,SALO,2,715,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,220.9486,0,0,27.76276,45.691,108.6832,186.0816,3,0,1.187795,1.34483,83.11514,66.13812,4.835592,2119,1043,296.9488,669.6176,76,179,118.312001228333,28,86,234.5197,1000,1
2029.75,SALO1,SALO,2,715,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,116.7052,0,0,20.83184,24.73631,58.8392,185.8359,3,0,1.187795,1.208028,69.42818,56.68018,3.04066,2119,1043,296.9488,723.257,76,179,118.312001228333,28,86,213.8941,1000,1
2029.833,SALO1,SALO,2,715,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,5.198029,0,0,9.743654,3.065263,7.291208,187.907,3,0,1.187795,0.9214814,42.57162,34.63148,1.883003,2119,1043,296.9488,756.0052,76,179,118.312001228333,28,86,158.0441,1000,1
2029.917,SALO1,SALO,2,715,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,47.09499,0,0,0,8.605329,20.46912,188.5732,3,0,0.7919031,0.5443873,0,0,1.315457,2119,1043,197.9758,754.6899,76,277.973037719727,118.312001228333,28,98,128.1013,1000,1
2030,SALO1,SALO,2,823,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,33.65746,0,0,0,3.962456,14.42461,188.5732,3,0,0.7919031,0.4528019,0,0,1.103951,2425,1193,197.9758,264.5916,87,205,137.640001296997,33,98,160.756,1000,1
2030.083,SALO1,SALO,2,823,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,85.18488,0,0,0,10.02872,36.50777,188.5732,3,0,0.7919031,0.5923707,0,0,1.574274,2425,1193,197.9758,263.0173,87,205,137.640001296997,33,98,195.7341,1000,1
2030.167,SALO1,SALO,2,823,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,1.909241,0,0,20.08393,1.858301,6.764813,182.3647,3,0,1.346351,1.038475,77.86414,66.25306,2.79164,2425,1193,336.5878,264.1033,87,205,137.640001296997,33,98,233.3609,1000,1
2030.25,SALO1,SALO,2,823,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,17.87935,0,0,25.12637,9.623006,20.03134,186.0988,3,0,1.346351,1.101895,91.80667,79.49104,3.165405,2425,1193,336.5878,340.429,87,205,137.640001296997,33,98,282.0349,1000,1
2030.333,SALO1,SALO,2,823,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,56.86723,0,0,31.64333,18.42701,38.35785,187.0898,3,0,1.346351,1.159148,109.9078,93.47426,4.337369,2425,1193,336.5878,429.5659,87,205,137.640001296997,33,98,268.7205,1000,1
2030.417,SALO1,SALO,2,823,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,35.71698,2.283417,0,46.53708,16.78422,34.93819,186.3582,3,0,1.346351,1.587563,118.0193,97.92636,6.246691,2425,1193,336.5878,521.2455,87,205,137.640001296997,33,98,321.7194,1000,1
2030.5,SALO1,SALO,2,823,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,56.4478,3.105759,0,52.45412,21.43579,44.62094,181.5717,3,0,1.346351,1.833664,115.1714,92.40192,7.239636,2425,1193,336.5878,606.4079,87,205,137.640001296997,33,98,333.2166,1000,1
2030.583,SALO1,SALO,2,823,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,16.23242,0,0,44.92126,13.20533,27.48835,184.5575,3,0,1.346351,1.716394,105.3707,83.12184,7.016428,2425,1193,336.5878,682.5134,87,205,137.640001296997,33,98,265.8509,1000,1
2030.667,SALO1,SALO,2,823,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,216.0216,0,0,31.01497,51.38983,106.9735,187.1259,3,0,1.346351,1.34483,92.85147,73.60825,5.531416,2425,1193,336.5878,750.5901,87,205,137.640001296997,33,98,216.6454,1000,1
2030.75,SALO1,SALO,2,823,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,111.51,0,0,23.249,27.82156,57.91362,187.4988,3,0,1.346351,1.208028,77.48404,63.03434,3.478199,2425,1193,336.5878,810.1459,87,205,137.640001296997,33,98,197.5918,1000,1
2030.833,SALO1,SALO,2,823,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,5.749039,0,0,10.85366,3.447579,7.176514,187.6413,3,0,1.346351,0.9214814,47.42141,38.42136,2.15396,2425,1193,336.5878,846.4133,87,205,137.640001296997,33,98,145.9984,1000,1
2030.917,SALO1,SALO,2,823,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,46.07806,0,0,0,9.678631,20.14713,188.5732,3,0,0.8976125,0.5443873,0,0,1.504746,2425,1193,224.4031,844.9085,87,317.184726715088,137.640001296997,33,111,121.5064,1000,1
2031,SALO1,SALO,2,940,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,33.30347,0,0,0,4.468051,14.27294,188.5732,3,0,0.8976125,0.4528019,0,0,1.262805,2762,1360,224.4031,299.9399,99,234,159.487998962402,37,111,152.4799,1000,1
2031.083,SALO1,SALO,2,940,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,84.28908,0,0,0,11.30835,36.12388,188.5732,3,0,0.8976125,0.5923707,0,0,1.793996,2762,1360,224.4031,298.146,99,234,159.487998962402,37,111,185.6573,1000,1
2031.167,SALO1,SALO,2,940,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,0.6720123,0,0,22.28229,2.095413,6.693679,181.2376,3,0,1.518709,1.038475,86.38704,73.28954,3.181269,2762,1360,379.6771,298.3809,99,234,159.487998962402,37,111,214.0922,1000,1
2031.25,SALO1,SALO,2,940,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,15.63553,0,0,27.90906,10.764,19.68904,183.6342,3,0,1.518709,1.101895,101.9741,88.0818,3.6072,2762,1360,379.6771,382.8555,99,234,159.487998962402,37,111,258.7472,1000,1
2031.333,SALO1,SALO,2,940,1,526.814,15.33796,20.80435,23.53755,26.27075,146.2865,390,-99,0,49.5072,0,0,35.14461,20.61188,37.70238,186.9547,3,0,1.518709,1.159148,122.0688,103.5316,4.942736,2762,1360,379.6771,481.4443,99,234,159.487998962402,37,111,246.5322,1000,1
2031.417,SALO1,SALO,2,940,1,630.7158,20.14589,25.87927,28.74596,31.61265,133.2449,390,-99,0,30.95143,0.4093921,0,51.77465,18.77431,34.34117,184.3579,3,0,1.518709,1.587563,131.3019,108.6367,7.118541,2762,1360,379.6771,582.9624,99,234,159.487998962402,37,111,295.155,1000,1
2031.5,SALO1,SALO,2,940,1,653.2557,22.92952,28.66685,31.53552,34.40419,170.1723,390,-99,0,42.4782,1.157708,0,58.39901,23.97741,43.85846,185.8172,3,0,1.518709,1.833664,128.2244,102.54,8.250072,2762,1360,379.6771,677.2523,99,234,159.487998962402,37,111,305.703,1000,1
2031.583,SALO1,SALO,2,940,1,521.1882,22.30311,27.88346,30.67364,33.46381,104.8331,390,-99,0,14.73021,0,0,49.94449,14.77107,27.01862,184.1859,3,0,1.518709,1.716394,117.1536,92.05647,7.99571,2762,1360,379.6771,761.3132,99,234,159.487998962402,37,111,243.8996,1000,1
2031.667,SALO1,SALO,2,940,1,424.7231,19.68655,24.79265,27.34569,29.89874,407.9683,390,-99,0,208.0995,0,0,34.43134,57.48306,105.1456,186.9946,3,0,1.518709,1.34483,103.0793,81.37255,6.303435,2762,1360,379.6771,836.3823,99,234,159.487998962402,37,111,198.757,1000,1
2031.75,SALO1,SALO,2,940,1,387.3695,12.02664,18.54772,21.80826,25.0688,220.867,390,-99,0,107.6701,0,0,25.78226,31.12033,56.92399,186.3649,3,0,1.518709,1.208028,85.92688,69.62737,3.963652,2762,1360,379.6771,902.046,99,234,159.487998962402,37,111,181.2767,1000,1
2031.833,SALO1,SALO,2,940,1,286.2231,4.887654,12.11529,15.7291,19.34292,27.36929,390,-99,0,2.799728,0,0,12.01253,3.856354,7.053881,188.0117,3,0,1.518709,0.9214814,52.48469,42.33247,2.454588,2762,1360,379.6771,941.9236,99,234,159.487998962402,37,111,133.9433,1000,1
2031.917,SALO1,SALO,2,940,1,190.3326,1.263382,6.971888,9.82614,12.68039,76.83573,390,-99,0,45.64514,0,0,0,10.82622,19.80285,188.5732,3,0,1.012523,0.5443873,0,0,1.714763,2762,1360,253.1307,940.2089,99,360.546390533447,159.487998962402,37,126,114.7219,1000,1
2032,SALO1,SALO,2,1078,1,238.8508,-1.171914,4.327475,7.07717,9.826864,52.0445,390,-99,0,32.92296,0,0,0,5.011625,14.10986,188.5732,3,0,1.012523,0.4528019,0,0,1.439054,3136,1544,253.1307,338.3746,113,267,183.856002807617,43,126,143.966,1000,1
2032.083,SALO1,SALO,2,1078,1,290.8213,1.137986,7.2685,10.33376,13.39901,131.7213,390,-99,0,83.32597,0,0,0,12.6841,35.71116,188.5732,3,0,1.012523,0.5923707,0,0,2.036037,3136,1544,253.1307,336.3387,113,267,183.856002807617,43,126,175.291,1000,1
2032.167,SALO1,SALO,2,1078,1,457.493,8.365641,15.1647,18.56422,21.96375,24.40768,390,-99,0,5.758606,0,0,24.62347,2.350337,6.617202,173.6314,4,0,1.704421,1.038475,95.46365,80.76454,3.61429,3136,1544,426.1053,335.6503,113,267,183.856002807617,43,126,195.1075,1000,1
2032.25,SALO1,SALO,2,1078,1,552.9162,9.858367,16.5274,19.86191,23.19642,76.39414,390,-99,0,1.914795,0,0,30.86808,11.97158,19.32677,185.9444,3,0,1.704421,1.101895,112.7857,97.19469,4.097741,3136,1544,426.1053,428.7472,113,267,183.856002807617,43,126,235.8027,1000,1
