Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
2008,1,0,0,0,0,0.02809303,0,0,0,0,25,51,6.836413,0.08984073,1,188.5732,3,0.4471578,1,0,0.2977868,0.1824222,1,False,0.9969516,1.9,0,1,300,fTemp,
2008.08,1,0,0,0,0,0.03734834,0,0,0,0,25,51,6.799063,0.08934989,1,188.5732,3,0.5079429,1,0,0.5841516,0.2446585,1,False,0.9969516,1.9,0,1,300,fRad,
2008.17,1,0,0.03043793,2.432684,0.3042268,0.04771448,2.128457,0.4231137,0.1508803,7.609482,25,51,5.45554,0.06519441,1,188.1421,3,0.5862218,1,1.032944,0.7295988,0.3125642,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.25,1,0,0.03043793,3.149643,0.3872332,0.0640367,2.76241,0.6278358,0.1319674,7.609482,25,51,8.153914,0.09744034,1,188.5187,3,0.6159118,1,1.032944,0.8607625,0.4194864,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.33,1,0,0.03043793,3.989929,0.5160467,0.08758432,3.473882,1.08424,0.09609801,7.609482,25,51,11.54021,0.137907,1,187.3538,3,0.6539317,1,1.032944,0.9641277,0.5737403,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.42,1,0,0.03043793,4.049264,0.6789693,0.1409078,3.370295,1.492357,0.06773607,7.609482,25,51,14.7696,0.1764986,1,186.2334,3.1,0.6766621,1,1.032944,0.986384,0.9230476,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.5,1,0,0.03043793,4.260698,0.6833093,0.1327042,3.577389,1.374288,0.07807519,7.609482,25,51,18.21428,0.217663,1,187.273,3.1,0.6657322,1,1.032944,0.996928,0.8693081,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.58,1,0,0.03043793,4.015818,0.6640042,0.1236111,3.351813,1.169846,0.08593612,7.609482,25,51,21.44248,0.2562404,1,188.5499,3,0.6411573,1,1.032944,0.9999995,0.8097419,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.67,1,0,0.03043793,3.289299,0.5577741,0.09718242,2.731525,0.7176259,0.1141647,7.609482,25,51,24.07683,0.2877212,1,188.3628,3,0.5695709,1,1.032944,0.9791237,0.6366147,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.75,1,0,0.03043793,2.521924,0.3706468,0.05652161,2.151278,0.5138958,0.1255585,7.609482,25,51,26.17159,0.3127539,1,188.3072,3,0.5547062,1,1.032944,0.8341633,0.3702572,1,True,0.9969516,1.9,0.1,1,300,fRad,
2008.83,1,0,0.02029297,0,0,0.03729836,0,0,0,5.073241,25,51,26.13428,0.3220388,1,188.0579,3,0.4633463,1,0,0.5803373,0.2443311,1,False,0.9969516,1.9,0.1,1,300,fRad,
2008.92,1,0,0.02029297,0,0,0.03577003,0,0,0,5.073241,25,51,26.09852,0.3215981,1,188.5732,3,0.4009103,1,0,0.5394515,0.2343194,1,False,0.9969516,1.9,0.1,1,300,fRad,
2009,2,0,0.02029297,0,0,0.02733795,0,0,0,5.073241,31,63,6.776255,0.06809653,1,188.5732,3,0.4267011,1,0,0.2615261,0.1790833,1,False,0.9962146,1.9,0.1,1,300,fTemp,
2009.08,2,0,0.02029297,0,0,0.04106097,0,0,0,5.073241,31,63,6.735194,0.0676839,1,188.5732,3,0.5194428,1,0,0.4771867,0.2165334,1,False,0.9962146,1.9,0.1,1,300,fTemp,
2009.17,2,0,0.03778221,2.570156,0.3368121,0.05356338,2.233344,0.3648112,0.1836167,9.445552,31,63,6.947435,0.06688889,1,188.5331,3,0.5570159,1,1.032944,0.6426559,0.2824643,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.25,2,0,0.03778221,4.085314,0.5043058,0.08380531,3.581008,0.9529424,0.1127102,9.445552,31,63,10.44464,0.1005594,1,187.9232,3,0.6332822,1,1.032944,0.893963,0.4419438,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.33,2,0,0.03778221,4.957619,0.6845636,0.1175712,4.273055,1.20022,0.1067831,9.445552,31,63,14.60012,0.1405678,1,187.6652,3,0.6298102,1,1.032944,0.9733291,0.6200069,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.42,2,0,0.03778221,5.158437,0.8064096,0.160404,4.352027,1.633013,0.07993312,9.445552,31,63,18.79174,0.1809241,1,185.8093,3,0.659653,1,1.032944,0.9991524,0.845884,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.5,2,0,0.03778221,5.25584,0.8414139,0.1623835,4.414426,1.6424,0.08061577,9.445552,31,63,23.04378,0.2218621,1,183.7829,3.3,0.653954,1,1.032944,0.9984604,0.8563229,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.58,2,0,0.03778221,4.80945,0.8522865,0.1630877,3.957163,1.333772,0.08898711,9.445552,31,63,26.83786,0.258391,1,185.6757,3,0.6024777,1,1.032944,0.9986433,0.860036,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.67,2,0,0.03778221,3.947994,0.6828463,0.118272,3.265147,1.003513,0.09758981,9.445552,31,63,29.98474,0.2886886,1,187.5767,3,0.5583357,1,1.032944,0.9813149,0.6237025,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.75,2,0,0.03778221,3.029091,0.5001829,0.07685287,2.528909,0.5592177,0.1356366,9.445552,31,63,32.43679,0.3122967,1,188.5192,3,0.5054429,1,1.032944,0.8557881,0.4052804,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.83,2,0,0.03778221,1.946831,0.3530542,0.05538529,1.593777,0.2780464,0.1719234,9.445552,31,63,33.97518,0.327108,1,188.5426,3,0.4449854,1,1.032944,0.6836519,0.2920721,1,True,0.9962146,1.9,0.1,1,300,fRad,
2009.92,2,0,0.0251894,0,0,0.03464444,0,0,0,6.297349,31,63,33.94054,0.336949,1,188.5732,3,0.3987979,1,0,0.2849432,0.182696,1,False,0.9962146,1.9,0.1,1,300,fTemp,
2010,3,0,0.0251894,0,0,0.03065294,0,0,0,6.297349,39,79,8.411674,0.06728698,1,188.5732,3,0.4401427,1,0,0.1929108,0.161647,1,False,0.9952388,1.9,0.1,1,300,fTemp,
2010.08,3,0,0.0251894,0,0,0.04168992,0,0,0,6.297349,39,79,8.36998,0.06695345,1,188.5732,3,0.4910915,1,0,0.2254439,0.1747088,1,False,0.9952388,1.9,0.1,1,300,fTemp,
2010.17,3,0,0.04749782,3.573941,0.448443,0.07079263,3.125498,0.6026345,0.1555571,11.87446,39,79,8.914988,0.0682814,1,188.5418,3,0.5764144,1,1.032944,0.6987867,0.2966686,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.25,3,0,0.04749782,5.367143,0.6908737,0.1163463,4.67627,1.498125,0.09362165,11.87446,39,79,13.47491,0.1032066,1,187.1526,3,0.6483659,1,1.032944,0.9366359,0.4875692,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.33,3,0,0.04749782,6.405838,0.9343786,0.1659754,5.471459,1.741937,0.09420968,11.87446,39,79,18.78039,0.1438422,1,186.8573,3.1,0.6429638,1,1.032944,0.9916881,0.6955483,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.42,3,0,0.04749782,6.264164,1.090654,0.2327654,5.17351,2.176486,0.07129418,11.87446,39,79,23.72113,0.1816841,1,188.2636,3,0.656523,1,1.032944,0.9780825,0.9754432,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.5,3,0,0.04749782,6.410373,1.133927,0.234942,5.276446,2.250839,0.07031075,11.87446,39,79,28.76263,0.2202978,1,188.0683,3,0.6612748,1,1.032944,0.9745319,0.9845649,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.58,3,0,0.04749782,5.911237,1.119114,0.2240819,4.792123,1.960392,0.07331785,11.87446,39,79,33.33068,0.2552853,1,185.9863,3,0.6177509,1,1.032944,0.9833651,0.9390537,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.67,3,0,0.04749782,5.19776,0.9794517,0.1813701,4.218308,1.802513,0.07019152,11.87446,39,79,37.3676,0.2862047,1,188.3603,3,0.6093769,1,1.032944,0.9999677,0.7600624,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.75,3,0,0.04749782,4.287984,0.6831762,0.1050271,3.604808,1.08664,0.09949955,11.87446,39,79,40.86739,0.3130102,1,186.3845,3,0.5578451,1,1.032944,0.9153543,0.4401342,1,True,0.9952388,1.9,0.1,1,300,fRad,
2010.83,3,0,0.0316668,0,0,0.06627841,0,0,0,7.916699,39,79,40.80113,0.3222238,1,188.371,3,0.454307,1,0,0.6931727,0.277751,1,False,0.9952388,1.9,0.1,1,300,fRad,
2010.92,3,0,0.0316668,0,0,0.03442437,0,0,0,7.916699,39,79,40.76672,0.3219521,1,188.5732,3,0.3966255,1,0,0.04016512,0.1442612,1,False,0.9952388,1.9,0.1,1,300,fTemp,
2011,4,0,0.0316668,0,0,0.03673551,0,0,0,7.916699,48,99,10.57504,0.06813576,1,188.5732,3,0.430837,1,0,0.1447242,0.1539464,1,False,0.9940891,1.9,0.1,1,300,fTemp,
2011.08,4,0,0.0316668,0,0,0.07012415,0,0,0,7.916699,48,99,10.50492,0.06768395,1,188.5732,3,0.5099138,1,0,0.5709183,0.2365677,1,False,0.9940891,1.9,0.1,1,300,fRad,
2011.17,4,0,0.05893421,4.413492,0.567173,0.0894531,3.846319,0.7917881,0.1457005,14.73355,48,99,11.1942,0.06910767,1,188.5147,3,0.5591041,1,1.032944,0.7180334,0.301775,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.25,4,0,0.05893421,6.565111,0.892567,0.1513515,5.672544,1.901241,0.08948815,14.73355,48,99,16.71539,0.1031929,1,188.242,3,0.6302962,1,1.032944,0.9498201,0.5105925,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.33,4,0,0.05893421,7.752349,1.126458,0.1994265,6.625891,2.472144,0.08038872,14.73355,48,99,23.14185,0.1428668,1,186.6044,3,0.6522846,1,1.032944,0.9921179,0.6727763,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.42,4,0,0.05893421,6.985749,1.348835,0.2920271,5.636914,3.184553,0.05309061,14.73355,48,99,28.48673,0.1758636,1,186.8453,3.1,0.6742782,1,1.032944,0.9598753,0.9851695,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.5,4,0,0.05893421,6.630554,1.469436,0.2964232,5.161118,3.163631,0.04893083,14.73355,48,99,33.35143,0.2058959,1,186.4671,3.1,0.6591702,1,1.032944,0.9119658,1,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.58,4,0,0.05893421,6.78743,1.392092,0.2823978,5.395338,2.984911,0.05421406,14.73355,48,99,38.46436,0.2374607,1,188.2977,3,0.6508602,1,1.032944,0.9639373,0.9526846,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.67,4,0,0.05893421,6.147312,1.115699,0.1973076,5.031613,1.750804,0.08619747,14.73355,48,99,43.29868,0.2673055,1,186.5254,3.1,0.5582052,1,1.032944,0.9920499,0.665628,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.75,4,0,0.05893421,4.938533,0.7348121,0.1123304,4.203722,1.151116,0.1095316,14.73355,48,99,47.39006,0.2925638,1,188.4504,3,0.5506354,1,1.032944,0.8599551,0.378953,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.83,4,0,0.05893421,3.364708,0.5582691,0.08631442,2.806439,0.6553005,0.1284517,14.73355,48,99,50.11017,0.3093565,1,188.1901,3,0.4749053,1,1.032944,0.7398404,0.2911865,1,True,0.9940891,1.9,0.1,1,300,fRad,
2011.92,4,0,0.03929144,0,0,0.07295498,0,0,0,9.822859,48,99,50.03723,0.318505,1,188.5615,3,0.4165123,1,0,0.6181186,0.2461177,1,False,0.9940891,1.9,0.1,1,300,fRad,
2012,5,0,0.03929144,0,0,0.06542452,0,0,0,9.822859,60,122,13.12144,0.06837256,1,188.5732,3,0.4477114,1,0,0.5180935,0.2207132,1,False,0.9926868,1.9,0.1,1,300,fRad,
2012.08,5,0,0.03929144,0,0,0.08665004,0,0,0,9.822859,60,122,13.03479,0.06792103,1,188.5732,3,0.4878248,1,0,0.5554288,0.2361011,1,False,0.9926868,1.9,0.1,1,300,fRad,
2012.17,5,0,0.07286399,6.939857,1.005053,0.1571897,5.934805,1.691805,0.1052158,18.216,60,122,15.03549,0.07508633,1,188.1738,3,0.5763273,1,1.032944,0.8986045,0.4283051,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.25,5,0,0.07286399,7.868176,1.017643,0.1712136,6.850533,2.111637,0.09730382,18.216,60,122,21.71481,0.1084424,1,188.4077,3,0.6222289,1,1.032944,0.9219648,0.4665171,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.33,5,0,0.07286399,9.465838,1.410341,0.2514436,8.055498,3.040591,0.07946195,18.216,60,122,29.51886,0.1474154,1,188.1999,3,0.6405521,1,1.032944,0.9937461,0.685125,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.42,5,0,0.07286399,9.320526,1.477045,0.2893277,7.843481,3.595198,0.0654351,18.216,60,122,37.07301,0.1851403,1,188.1915,3,0.6619273,1,1.032944,0.9998752,0.7883505,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.5,5,0,0.07286399,8.345322,1.826421,0.3670039,6.5189,3.853114,0.0507443,18.216,60,122,43.2249,0.2158625,1,188.2874,3,0.6586568,1,1.032944,0.9104048,1,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.58,5,0,0.07286399,8.980855,1.659933,0.3225852,7.320921,3.207876,0.0684499,18.216,60,122,50.22325,0.2508118,1,187.7182,3,0.6279205,1,1.032944,0.9910938,0.8789694,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.67,5,0,0.07286399,7.754297,1.406251,0.2511075,6.348046,2.423564,0.07856159,18.216,60,122,56.32017,0.2812594,1,188.3398,3,0.5824251,1,1.032944,0.996142,0.6842092,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.75,5,0,0.07286399,6.238483,1.027507,0.1579401,5.210976,1.541232,0.1014088,18.216,60,122,61.37321,0.3064941,1,188.3754,3,0.5299793,1,1.032944,0.9068658,0.43035,1,True,0.9926868,1.9,0.1,1,300,fRad,
2012.83,5,0,0.04857842,0,0,0.08887279,0,0,0,12.14461,60,122,61.28433,0.3155477,1,188.5732,3,0.4610395,1,0,0.6113467,0.2421576,1,False,0.9926868,1.9,0.1,1,300,fRad,
2012.92,5,0,0.07286399,3.117549,0.6493124,0.09792708,2.468237,0.4527162,0.1635255,18.216,60,122,60.92252,0.3042433,1,188.5414,3,0.3873971,1,1.032944,0.6461659,0.2668284,1,True,0.9926868,1.9,0.1,1,300,fRad,
2013,6,0,0.04857842,0,0,0.08404606,0,0,0,12.14461,74,151,16.22269,0.06868784,1,188.5652,3,0.4125379,1,0,0.5279315,0.2290059,1,False,0.9909936,1.9,0.1,1,300,fRad,
2013.08,6,0,0.04857842,0,0,0.09620439,0,0,0,12.14461,74,151,16.12648,0.0682805,1,188.5732,3,0.4825814,1,0,0.4502682,0.2126705,1,False,0.9909936,1.9,0.1,1,300,fTemp,
2013.17,6,0,0.04857842,0,0,0.1103103,0,0,0,12.14461,74,151,16.01618,0.06781347,1,188.5732,3,0.5665275,1,0,0.5635502,0.2438532,1,False,0.9909936,1.9,0.1,1,300,fTemp,
2013.25,6,0,0.08965787,9.449052,1.226525,0.2051914,8.222527,2.22859,0.1106624,22.41447,74,151,19.41208,0.07879645,1,188.5106,3,0.6076179,1,1.032944,0.9030194,0.4535984,1,True,0.9909936,1.9,0.1,1,300,fRad,
2013.33,6,0,0.08965787,11.46642,1.527652,0.2616787,9.938769,3.289495,0.09062083,22.41447,74,151,29.08916,0.1180771,1,188.1445,3,0.6410646,1,1.032944,0.9683259,0.5784701,1,True,0.9909936,1.9,0.1,1,300,fRad,
2013.42,6,0,0.08965787,11.73743,1.873055,0.3684149,9.86438,3.558382,0.08314613,22.41447,74,151,38.58511,0.1566226,1,188.3308,3,0.6221328,1,1.032944,0.9999861,0.8144222,1,True,0.9909936,1.9,0.1,1,300,fRad,
2013.5,6,0,0.08965787,12.17084,2.013255,0.3927247,10.15759,3.676134,0.08287508,22.41447,74,151,48.34998,0.1962596,1,187.5962,3,0.6286048,1,1.032944,0.9980392,0.8681618,1,True,0.9909936,1.9,0.1,1,300,fRad,
2013.58,6,0,0.08965787,11.24547,1.936524,0.3604261,9.308944,3.296404,0.08470025,22.41447,74,151,57.2985,0.232583,1,187.57,3,0.6040372,1,1.032944,0.9999443,0.796762,1,True,0.9909936,1.9,0.1,1,300,fRad,
2013.67,6,0,0.08965787,9.427699,1.664428,0.2928121,7.763271,2.534643,0.09186554,22.41447,74,151,64.76896,0.2629066,1,187.9859,3,0.5616707,1,1.032944,0.9877245,0.6472939,1,True,0.9909936,1.9,0.1,1,300,fRad,
2013.75,6,0,0.08965787,7.371658,1.306858,0.2025727,6.064801,1.636801,0.1111336,22.41447,74,151,70.63119,0.2867023,1,188.374,3,0.4915709,1,1.032944,0.9073706,0.4478094,1,True,0.9909936,1.9,0.1,1,300,fRad,
2013.83,6,0,0.05977491,0,0,0.106343,0,0,0,14.94373,74,151,70.52483,0.29514,1,188.5571,3,0.4428352,1,0,0.5876086,0.2350831,1,False,0.9909936,1.9,0.1,1,300,fRad,
2013.92,6,0,0.05977491,0,0,0.1040304,0,0,0,14.94373,74,151,70.42077,0.2947045,1,188.5732,3,0.3886397,1,0,0.5479009,0.2299708,1,False,0.9909936,1.9,0.1,1,300,fRad,
2014,7,0,0.05977491,0,0,0.06902897,0,0,0,14.94373,90,183,19.96159,0.06980307,1,188.5732,3,0.4371541,1,0,0.1609731,0.1525963,1,False,0.9890927,1.9,0.1,1,300,fTemp,
2014.08,7,0,0.05977491,0,0,0.1160108,0,0,0,14.94373,90,183,19.84558,0.06939741,1,188.5732,3,0.4833474,1,0,0.4370075,0.2115596,1,False,0.9890927,1.9,0.1,1,300,fTemp,
2014.17,7,0,0.05977491,0,0,0.1344276,0,0,0,14.94373,90,183,19.71115,0.06892733,1,188.5732,3,0.5424235,1,0,0.571738,0.2451449,1,False,0.9890927,1.9,0.1,1,300,fRad,
2014.25,7,0,0.1084757,11.55443,1.480064,0.2479458,10.07436,2.687171,0.1124468,27.11893,90,183,24.05873,0.08073062,1,188.1612,3,0.6155487,1,1.032944,0.9008082,0.452159,1,True,0.9890927,1.9,0.1,1,300,fRad,
2014.33,7,0,0.1084757,14.52771,2.04807,0.3621114,12.47964,4.44987,0.08411618,27.11893,90,183,36.17625,0.1213918,1,187.9639,3,0.6618584,1,1.032944,0.9893286,0.6603537,1,True,0.9890927,1.9,0.1,1,300,fRad,
2014.42,7,0,0.1084757,14.16189,2.359953,0.481649,11.80193,4.899552,0.07224728,27.11893,90,183,47.49655,0.1593777,1,186.4862,3,0.6436305,1,1.032944,0.9950341,0.8783448,1,True,0.9890927,1.9,0.1,1,300,fRad,
2014.5,7,0,0.1084757,14.98775,2.457987,0.4848075,12.52977,4.761401,0.07892834,27.11893,90,183,59.5415,0.1997954,1,187.9743,3,0.6513131,1,1.032944,0.9957481,0.8841047,1,True,0.9890927,1.9,0.1,1,300,fRad,
2014.58,7,0,0.1084757,14.30713,2.350413,0.4390669,11.95671,4.054108,0.08845884,27.11893,90,183,71.05914,0.2384435,1,187.9001,3,0.63623,1,1.032944,0.9999234,0.8006913,1,True,0.9890927,1.9,0.1,1,300,fRad,
2014.67,7,0,0.1084757,11.26225,2.044524,0.363507,9.217728,2.549808,0.1084279,27.11893,90,183,79.91333,0.2681543,1,187.7917,3,0.5368106,1,1.032944,0.9856297,0.6628987,1,True,0.9890927,1.9,0.1,1,300,fRad,
2014.75,7,0,0.1084757,9.78759,1.591343,0.2466807,8.196246,2.490623,0.09870332,27.11893,90,183,87.86292,0.2948297,1,188.2185,3,0.5520532,1,1.032944,0.9215372,0.449852,1,True,0.9890927,1.9,0.1,1,300,fRad,
2014.83,7,0,0.07232077,0,0,0.1268752,0,0,0,18.08019,90,183,87.73604,0.303509,1,188.5732,3,0.4436691,1,0,0.5472063,0.2313721,1,False,0.9890927,1.9,0.1,1,300,fRad,
2014.92,7,0,0.07232077,0,0,0.1215627,0,0,0,18.08019,90,183,87.6145,0.3030885,1,188.5732,3,0.3822107,1,0,0.4757447,0.2216842,1,False,0.9890927,1.9,0.1,1,300,fRad,
2015,8,0,0.07232077,0,0,0.09764248,0,0,0,18.08019,110,224,24.15134,0.06939409,1,188.5732,3,0.4323218,1,0,0.2927865,0.1780628,1,False,0.9867035,1.9,0.1,1,300,fTemp,
2015.08,8,0,0.07232077,0,0,0.1056502,0,0,0,18.08019,110,224,24.04569,0.06909053,1,188.5732,3,0.4815553,1,0,0.1389535,0.1578558,1,False,0.9867035,1.9,0.1,1,300,fTemp,
2015.17,8,0,0.1320767,9.726334,1.304902,0.206818,8.421432,1.642973,0.1537377,33.01918,110,224,25.53776,0.07039617,1,188.4743,3,0.5423341,1,1.032944,0.719754,0.3090144,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.25,8,0,0.1320767,14.14886,1.845006,0.309663,12.30386,2.940216,0.1255125,33.01918,110,224,37.53195,0.1034588,1,188.3141,3,0.6101148,1,1.032944,0.8984333,0.4626788,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.33,8,0,0.1320767,17.87623,2.514215,0.4452484,15.36201,5.050938,0.09122227,33.01918,110,224,52.44872,0.1445776,1,188.0007,3,0.6569684,1,1.032944,0.9880088,0.6652619,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.42,8,0,0.1320767,17.50921,2.983972,0.6317278,14.52524,6.147007,0.0708736,33.01918,110,224,66.34225,0.1828759,1,188.4139,3,0.6611882,1,1.032944,0.9842684,0.9438877,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.5,8,0,0.1320767,18.15297,3.140086,0.6529149,15.01289,6.320843,0.07123836,33.01918,110,224,80.70221,0.2224599,1,187.1038,3,0.6728533,1,1.032944,0.9770364,0.9755441,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.58,8,0,0.1320767,16.95695,2.960864,0.5699276,13.99609,5.4001,0.07773732,33.01918,110,224,94.12838,0.2594698,1,187.1721,3,0.6318521,1,1.032944,0.9973713,0.8515497,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.67,8,0,0.1320767,14.31576,2.596946,0.4718934,11.71882,3.676486,0.09560391,33.01918,110,224,105.3753,0.2904726,1,187.5348,3,0.5666284,1,1.032944,0.9945928,0.7050732,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.75,8,0,0.1320767,10.92546,1.795509,0.2779443,9.129954,2.309361,0.1185773,33.01918,110,224,114.2273,0.3148736,1,188.3529,3,0.5153693,1,1.032944,0.8790023,0.4152868,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.83,8,0,0.1320767,7.145122,1.399502,0.2190735,5.745619,1.15124,0.1496911,33.01918,110,224,119.7539,0.330108,1,188.465,3,0.4158701,1,1.032944,0.7598278,0.3273257,1,True,0.9867035,1.9,0.1,1,300,fRad,
2015.92,8,0,0.1320767,6.937382,1.47977,0.2221824,5.457612,1.043081,0.1569313,33.01918,110,224,124.9894,0.3445397,1,188.2845,3,0.4011939,1,1.032944,0.7621004,0.3319708,1,True,0.9867035,1.9,0.1,1,300,fRad,
2016,9,0,0.08805557,0,0,0.1167426,0,0,0,22.01389,140,285,29.40601,0.06668314,1,188.5732,3,0.4347131,1,0,0.2399916,0.1744293,1,False,0.9830825,1.9,0.1,1,300,fTemp,
2016.08,9,0,0.08805557,0,0,0.185511,0,0,0,22.01389,140,285,29.2205,0.06626248,1,188.5732,3,0.483556,1,0,0.4581664,0.2174521,1,False,0.9830825,1.9,0.1,1,300,fTemp,
2016.17,9,0,0.1677359,15.4989,2.09241,0.3293116,13.40649,3.21312,0.1251448,41.93398,140,285,33.33365,0.07237568,1,188.4507,3,0.5880009,1,1.032944,0.8454273,0.3860121,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.25,9,0,0.1677359,18.1216,2.219375,0.3733606,15.90223,3.986272,0.1196508,41.93398,140,285,48.86254,0.1060928,1,187.3356,3,0.6329929,1,1.032944,0.88502,0.4376455,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.33,9,0,0.1677359,21.69739,2.961449,0.5114017,18.73594,5.020837,0.1119242,41.93398,140,285,67.08707,0.1456628,1,187.5159,3,0.6216923,1,1.032944,0.9654281,0.5994542,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.42,9,0,0.1677359,23.01976,3.620904,0.7361929,19.39885,7.295612,0.07975154,41.93398,140,285,85.74976,0.1861841,1,187.6014,3,0.6629966,1,1.032944,0.9980745,0.8629498,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.5,9,0,0.1677359,22.34252,4.103247,0.853112,18.23927,8.178655,0.06688835,41.93398,140,285,103.1359,0.2239338,1,186.228,3,0.6707938,1,1.032944,0.9567478,1,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.58,9,0,0.1677359,20.6107,4.009421,0.8262169,16.60128,7.062193,0.07050609,41.93398,140,285,118.911,0.2581855,1,187.4641,3,0.6191649,1,1.032944,0.9752653,0.968474,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.67,9,0,0.1677359,18.3367,3.467784,0.6513106,14.86892,4.922872,0.09059111,41.93398,140,285,133.1286,0.2890555,1,187.9363,3,0.5698925,1,1.032944,0.9992568,0.7634525,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.75,9,0,0.1677359,15.40256,2.603952,0.4094606,12.79861,3.714495,0.1033446,41.93398,140,285,145.5179,0.3159556,1,188.3328,3,0.547207,1,1.032944,0.9334416,0.4799611,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.83,9,0,0.1677359,9.564233,1.621882,0.2535996,7.942351,1.759408,0.1353964,41.93398,140,285,153.2066,0.3326498,1,188.3578,3,0.4717573,1,1.032944,0.7385854,0.2972642,1,True,0.9830825,1.9,0.1,1,300,fRad,
2016.92,9,0,0.1118295,0,0,0.177289,0,0,0,27.95738,140,285,153.0293,0.3424822,1,188.5596,3,0.3777743,1,0,0.4265813,0.2078144,1,False,0.9830825,1.9,0.1,1,300,fRad,
2017,10,0,0.1118295,0,0,0.1488078,0,0,0,27.95738,177,360,37.34741,0.06747549,1,188.5732,3,0.43474,1,0,0.2399916,0.1744293,0.9999999,False,0.9787267,1.9,0.1,1,300,fTemp,
2017.08,10,0,0.1118295,0,0,0.2337911,0,0,0,27.95738,177,360,37.11361,0.06705308,1,188.5732,3,0.4835835,1,0,0.4581664,0.2174521,0.9999999,False,0.9787267,1.9,0.1,1,300,fTemp,
2017.17,10,0,0.2104533,19.39985,2.625286,0.4145787,16.77456,4.021836,0.1250984,52.61333,177,360,42.37842,0.07336636,1,188.3453,3,0.5882352,1,1.032944,0.8454273,0.385605,0.9999999,True,0.9787267,1.9,0.1,1,300,fRad,
2017.25,10,0,0.2104533,22.68999,2.784585,0.4700856,19.9054,4.991195,0.1196165,52.61333,177,360,61.81374,0.1070132,1,188.2932,3,0.6332182,1,1.032944,0.88502,0.4372326,0.9999999,True,0.9787267,1.9,0.1,1,300,fRad,
