Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
2013.75,5,0,0.07214022,5.942312,1.05152,0.1627034,4.890792,1.319429,0.1111777,18.03506,59,121,56.89843,0.2869961,1,188.0093,3,0.4926742,1,1.032944,0.9073706,0.4478094,1,True,0.9927597,1.9,0.1,1,300,fRad,
2013.83,5,0,0.04809589,0,0,0.08541319,0,0,0,12.02397,59,121,56.81302,0.2954588,1,188.5249,3,0.4435608,1,0,0.5876086,0.2350831,1,False,0.9927597,1.9,0.1,1,300,fRad,
2013.92,5,0,0.04809589,0,0,0.08355572,0,0,0,12.02397,59,121,56.72948,0.2950243,1,188.5732,3,0.3893379,1,0,0.5479009,0.2299708,1,False,0.9927597,1.9,0.1,1,300,fRad,
2014,6,0,0.04809589,0,0,0.05544307,0,0,0,12.02397,72,147,16.06194,0.06972827,1,188.5732,3,0.4386759,1,0,0.1609731,0.1525963,1,False,0.9912241,1.9,0.1,1,300,fTemp,
2014.08,6,0,0.04809589,0,0,0.09324107,0,0,0,12.02397,72,147,15.9687,0.06932347,1,188.5732,3,0.484891,1,0,0.4370075,0.2115596,1,False,0.9912241,1.9,0.1,1,300,fTemp,
2014.17,6,0,0.04809589,0,0,0.1080432,0,0,0,12.02397,72,147,15.86065,0.06885444,1,188.5732,3,0.5439565,1,0,0.571738,0.2451449,1,False,0.9912241,1.9,0.1,1,300,fRad,
2014.25,6,0,0.08737284,9.341533,1.192132,0.1992809,8.149402,2.172526,0.1125085,21.84321,72,147,19.39212,0.08077237,1,188.4763,3,0.6181967,1,1.032944,0.9008082,0.452159,1,True,0.9912241,1.9,0.1,1,300,fRad,
2014.33,6,0,0.08737284,11.73948,1.649638,0.291039,10.08984,3.595828,0.08416085,21.84321,72,147,29.19092,0.1215865,1,187.8646,3,0.66436,1,1.032944,0.9893286,0.6603537,1,True,0.9912241,1.9,0.1,1,300,fRad,
2014.42,6,0,0.08737284,11.44471,1.900847,0.3871147,9.543865,3.959498,0.0722951,21.84321,72,147,38.34767,0.1597263,1,185.1253,3,0.6461955,1,1.032944,0.9950341,0.8783448,1,True,0.9912241,1.9,0.1,1,300,fRad,
2014.5,6,0,0.08737284,12.11137,1.97981,0.3896533,10.13157,3.847616,0.07897862,21.84321,72,147,48.08957,0.2003034,1,187.2625,3,0.6538522,1,1.032944,0.9957481,0.8841047,1,True,0.9912241,1.9,0.1,1,300,fRad,
2014.58,6,0,0.08737284,11.563,1.893163,0.3528903,9.669834,3.276524,0.08851776,21.84321,72,147,57.40651,0.2391105,1,188.117,3,0.6388186,1,1.032944,0.9999234,0.8006913,1,True,0.9912241,1.9,0.1,1,300,fRad,
2014.67,6,0,0.08737284,9.109843,1.646782,0.2921607,7.463062,2.062496,0.1085297,21.84321,72,147,64.5774,0.2689788,1,188.335,3,0.5395981,1,1.032944,0.9856297,0.6628987,1,True,0.9912241,1.9,0.1,1,300,fRad,
2014.75,6,0,0.08737284,7.91665,1.281763,0.1982642,6.634887,2.014529,0.09878355,21.84321,72,147,71.01401,0.2957887,1,188.3261,3,0.5548245,1,1.032944,0.9215372,0.449852,1,True,0.9912241,1.9,0.1,1,300,fRad,
2014.83,6,0,0.05825147,0,0,0.1019731,0,0,0,14.56287,72,147,70.912,0.304517,1,188.4354,3,0.4455175,1,0,0.5472063,0.2313721,1,False,0.9912241,1.9,0.1,1,300,fRad,
2014.92,6,0,0.05825147,0,0,0.09770334,0,0,0,14.56287,72,147,70.81427,0.3040973,1,188.5732,3,0.3839807,1,0,0.4757447,0.2216842,1,False,0.9912241,1.9,0.1,1,300,fRad,
2015,7,0,0.05825147,0,0,0.07847798,0,0,0,14.56287,88,180,19.45302,0.06926682,1,188.5732,3,0.4290332,1,0,0.2927865,0.1780628,1,False,0.989285,1.9,0.1,1,300,fTemp,
2015.08,7,0,0.05825147,0,0,0.08502768,0,0,0,14.56287,88,180,19.36799,0.06896406,1,188.5732,3,0.4782084,1,0,0.1389535,0.1578558,1,False,0.989285,1.9,0.1,1,300,fTemp,
2015.17,7,0,0.106574,7.772034,1.052938,0.166448,6.719096,1.312852,0.153504,26.6435,88,180,20.48435,0.0699619,1,188.3764,3,0.5362495,1,1.032944,0.719754,0.3090144,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.25,7,0,0.106574,11.32186,1.488753,0.249218,9.833107,2.352748,0.1253546,26.6435,88,180,30.06824,0.1026946,1,188.3021,3,0.604277,1,1.032944,0.8984333,0.4626788,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.33,7,0,0.106574,14.32007,2.028744,0.3583377,12.29132,4.046142,0.0911134,26.6435,88,180,42.00122,0.1434502,1,188.0911,3,0.6514334,1,1.032944,0.9880088,0.6652619,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.42,7,0,0.106574,14.03082,2.407796,0.5084171,11.62302,4.925836,0.07077236,26.6435,88,180,53.11581,0.1814108,1,187.7791,3,0.6556858,1,1.032944,0.9842684,0.9438877,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.5,7,0,0.106574,14.55045,2.533765,0.5254685,12.01668,5.066448,0.07113866,26.6435,88,180,64.60702,0.2206577,1,187.7472,3,0.6674455,1,1.032944,0.9770364,0.9755441,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.58,7,0,0.106574,13.58065,2.38915,0.4586801,11.1915,4.324886,0.07761373,26.6435,88,180,75.33985,0.2573144,1,188.1222,3,0.6261413,1,1.032944,0.9973713,0.8515497,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.67,7,0,0.106574,11.45103,2.095501,0.3797817,9.355529,2.940782,0.09541798,26.6435,88,180,84.31558,0.28797,1,188.0657,3,0.5606064,1,1.032944,0.9945928,0.7050732,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.75,7,0,0.106574,8.728379,1.448814,0.2236907,7.279565,1.844954,0.1183436,26.6435,88,180,91.37146,0.3120685,1,188.3799,3,0.5092493,1,1.032944,0.8790023,0.4152868,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.83,7,0,0.106574,5.699218,1.129272,0.1763112,4.569946,0.9182721,0.1492672,26.6435,88,180,95.76509,0.3270744,1,188.4708,3,0.4099275,1,1.032944,0.7598278,0.3273257,1,True,0.989285,1.9,0.1,1,300,fRad,
2015.92,7,0,0.106574,5.533346,1.194041,0.1788133,4.339305,0.8319747,0.1564353,26.6435,88,180,99.92558,0.3412841,1,188.2773,3,0.3953184,1,1.032944,0.7621004,0.3319708,1,True,0.989285,1.9,0.1,1,300,fRad,
2016,8,0,0.07105288,0,0,0.09395488,0,0,0,17.76322,113,229,23.72828,0.06675837,1,188.5732,3,0.4330478,1,0,0.2399916,0.1744293,1,False,0.9863904,1.9,0.1,1,300,fTemp,
2016.08,8,0,0.07105288,0,0,0.1489878,0,0,0,17.76322,113,229,23.5793,0.06633922,1,188.5732,3,0.4818615,1,0,0.4581664,0.2174521,1,False,0.9863904,1.9,0.1,1,300,fTemp,
2016.17,8,0,0.1351655,12.43161,1.686113,0.2644771,10.74549,2.57723,0.1250541,33.79138,113,229,26.84764,0.0723178,1,188.1528,3,0.5848565,1,1.032944,0.8454273,0.3860121,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.25,8,0,0.1351655,14.54163,1.788424,0.2998538,12.75321,3.198772,0.1195806,33.79138,113,229,39.30101,0.1058626,1,187.6803,3,0.6299706,1,1.032944,0.88502,0.4376455,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.33,8,0,0.1351655,17.41,2.386405,0.4107174,15.02359,4.028723,0.1118488,33.79138,113,229,53.91387,0.1452244,1,188.1903,3,0.6186343,1,1.032944,0.9654281,0.5994542,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.42,8,0,0.1351655,18.48122,2.917809,0.591252,15.56341,5.85722,0.07969625,33.79138,113,229,68.88603,0.185554,1,187.9905,3,0.6600854,1,1.032944,0.9980745,0.8629498,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.5,8,0,0.1351655,17.94106,3.306493,0.6851523,14.63456,6.567463,0.06683544,33.79138,113,229,82.83547,0.2231287,1,186.5081,3,0.6679153,1,1.032944,0.9567478,1,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.58,8,0,0.1351655,16.54235,3.230885,0.6635522,13.31146,5.668186,0.07043792,33.79138,113,229,95.48341,0.2571976,1,187.887,3,0.6160995,1,1.032944,0.9752653,0.968474,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.67,8,0,0.1351655,14.70932,2.794422,0.5230812,11.91489,3.949024,0.09049512,33.79138,113,229,106.8752,0.287883,1,188.0244,3,0.566714,1,1.032944,0.9992568,0.7634525,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.75,8,0,0.1351655,12.35126,2.098326,0.3288465,10.25293,2.97864,0.1032416,33.79138,113,229,116.7993,0.314615,1,188.2321,3,0.5439978,1,1.032944,0.9334416,0.4799611,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.83,8,0,0.1351655,7.663459,1.30695,0.2036712,6.356509,1.409747,0.135239,33.79138,113,229,122.9521,0.3311884,1,188.4388,3,0.4685418,1,1.032944,0.7385854,0.2972642,1,True,0.9863904,1.9,0.1,1,300,fRad,
2016.92,8,0,0.09011485,0,0,0.1423845,0,0,0,22.52871,113,229,122.8098,0.3410096,1,188.5732,3,0.3757568,1,0,0.4265813,0.2078144,1,False,0.9863904,1.9,0.1,1,300,fRad,
2017,9,0,0.09011485,0,0,0.1195107,0,0,0,22.52871,142,289,30.09348,0.06743015,1,188.5732,3,0.4274333,1,0,0.2399916,0.1744293,1,False,0.9828868,1.9,0.1,1,300,fTemp,
2017.08,9,0,0.09011485,0,0,0.1876755,0,0,0,22.52871,142,289,29.9058,0.06700961,1,188.5732,3,0.4761423,1,0,0.4581664,0.2174521,1,False,0.9828868,1.9,0.1,1,300,fTemp,
2017.17,9,0,0.1696592,15.32476,2.116402,0.3328025,13.20836,3.177018,0.1246964,42.4148,142,289,33.83262,0.0726276,1,188.2269,3,0.5745487,1,1.032944,0.8454273,0.385605,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.25,9,0,0.1696592,17.95795,2.244823,0.3773606,15.71313,3.950273,0.1193055,42.4148,142,289,49.1684,0.1055485,1,188.041,3,0.6200453,1,1.032944,0.88502,0.4372326,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.33,9,0,0.1696592,21.51264,2.995405,0.5170751,18.51723,4.978086,0.1115677,42.4148,142,289,67.16856,0.144189,1,187.8236,3,0.6085964,1,1.032944,0.9654281,0.5991142,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.42,9,0,0.1696592,22.90719,3.662422,0.7446929,19.24477,7.259937,0.07950687,42.4148,142,289,85.66862,0.1839026,1,187.5933,3,0.6505135,1,1.032944,0.9980745,0.862846,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.5,9,0,0.1696592,22.28154,4.150296,0.863066,18.13124,8.156331,0.06667415,42.4148,142,289,102.9368,0.2209718,1,187.293,3,0.6584482,1,1.032944,0.9567478,1,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.58,9,0,0.1696592,20.52975,4.055394,0.8364564,16.47436,7.034457,0.07024293,42.4148,142,289,118.5747,0.2545412,1,187.7685,3,0.6060379,1,1.032944,0.9752653,0.9691685,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.67,9,0,0.1696592,18.23155,3.507547,0.6594222,14.724,4.894642,0.09022559,42.4148,142,289,132.6393,0.2847332,1,188.0865,3,0.5563017,1,1.032944,0.9992568,0.7640461,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.75,9,0,0.1696592,15.29506,2.63381,0.41465,12.66125,3.68857,0.102954,42.4148,142,289,144.8859,0.3110229,1,188.217,3,0.5334941,1,1.032944,0.9334416,0.4804384,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.83,9,0,0.1696592,9.461567,1.640479,0.2567821,7.821089,1.740522,0.134776,42.4148,142,289,152.4502,0.3272609,1,188.1108,3,0.4580494,1,1.032944,0.7385854,0.2975232,1,True,0.9828868,1.9,0.1,1,300,fRad,
2017.92,9,0,0.1131118,0,0,0.1793867,0,0,0,28.27795,142,289,152.2708,0.3369254,1,188.5732,3,0.3691871,1,0,0.4265813,0.2078483,1,False,0.9828868,1.9,0.1,1,300,fRad,
2018,10,0,0.1131118,0,0,0.150544,0,0,0,28.27795,178,362,37.77475,0.06777289,1,188.5732,3,0.4285719,1,0,0.2399916,0.1744293,0.9999999,False,0.978581,1.9,0.1,1,300,fTemp,
2018.08,10,0,0.1131118,0,0,0.2354112,0,0,0,28.27795,178,362,37.53934,0.06735054,1,188.5732,3,0.4772979,1,0,0.4581664,0.2174521,0.9999999,False,0.978581,1.9,0.1,1,300,fTemp,
