Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
2008,1,0,0,0,0,0.03458657,0,0,0,0,25,51,6.836413,0.08984835,1,188.5732,3,0.4471578,1,0,0.3950301,0.2245881,1,False,0.9969518,1.7,0,1,300,fTemp,
2008.08,1,0,0,0,0,0.04597729,0,0,0,0,25,51,6.790437,0.0892441,1,188.5732,3,0.5079429,1,0,0.6783711,0.30121,1,False,0.9969518,1.7,0,1,300,fRad,
2008.17,1,0,0.03170348,2.513802,0.3434154,0.05873843,2.170386,0.4631959,0.1405391,7.608836,25,51,5.47811,0.06546968,1,188.564,3,0.5861527,1,1.032944,0.8143162,0.3848117,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.25,1,0,0.03170348,3.153673,0.4364841,0.07883172,2.717188,0.6659838,0.1223717,7.608836,25,51,8.116467,0.09700108,1,187.6113,3,0.6158444,1,1.032944,0.9267193,0.5164484,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.33,1,0,0.03170348,3.856703,0.5810102,0.1078198,3.275692,1.110296,0.08848896,7.608836,25,51,11.28434,0.1348607,1,186.0238,3.2,0.6538672,1,1.032944,0.9950643,0.7063572,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.42,1,0,0.03170348,3.691769,0.7638706,0.152642,2.927898,1.441429,0.06092386,7.608836,25,51,14.05959,0.1680282,1,184.3777,3.2,0.6765997,1,1.032944,0.9379071,1,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.5,1,0,0.03170348,3.919877,0.7687556,0.152642,3.151121,1.339466,0.07055991,7.608836,25,51,17.05807,0.2038634,1,184.3464,3.3,0.6656687,1,1.032944,0.9611468,1,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.58,1,0,0.03170348,3.739904,0.7470547,0.1521702,2.992849,1.154191,0.07777357,7.608836,25,51,19.89875,0.2378128,1,180.4053,3.8,0.6410918,1,1.032944,0.9773157,0.9969092,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.67,1,0,0.03170348,3.175348,0.6277417,0.1196354,2.547607,0.7339194,0.1041139,7.608836,25,51,22.32673,0.26683,1,182.0126,3.4,0.569501,1,1.032944,0.9995481,0.7837647,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.75,1,0,0.03170348,2.550757,0.4179502,0.06958035,2.132807,0.5506485,0.1161721,7.608836,25,51,24.38996,0.2914879,1,187.9561,3,0.5546358,1,1.032944,0.9052051,0.4558401,1,True,0.9969518,1.7,0.1,1,300,fRad,
2008.83,1,0,0.02124134,0,0,0.04591576,0,0,0,5.09792,25,51,24.34405,0.2999116,1,188.0519,3,0.4632933,1,0,0.6747097,0.3008069,1,False,0.9969518,1.7,0.1,1,300,fRad,
2008.92,1,0,0.02124134,0,0,0.04403432,0,0,0,5.09792,25,51,24.3,0.299369,1,188.5732,3,0.4008591,1,0,0.6352227,0.288481,1,False,0.9969518,1.7,0.1,1,300,fRad,
2009,2,0,0.02124134,0,0,0.0336541,0,0,0,5.09792,30,62,6.775675,0.06932535,1,188.5732,3,0.4266489,1,0,0.3582329,0.2204774,1,False,0.9962867,1.7,0.1,1,300,fTemp,
2009.08,2,0,0.02124134,0,0,0.04958656,0,0,0,5.09792,30,62,6.726089,0.068818,1,188.5732,3,0.5193895,1,0,0.5743387,0.2665838,1,False,0.9962867,1.7,0.1,1,300,fRad,
2009.17,2,0,0.03860764,2.65967,0.3732336,0.06468486,2.286437,0.3999435,0.1714688,9.265834,30,62,7.072281,0.06941111,1,188.558,3,0.5569959,1,1.032944,0.7339886,0.3477543,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.25,2,0,0.03860764,3.976253,0.5575469,0.101206,3.418706,0.9826018,0.104354,9.265834,30,62,10.38978,0.1019708,1,187.9938,3,0.633264,1,1.032944,0.9520948,0.5440966,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.33,2,0,0.03860764,4.684348,0.7559524,0.1419828,3.928396,1.201432,0.09807103,9.265834,30,62,14.1762,0.1391327,1,187.6974,3,0.6297919,1,1.032944,0.9982532,0.7633181,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.42,2,0,0.03860764,4.675269,0.8900741,0.1860074,3.785195,1.567979,0.07240567,9.265834,30,62,17.77538,0.174457,1,187.5598,3,0.6596357,1,1.032944,0.9694634,1,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.5,2,0,0.03860764,4.758615,0.9287027,0.1860074,3.829913,1.57536,0.07291786,9.265834,30,62,21.41929,0.2102203,1,186.1502,3.2,0.6539365,1,1.032944,0.9663819,1,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.58,2,0,0.03860764,4.375895,0.9406968,0.1860074,3.435198,1.285628,0.08014218,9.265834,30,62,24.66849,0.2421096,1,184.3624,3.2,0.6024586,1,1.032944,0.967127,1,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.67,2,0,0.03860764,3.736039,0.7539781,0.1428291,2.98206,1.006051,0.08890394,9.265834,30,62,27.50772,0.2699754,1,188.4279,3,0.5583157,1,1.032944,0.9998373,0.7678679,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.75,2,0,0.03860764,2.997366,0.5530999,0.09281001,2.444266,0.5862334,0.1250555,9.265834,30,62,29.85918,0.2930538,1,188.5101,3,0.5054221,1,1.032944,0.9227651,0.4989587,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.83,2,0,0.03860764,2.004845,0.3910575,0.06688507,1.613787,0.3033417,0.1595655,9.265834,30,62,31.40608,0.3082358,1,188.5255,3,0.4449642,1,1.032944,0.7722646,0.3595829,1,True,0.9962867,1.7,0.1,1,300,fRad,
2009.92,2,0,0.02586712,0,0,0.04183775,0,0,0,6.208109,30,62,31.36423,0.3173124,1,188.5732,3,0.3987703,1,0,0.3820148,0.2249252,1,False,0.9962867,1.7,0.1,1,300,fTemp,
2010,3,0,0.02586712,0,0,0.03701748,0,0,0,6.208109,37,77,8.25206,0.06833795,1,188.5732,3,0.4402778,1,0,0.2881891,0.1990108,1,False,0.9954064,1.7,0.1,1,300,fTemp,
2010.08,3,0,0.02586712,0,0,0.04951533,0,0,0,6.208109,37,77,8.202545,0.0679279,1,188.5732,3,0.4912284,1,0,0.3214637,0.2150917,1,False,0.9954064,1.7,0.1,1,300,fTemp,
2010.17,3,0,0.04773922,3.59114,0.4886256,0.08408076,3.102514,0.6415068,0.1450565,11.45741,37,77,8.858792,0.07031966,1,188.5005,3,0.5767714,1,1.032944,0.7862242,0.3652419,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.25,3,0,0.04773922,5.071089,0.7509769,0.1381851,4.320112,1.499575,0.0864075,11.45741,37,77,13.04072,0.1035151,1,185.9981,3,0.648698,1,1.032944,0.980889,0.6002681,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.33,3,0,0.04773922,5.87379,1.014626,0.1971298,4.859164,1.692144,0.08612894,11.45741,37,77,17.70275,0.1405216,1,186.8774,3.1,0.6432983,1,1.032944,0.9983519,0.8563204,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.42,3,0,0.04773922,5.495108,1.184069,0.2302057,4.311039,2.0227,0.06392568,11.45741,37,77,21.78359,0.1729146,1,187.0058,3.1,0.6568514,1,1.032944,0.9239129,1,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.5,3,0,0.04773922,5.617554,1.23106,0.2302057,4.386494,2.089636,0.06296099,11.45741,37,77,25.93989,0.2059066,1,187.7036,3,0.6616009,1,1.032944,0.9184044,1,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.58,3,0,0.04773922,5.224278,1.214956,0.2302057,4.009322,1.835495,0.06551526,11.45741,37,77,29.71902,0.2359047,1,182.1929,3.3,0.6180954,1,1.032944,0.9325922,1,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.67,3,0,0.04773922,4.695712,1.06338,0.2154142,3.632332,1.725147,0.06315159,11.45741,37,77,33.13593,0.2630276,1,186.4029,3,0.6097243,1,1.032944,0.9760267,0.9357466,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.75,3,0,0.04773922,4.103443,0.7427608,0.1247413,3.360682,1.101649,0.09149744,11.45741,37,77,36.37188,0.2887141,1,184.0505,3,0.558206,1,1.032944,0.96723,0.5418687,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.83,3,0,0.04773922,2.493015,0.4632247,0.07871921,2.029791,0.4551079,0.1337709,11.45741,37,77,38.32293,0.3042012,1,188.3416,3,0.4529395,1,1.032944,0.7810578,0.3419517,1,True,0.9954064,1.7,0.1,1,300,fRad,
2010.92,3,0,0.03198527,0,0,0.04088601,0,0,0,7.676465,37,77,38.28204,0.3132344,1,188.5569,3,0.3968449,1,0,0.1306066,0.1776064,1,False,0.9954064,1.7,0.1,1,300,fTemp,
2011,4,0,0.03198527,0,0,0.04363097,0,0,0,7.676465,46,95,10.20394,0.06859385,1,188.5732,3,0.4311542,1,0,0.2387066,0.1895303,1,False,0.9943389,1.7,0.1,1,300,fTemp,
2011.08,4,0,0.03198527,0,0,0.08267353,0,0,0,7.676465,46,95,10.12127,0.06803809,1,188.5732,3,0.5102374,1,0,0.6656513,0.291249,1,False,0.9943389,1.7,0.1,1,300,fRad,
2011.17,4,0,0.05880242,4.386825,0.6134294,0.1054616,3.773396,0.8337564,0.1357431,14.11258,46,95,10.89295,0.07020532,1,188.265,3,0.559773,1,1.032944,0.8038264,0.3715286,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.25,4,0,0.05880242,6.1346,0.962979,0.1784372,5.17162,1.882104,0.0824153,14.11258,46,95,15.88613,0.1023865,1,187.5663,3,0.6309296,1,1.032944,0.9883339,0.6286131,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.33,4,0,0.05880242,7.054502,1.214398,0.2351158,5.840104,2.383248,0.0734981,14.11258,46,95,21.49111,0.1385107,1,187.176,3,0.6529016,1,1.032944,0.998111,0.8282849,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.42,4,0,0.05880242,6.070721,1.453694,0.2838586,4.617026,2.931825,0.04723338,14.11258,46,95,25.82429,0.1664381,1,187.6261,3,0.6748759,1,1.032944,0.8974304,1,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.5,4,0,0.05880242,5.739985,1.583906,0.2838586,4.15608,2.901411,0.04296347,14.11258,46,95,29.69652,0.1913947,1,186.3725,3.1,0.6597814,1,1.032944,0.8382354,1,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.58,4,0,0.05880242,5.928535,1.500311,0.2838586,4.428224,2.762077,0.04808598,14.11258,46,95,33.84089,0.2181053,1,188.3574,3,0.6514782,1,1.032944,0.9030197,1,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.67,4,0,0.05880242,5.639215,1.202717,0.2326176,4.436498,1.701505,0.07820451,14.11258,46,95,38.04476,0.2451993,1,188.3569,3,0.5588744,1,1.032944,0.9981506,0.8194842,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.75,4,0,0.05880242,4.760859,0.7936405,0.132433,3.967218,1.175625,0.1012143,14.11258,46,95,41.87952,0.2699144,1,188.3402,3,0.5513067,1,1.032944,0.9260799,0.4665458,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.83,4,0,0.05880242,3.341991,0.6037425,0.1017612,2.738249,0.689542,0.1191069,14.11258,46,95,44.516,0.2869066,1,188.5299,3,0.4755805,1,1.032944,0.8235465,0.3584926,1,True,0.9943389,1.7,0.1,1,300,fRad,
2011.92,4,0,0.03939762,0,0,0.08601096,0,0,0,9.455429,46,95,44.42997,0.2951614,1,188.5677,3,0.4169314,1,0,0.7107921,0.3030064,1,False,0.9943389,1.7,0.1,1,300,fRad,
2012,5,0,0.03939762,0,0,0.07713285,0,0,0,9.455429,56,115,12.5682,0.06965841,1,188.5732,3,0.4481355,1,0,0.6144336,0.2717299,1,False,0.993135,1.7,0.1,1,300,fRad,
2012.08,5,0,0.03939762,0,0,0.1001187,0,0,0,9.455429,56,115,12.46808,0.06910352,1,188.5732,3,0.4882526,1,0,0.6507038,0.2906745,1,False,0.993135,1.7,0.1,1,300,fRad,
2012.17,5,0,0.07126486,6.486866,1.063538,0.1816229,5.423328,1.675317,0.09709427,17.10357,56,115,14.26812,0.07588547,1,188.4654,3,0.577289,1,1.032944,0.9554745,0.5273055,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.25,5,0,0.07126486,7.280289,1.076628,0.1978267,6.20366,2.069932,0.08989109,17.10357,56,115,20.27395,0.1078277,1,187.942,3,0.6231522,1,1.032944,0.9716483,0.5743499,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.33,5,0,0.07126486,8.434086,1.490349,0.2905275,6.943737,2.870114,0.0725636,17.10357,56,115,26.92716,0.143213,1,188.381,3,0.6414555,1,1.032944,0.9969637,0.8434878,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.42,5,0,0.07126486,8.128515,1.560534,0.3343002,6.56798,3.321665,0.05930628,17.10357,56,115,33.16084,0.176367,1,185.6699,3.1,0.6628042,1,1.032944,0.9745609,0.9705733,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.5,5,0,0.07126486,7.075507,1.929861,0.3444359,5.145647,3.460897,0.04459396,17.10357,56,115,37.96206,0.2019024,1,185.564,3.1,0.659538,1,1.032944,0.8364397,1,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.58,5,0,0.07126486,7.76423,1.753599,0.3444359,6.010632,2.93806,0.06135983,17.10357,56,115,43.62826,0.2320383,1,187.1019,3,0.6288379,1,1.032944,0.9470004,1,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.67,5,0,0.07126486,6.931394,1.485905,0.2901391,5.445489,2.295065,0.07116503,17.10357,56,115,48.7836,0.2594572,1,187.4688,3,0.5833826,1,1.032944,0.9943051,0.8423604,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.75,5,0,0.07126486,5.835661,1.087183,0.18249,4.748477,1.52736,0.09324763,17.10357,56,115,53.34958,0.2837415,1,187.9417,3,0.5309632,1,1.032944,0.9613646,0.5298229,1,True,0.993135,1.7,0.1,1,300,fRad,
2012.83,5,0,0.04774745,0,0,0.102687,0,0,0,11.45939,56,115,53.24689,0.2918976,1,188.3173,3,0.4616708,1,0,0.7043559,0.298131,1,False,0.993135,1.7,0.1,1,300,fRad,
2012.92,5,0,0.07126486,3.110971,0.6886906,0.1131487,2.42228,0.4785981,0.1518022,17.10357,56,115,53.01615,0.2819681,1,188.5347,3,0.3883423,1,1.032944,0.7372902,0.3285044,1,True,0.993135,1.7,0.1,1,300,fRad,
2013,6,0,0.04774745,0,0,0.09711002,0,0,0,11.45939,68,139,15.232,0.06995868,1,188.5732,3,0.4128208,1,0,0.6240225,0.2819393,1,False,0.991711,1.7,0.1,1,300,fRad,
2013.08,6,0,0.04774745,0,0,0.1089671,0,0,0,11.45939,68,139,15.12303,0.06945821,1,188.5732,3,0.4828736,1,0,0.5477722,0.2618281,1,False,0.991711,1.7,0.1,1,300,fRad,
2013.17,6,0,0.04774745,0,0,0.1249443,0,0,0,11.45939,68,139,14.99809,0.06888437,1,188.5732,3,0.5668156,1,0,0.6585487,0.3002184,1,False,0.991711,1.7,0.1,1,300,fRad,
2013.25,6,0,0.08598505,8.625324,1.27251,0.2324126,7.352814,2.15516,0.102329,20.63641,68,139,17.98883,0.07930555,1,188.1622,3,0.6083621,1,1.032944,0.958643,0.5584452,1,True,0.991711,1.7,0.1,1,300,fRad,
2013.33,6,0,0.08598505,10.19956,1.583628,0.2963937,8.615932,3.099882,0.08336462,20.63641,68,139,26.30836,0.115983,1,188.0621,3,0.6417839,1,1.032944,0.9966606,0.7121802,1,True,0.991711,1.7,0.1,1,300,fRad,
2013.42,6,0,0.08598505,10.07332,1.940351,0.4161779,8.132971,3.235299,0.07539795,20.63641,68,139,34.02515,0.1500032,1,188.1302,3,0.622867,1,1.032944,0.9788231,1,1,True,0.991711,1.7,0.1,1,300,fRad,
2013.5,6,0,0.08598505,10.35611,2.08551,0.4161779,8.270602,3.313827,0.07485694,20.63641,68,139,41.87957,0.1846302,1,187.4738,3,0.6293342,1,1.032944,0.964792,1,1,True,0.991711,1.7,0.1,1,300,fRad,
2013.58,6,0,0.08598505,9.69194,2.0061,0.4082411,7.685841,3.009789,0.07659142,20.63641,68,139,49.15716,0.2167142,1,186.9263,3,0.6047836,1,1.032944,0.9801071,0.9809292,1,True,0.991711,1.7,0.1,1,300,fRad,
2013.67,6,0,0.08598505,8.344303,1.724697,0.3316573,6.619607,2.376641,0.08353979,20.63641,68,139,55.44512,0.2444353,1,188.3224,3,0.5624375,1,1.032944,0.9997094,0.7969123,1,True,0.991711,1.7,0.1,1,300,fRad,
2013.75,6,0,0.08598505,6.772199,1.355659,0.2294464,5.416541,1.593025,0.1019821,20.63641,68,139,60.63221,0.267303,1,188.3873,3,0.492347,1,1.032944,0.961719,0.5513181,1,True,0.991711,1.7,0.1,1,300,fRad,
2013.83,6,0,0.05760998,0,0,0.1204508,0,0,0,13.82639,68,139,60.51174,0.2749585,1,188.4715,3,0.443315,1,0,0.681686,0.2894213,1,False,0.991711,1.7,0.1,1,300,fRad,
2013.92,6,0,0.05760998,0,0,0.1178313,0,0,0,13.82639,68,139,60.3939,0.2744231,1,188.5732,3,0.3891011,1,0,0.6434175,0.2831273,1,False,0.991711,1.7,0.1,1,300,fRad,
2014,7,0,0.05760998,0,0,0.07818654,0,0,0,13.82639,81,166,18.37803,0.07093792,1,188.5732,3,0.438105,1,0,0.2554179,0.1878681,0.9999999,False,0.9901359,1.7,0.1,1,300,fTemp,
2014.08,7,0,0.05760998,0,0,0.129098,0,0,0,13.82639,81,166,18.24894,0.07043964,1,188.5732,3,0.484312,1,0,0.5346355,0.2604604,0.9999999,False,0.9901359,1.7,0.1,1,300,fRad,
2014.17,7,0,0.05760998,0,0,0.1495925,0,0,0,13.82639,81,166,18.09935,0.06986222,1,188.5732,3,0.5433815,1,0,0.6664405,0.3018088,0.9999999,False,0.9901359,1.7,0.1,1,300,fRad,
2014.25,7,0,0.1022425,10.3864,1.509159,0.2759168,8.877244,2.559024,0.1040467,24.5382,81,166,21.88036,0.08113508,1,188.0365,3,0.6174389,1,1.032944,0.9570618,0.556673,0.9999999,True,0.9901359,1.7,0.1,1,300,fRad,
2014.33,7,0,0.1022425,12.53685,2.085828,0.4029615,10.45102,4.068185,0.0770518,24.5382,81,166,31.92842,0.1183945,1,187.6572,3,0.6636446,1,1.032944,0.9993221,0.8129907,0.9999999,True,0.9901359,1.7,0.1,1,300,fRad,
2014.42,7,0,0.1022425,11.80421,2.402598,0.4956533,9.401608,4.326476,0.06517673,24.5382,81,166,40.83438,0.1514189,1,186.9454,3,0.6454618,1,1.032944,0.9559425,1,0.9999999,True,0.9901359,1.7,0.1,1,300,fRad,
2014.5,7,0,0.1022425,12.49542,2.502396,0.4956533,9.993023,4.20544,0.07127056,24.5382,81,166,50.33176,0.1866364,1,185.4822,3,0.6531259,1,1.032944,0.9578004,1,0.9999999,True,0.9901359,1.7,0.1,1,300,fRad,
2014.58,7,0,0.1022425,12.11578,2.392965,0.4885985,9.722815,3.637111,0.08017892,24.5382,81,166,59.56599,0.220878,1,187.427,3,0.638078,1,1.032944,0.9805415,0.9857666,0.9999999,True,0.9901359,1.7,0.1,1,300,fRad,
2014.67,7,0,0.1022425,9.843081,2.08202,0.4045146,7.761062,2.360889,0.09859851,24.5382,81,166,66.92255,0.2481571,1,187.1701,3,0.5387995,1,1.032944,0.9999622,0.816124,0.9999999,True,0.9901359,1.7,0.1,1,300,fRad,
2014.75,7,0,0.1022425,8.791344,1.622324,0.274509,7.16902,2.370008,0.09072662,24.5382,81,166,73.81706,0.2737228,1,188.3827,3,0.5540308,1,1.032944,0.9713669,0.5538327,0.9999999,True,0.9901359,1.7,0.1,1,300,fRad,
2014.83,7,0,0.06850249,0,0,0.1411881,0,0,0,16.4406,81,166,73.67584,0.2815704,1,188.4829,3,0.444952,1,0,0.6427445,0.2848525,0.9999999,False,0.9901359,1.7,0.1,1,300,fRad,
2014.92,7,0,0.06850249,0,0,0.1352764,0,0,0,16.4406,81,166,73.54057,0.2810535,1,188.5732,3,0.3834389,1,0,0.5729191,0.2729254,0.9999999,False,0.9901359,1.7,0.1,1,300,fRad,
2015,8,0,0.06850249,0,0,0.1086576,0,0,0,16.4406,97,198,21.85285,0.07060102,1,188.5732,3,0.430555,1,0,0.3899654,0.219221,0.9999999,False,0.9881989,1.7,0.1,1,300,fTemp,
2015.08,8,0,0.06850249,0,0,0.1153551,0,0,0,16.4406,97,198,21.73749,0.07022834,1,188.5732,3,0.4797567,1,0,0.2327656,0.1943433,0.9999999,False,0.9881989,1.7,0.1,1,300,fTemp,
2015.17,8,0,0.1221997,8.915717,1.308519,0.2258161,7.607199,1.595511,0.1430045,29.32794,97,198,23.31958,0.07236235,1,188.3618,3,0.539407,1,1.032944,0.8053914,0.3804413,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.25,8,0,0.1221997,12.41663,1.8465,0.3381083,10.57013,2.733528,0.1159796,29.32794,97,198,33.55159,0.104113,1,188.4511,3,0.6073053,1,1.032944,0.9553506,0.5696245,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.33,8,0,0.1221997,15.07775,2.513448,0.4861484,12.56431,4.513308,0.08349649,29.32794,97,198,45.62975,0.1415924,1,188.0615,3,0.654304,1,1.032944,0.9996542,0.8190336,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.42,8,0,0.1221997,14.1263,2.982081,0.5935634,11.14422,5.253973,0.06361897,29.32794,97,198,56.1804,0.1743319,1,188.1467,3,0.6585394,1,1.032944,0.9341505,1,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.5,8,0,0.1221997,14.59574,3.138161,0.5935634,11.45757,5.38413,0.06382663,29.32794,97,198,67.0444,0.2080437,1,184.6312,3.3,0.6702499,1,1.032944,0.9222668,1,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.58,8,0,0.1221997,13.87427,2.958978,0.5935634,10.9153,4.68087,0.06994129,29.32794,97,198,77.36613,0.2400727,1,187.8952,3,0.6291034,1,1.032944,0.9625266,1,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.67,8,0,0.1221997,12.07373,2.595687,0.515241,9.478045,3.2849,0.08654088,29.32794,97,198,86.32897,0.2678851,1,188.2377,3,0.563731,1,1.032944,0.9961858,0.8680469,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.75,8,0,0.1221997,9.684271,1.797478,0.303476,7.886793,2.168608,0.1090797,29.32794,97,198,93.91227,0.2914166,1,188.4586,3,0.5124256,1,1.032944,0.9408995,0.5112781,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.83,8,0,0.1221997,6.531096,1.402597,0.2391973,5.128499,1.114819,0.1379782,29.32794,97,198,98.80158,0.3065885,1,188.4328,3,0.4130135,1,1.032944,0.8413872,0.4029852,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2015.92,8,0,0.1221997,6.350544,1.48286,0.2425918,4.867684,1.011569,0.1443283,29.32794,97,198,103.4267,0.3209405,1,188.4958,3,0.3983697,1,1.032944,0.8434004,0.408704,0.9999999,True,0.9881989,1.7,0.1,1,300,fRad,
2016,9,0,0.08187383,0,0,0.1274664,0,0,0,19.64972,122,248,26.11951,0.06789123,1,188.5138,3,0.4353506,1,0,0.3363061,0.2147477,0.9999998,False,0.9852765,1.7,0.1,1,300,fTemp,
2016.08,9,0,0.08187383,0,0,0.198551,0,0,0,19.64972,122,248,25.92096,0.06737513,1,188.5732,3,0.4842013,1,0,0.5555812,0.267715,0.9999998,False,0.9852765,1.7,0.1,1,300,fRad,
2016.17,9,0,0.1522356,13.63044,2.055681,0.3524596,11.57475,2.99363,0.1159681,36.53655,122,248,29.54418,0.07360942,1,188.281,3,0.58951,1,1.032944,0.9144231,0.4752366,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.25,9,0,0.1522356,15.73584,2.179421,0.399605,13.55642,3.667099,0.1108785,36.53655,122,248,42.70101,0.1063897,1,188.3297,3,0.634433,1,1.032944,0.9454546,0.5388048,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.33,9,0,0.1522356,18.32414,2.90489,0.5473492,15.41925,4.492155,0.1029517,36.53655,122,248,57.57293,0.1434431,1,187.584,3,0.6231521,1,1.032944,0.9955811,0.7380147,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.42,9,0,0.1522356,18.51272,3.549669,0.7416508,14.96305,6.215749,0.07220236,36.53655,122,248,71.79433,0.1788758,1,187.3826,3,0.6643773,1,1.032944,0.9649195,1,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.5,9,0,0.1522356,17.60793,4.022872,0.7416508,13.58506,6.828423,0.05967137,36.53655,122,248,84.63773,0.2108752,1,187.3613,3,0.6721572,1,1.032944,0.8932174,1,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.58,9,0,0.1522356,16.42233,3.930661,0.7416508,12.49167,5.96134,0.06284942,36.53655,122,248,96.38774,0.2401504,1,187.5569,3,0.6206288,1,1.032944,0.9195246,1,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.67,9,0,0.1522356,15.11531,3.399731,0.6970927,11.71558,4.29909,0.08173569,36.53655,122,248,107.4062,0.2676029,1,187.9876,3,0.5714224,1,1.032944,0.9862443,0.9399204,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.75,9,0,0.1522356,13.27269,2.555564,0.4382425,10.71712,3.391001,0.09479273,36.53655,122,248,117.6851,0.2932128,1,188.3108,3,0.5487572,1,1.032944,0.9789521,0.5909014,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.83,9,0,0.1522356,8.660067,1.595294,0.2714257,7.064773,1.687719,0.1255518,36.53655,122,248,124.4784,0.3101384,1,188.4504,3,0.4733289,1,1.032944,0.8224184,0.3659751,0.9999998,True,0.9852765,1.7,0.1,1,300,fRad,
2016.92,9,0,0.1019979,0,0,0.1897511,0,0,0,24.47949,122,248,124.2887,0.3191106,1,188.5405,3,0.378722,1,0,0.5242851,0.2558496,0.9999998,False,0.9852765,1.7,0.1,1,300,fRad,
2017,10,0,0.1019979,0,0,0.1592678,0,0,0,24.47949,151,307,32.53899,0.06862119,1,188.5732,3,0.4318625,1,0,0.3363061,0.2147477,0.9999997,False,0.981828,1.7,0.1,1,300,fTemp,
2017.08,10,0,0.1019979,0,0,0.2454838,0,0,0,24.47949,151,307,32.29352,0.06810351,1,188.5732,3,0.4806542,1,0,0.5555812,0.267715,0.9999997,False,0.981828,1.7,0.1,1,300,fRad,
2017.17,10,0,0.1875618,16.59992,2.5327,0.4353131,14.06722,3.645812,0.1157281,45.01482,151,307,36.68453,0.07420834,1,188.0714,3,0.5833461,1,1.032944,0.9144231,0.4747354,0.9999997,True,0.981828,1.7,0.1,1,300,fRad,
2017.25,10,0,0.1875618,19.187,2.685153,0.493596,16.50185,4.471361,0.1106924,45.01482,151,307,52.6928,0.1065911,1,188.0637,3,0.6285166,1,1.032944,0.9454546,0.5382965,0.9999997,True,0.981828,1.7,0.1,1,300,fRad,
