Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2008,SALO1,SALO,1,34,1,242.6503,-0.732581,5.014767,7.888442,10.76212,43.24937,390,-99,0,29.70126,0,0,0,0,12.97481,188.5732,3,0,0,0.48968,0,0,0.03458657,51,25,0,6.836413,0,0,0.808000028133392,0,0,242.6503,1000,1
2008.083,SALO1,SALO,1,34,1,309.6854,2.053985,9.033519,12.52329,16.01305,87.49725,390,-99,0,61.24809,1.380561,1.380561,0,0,26.24918,187.1927,3,0,0,0.7432621,0,0,0.04597729,51,25,0,6.790437,0,0,0.808000028133392,0,0,309.6854,1000,1
2008.167,SALO1,SALO,1,34,1,427.9477,5.319365,12.11977,15.51997,18.92018,94.35492,390,-99,0,64.47064,9.247901,9.02869,0.219211,0,28.30648,179.5227,3,0,0.01523855,0.8712474,1.401697,1.210425,0.05873843,51,25,1.521767,7.257329,0,0,0.808000028133392,0,0,424.182,1000,1
2008.25,SALO1,SALO,1,34,1,484.3776,9.717178,15.9354,19.04451,22.15362,130.224,390,-99,0,81.68378,13.21299,12.89783,0.3151559,0.1982915,39.00772,175.6439,4,0,0.01523855,0.9985156,1.758344,1.515235,0.07883172,51,25,1.521767,8.693732,0,0,0.808000028133392,0,0,480.1154,1000,1
2008.333,SALO1,SALO,1,34,1,570.7784,13.28783,20.06555,23.4544,26.84326,68.88806,390,-99,0,34.79848,19.33031,18.80496,0.5253513,0.1048955,20.63495,169.6633,4,0,0.01523855,1.361226,2.150071,1.826464,0.1078198,51,25,1.521767,10.41237,0,0,0.808000028133392,0,0,565.7559,1000,1
2008.417,SALO1,SALO,1,34,1,632.1385,20.37228,26.77989,29.98369,33.18749,70.42622,390,-99,0,29.69943,23.83004,23.14808,0.6819508,0.1072377,21.09569,165.357,5,0,0.01523855,1.846148,2.057879,1.632424,0.152642,51,25,1.521767,11.89215,0,0,0.808000028133392,0,0,626.5761,1000,1
2008.5,SALO1,SALO,1,34,1,601.5918,20.26148,26.04866,28.94224,31.83583,158.0644,390,-99,0,86.69,21.65995,21.02622,0.6337359,0.2406839,47.34713,167.4837,5,0,0.01523855,1.615724,2.185116,1.75694,0.152642,51,25,1.521767,13.49645,0,0,0.808000028133392,0,0,596.2982,1000,1
2008.583,SALO1,SALO,1,34,1,539.7061,19.89562,25.30672,28.01226,30.71781,167.5434,390,-99,0,95.52068,17.30834,16.76223,0.546109,0.2551176,50.1865,171.7565,4,0,0.01523855,1.459234,2.084912,1.668824,0.1521702,51,25,1.521767,15.0131,0,0,0.808000028133392,0,0,534.9569,1000,1
2008.667,SALO1,SALO,1,34,1,399.7075,17.40167,22.15544,24.53233,26.90921,238.1141,390,-99,0,149.2966,7.486689,7.139369,0.3473201,0.3625751,71.32545,181.3992,3,0,0.01523855,1.092861,1.77051,1.420876,0.1196354,51,25,1.521767,16.31434,0,0,0.808000028133392,0,0,396.1903,1000,1
2008.75,SALO1,SALO,1,34,1,376.281,7.999396,14.81745,18.22647,21.63549,32.76649,390,-99,0,15.49303,5.779623,5.519012,0.2606111,0.04989337,9.814979,183.0282,3,0,0.01523855,1.020735,1.422372,1.189585,0.06958035,51,25,1.521767,17.43435,0,0,0.808000028133392,0,0,372.97,1000,1
2008.833,SALO1,SALO,1,34,1,260.205,2.731422,9.21212,12.45247,15.69282,105.572,390,-99,0,68.24289,0,0,0,0.160754,31.62339,188.5732,3,0,0,0.7014577,0,0,0.04591576,51,25,0,17.38844,0,1.52176713943481,0.808000028133392,0,1,260.205,1000,1
2008.917,SALO1,SALO,1,34,1,201.6783,2.804395,8.743269,11.71271,14.68214,69.97529,390,-99,0,48.9827,0,0,0,0,20.99259,188.5732,3,0,0,0.628848,0,0,0.04403432,51,25,0,17.3444,0,1.52176713943481,0.808000028133392,0,1,201.6783,1000,1
2009,SALO1,SALO,2,34,1,224.3089,-0.6918491,4.68653,7.37572,10.06491,43.60653,390,-99,0,30.5246,0,0,0,0,13.08196,188.5732,3,0,0,0.4510962,0,0,0.06760762,108,53,0,13.61209,1,1,1.61600005626678,0,1,224.3089,1000,1
2009.083,SALO1,SALO,2,34,1,325.7593,0.4829189,7.258707,10.6466,14.0345,70.05885,390,-99,0,49.04128,2.453683,2.453683,0,0,21.01766,186.1196,3,0,0,0.6495363,0,0,0.08657029,108,53,0,13.52552,1,1,1.61600005626678,0,1,325.7593,1000,1
2009.167,SALO1,SALO,2,34,1,383.8795,4.66133,10.65592,13.65322,16.65051,125.3433,390,-99,0,85.00587,5.956686,5.625373,0.3313127,0,37.60299,182.8973,3,0,0.0324157,0.7110149,2.595928,2.232834,0.1129295,108,53,3.236828,14.18885,1,1,1.61600005626678,0,1,376.7296,1000,1
2009.25,SALO1,SALO,2,34,1,527.2108,9.614363,16.66132,20.1848,23.70828,41.96898,390,-99,0,22.87489,15.83824,15.02471,0.8135261,0.1358251,12.54995,173.4674,4,0,0.0324157,1.168453,3.878765,3.336365,0.1766897,108,53,3.236828,17.34852,1,1,1.61600005626678,0,1,517.3912,1000,1
2009.333,SALO1,SALO,2,34,1,519.4026,15.71557,21.29219,24.08051,26.86882,105.3228,390,-99,0,57.48605,15.43017,14.43551,0.9946607,0.3408585,31.49459,174.0385,4,0,0.0324157,1.212712,4.569308,3.833892,0.2478795,108,53,3.236828,20.93453,1,1,1.61600005626678,0,1,509.7285,1000,1
2009.417,SALO1,SALO,2,34,1,591.7169,19.76349,25.58446,28.49495,31.40543,69.99529,390,-99,0,33.26476,20.54601,19.24828,1.297733,0.2265272,20.93063,169.0659,4,0,0.0324157,1.585775,4.559081,3.693187,0.3247395,108,53,3.236828,24.30297,1,1,1.61600005626678,0,1,580.6959,1000,1
2009.5,SALO1,SALO,2,34,1,576.9437,20.17489,25.83633,28.66705,31.49777,102.7677,390,-99,0,51.0235,19.52836,18.22448,1.303875,0.3325892,30.73053,170.2187,4,0,0.0324157,1.565334,4.640474,3.737001,0.3247395,108,53,3.236828,27.71522,1,1,1.61600005626678,0,1,566.1978,1000,1
2009.583,SALO1,SALO,2,34,1,462.6973,21.28325,26.17854,28.62618,31.07383,110.6116,390,-99,0,57.86478,11.61899,10.55461,1.064381,0.3579747,33.07609,177.9125,4,0,0.0324157,1.389173,4.268491,3.353349,0.3247395,108,53,3.236828,30.74383,1,1,1.61600005626678,0,1,454.0793,1000,1
2009.667,SALO1,SALO,2,34,1,385.939,16.20132,21.88001,24.71935,27.5587,69.3526,390,-99,0,36.97878,6.266703,5.433495,0.8332085,0.2244473,20.73845,183.0567,3,0,0.0324157,1.273259,3.645612,2.912117,0.249357,108,53,3.236828,33.40659,1,1,1.61600005626678,0,1,378.7507,1000,1
2009.75,SALO1,SALO,2,34,1,312.0101,10.34842,16.0401,18.88594,21.73178,50.3298,390,-99,0,29.16298,1.166419,0.6806896,0.4857292,0.1628834,15.05008,187.8441,3,0,0.0324157,0.9247804,2.926099,2.388025,0.1620316,108,53,3.236828,35.63259,1,1,1.61600005626678,0,1,306.1988,1000,1
2009.833,SALO1,SALO,2,34,1,244.7663,6.011706,11.6714,14.50124,17.33109,145.6964,390,-99,0,100.702,0,0,0.2514309,0.4715205,43.56747,188.5482,3,0,0.0324157,0.7154167,1.957911,1.577477,0.1167707,108,53,3.236828,37.0933,1,1,1.61600005626678,0,1,240.2074,1000,1
2009.917,SALO1,SALO,2,34,1,201.332,-0.2866858,5.04134,7.705353,10.36937,143.8141,390,-99,0,100.3191,0,0,0,0.4654288,43.00462,188.5732,3,0,0,0.4548683,0,0,0.07304208,108,53,0,37.02027,1,4.23682796955109,1.61600005626678,0,2,201.332,1000,1
2010,SALO1,SALO,2,41,1,238.4939,-2.860776,3.338971,6.438845,9.538719,122.5606,390,-99,0,85.79248,0,0,0,0,36.76817,188.5732,3,0,0,0.4825662,0,0,0.06462666,121,59,0,14.41264,1,3,2.71200007200241,0,2,238.4939,1000,1
2010.083,SALO1,SALO,2,41,1,292.7419,-1.572742,4.061,6.877871,9.694742,118.1694,390,-99,0,82.71854,0.2244416,0.2244416,0,0,35.45083,188.3488,3,0,0,0.4573029,0,0,0.0788099,121,59,0,14.33383,1,3,2.71200007200241,0,2,292.7419,1000,1
2010.167,SALO1,SALO,2,41,1,416.8972,4.491639,11.38262,14.8281,18.27359,72.23142,390,-99,0,49.87823,8.130422,7.645634,0.4847875,0,21.66943,180.9021,3,0,0.03656602,0.8446499,3.197481,2.763916,0.1338252,121,59,3.650573,15.32117,1,3,2.71200007200241,0,2,408.1486,1000,1
2010.25,SALO1,SALO,2,41,1,564.896,10.1325,18.01661,21.95866,25.90072,31.28397,390,-99,0,13.12817,18.38607,17.25355,1.132525,0.1141841,9.350936,171.2068,4,0,0.03656602,1.398218,4.512385,3.846032,0.2199391,121,59,3.650573,18.94725,1,3,2.71200007200241,0,2,553.0418,1000,1
2010.333,SALO1,SALO,2,41,1,551.7132,17.19602,22.93996,25.81193,28.6839,150.6546,390,-99,0,86.49619,17.61256,16.33466,1.277907,0.549878,45.03142,172.1714,4,0,0.03656602,1.362155,5.226442,4.326149,0.313757,121,59,3.650573,22.95964,1,3,2.71200007200241,0,2,540.1354,1000,1
2010.417,SALO1,SALO,2,41,1,585.5881,21.91202,27.64852,30.51678,33.38503,107.8836,390,-99,0,57.46608,20.07904,18.55187,1.527171,0.393767,32.24694,169.869,4,0,0.03656602,1.740456,4.888303,3.837661,0.3664014,121,59,3.650573,26.4309,1,3,2.71200007200241,0,2,573.2994,1000,1
2010.5,SALO1,SALO,2,41,1,598.1011,22.10324,27.84307,30.71299,33.5829,129.0512,390,-99,0,70.11356,20.95053,19.37289,1.577636,0.4710273,38.57407,168.8111,5,0,0.03656602,1.75886,4.996994,3.904656,0.3664014,121,59,3.650573,29.96915,1,3,2.71200007200241,0,2,585.55,1000,1
2010.583,SALO1,SALO,2,41,1,495.1133,21.90525,27.43015,30.1926,32.95505,58.77239,390,-99,0,20.11879,13.80973,12.42359,1.38614,0.2145148,17.56736,175.8731,4,0,0.03656602,1.661249,4.648423,3.570374,0.3664014,121,59,3.650573,33.17312,1,3,2.71200007200241,0,2,484.7233,1000,1
2010.667,SALO1,SALO,2,41,1,477.9311,17.99941,24.73091,28.09666,31.46241,191.2411,390,-99,0,119.4457,12.58436,11.28144,1.302914,0.6980156,57.16293,177.2233,4,0,0.03656602,1.73713,4.178465,3.234911,0.3428589,121,59,3.650573,36.06517,1,3,2.71200007200241,0,2,467.9016,1000,1
2010.75,SALO1,SALO,2,41,1,386.5214,9.904493,17.31314,21.01746,24.72178,19.92353,390,-99,0,1.756851,6.197139,5.364652,0.8324873,0.07271938,5.955243,183.1648,3,0,0.03656602,1.269412,3.653493,2.99443,0.1985415,121,59,3.650573,38.86106,1,3,2.71200007200241,0,2,378.4102,1000,1
2010.833,SALO1,SALO,2,41,1,253.2762,3.944231,11.11869,14.70592,18.29315,30.9985,390,-99,0,15.9015,0,0,0.3441826,0.1131422,9.265609,188.539,3,0,0.03656602,0.8631717,2.221391,1.810364,0.1252916,121,59,3.650573,40.54613,1,3,2.71200007200241,0,2,247.9613,1000,1
2010.917,SALO1,SALO,2,41,1,199.9796,-3.919276,1.684855,4.486921,7.288987,41.68084,390,-99,0,27.72705,0,0,0,0.1452829,11.89772,188.5732,3,1.595024,0,0.4014263,0,0,0.06507524,121,59,0,40.48106,1,6.65057265758514,2.71200007200241,0,2,0,1000,1
2011,SALO1,SALO,2,45,1,230.3744,-3.658643,2.65014,5.804531,8.958922,26.40241,390,-99,0,20.07692,0,0,0,0,7.920723,188.5732,3,0,0,0.4725578,0,0,0.06944418,136,67,0,16.25675,3,4,3.91200006008148,1,2,230.3744,1000,1
2011.083,SALO1,SALO,2,45,1,316.6538,1.155459,8.571128,12.27896,15.9868,79.08389,390,-99,0,55.35869,1.851994,1.851994,0,0,23.72517,186.7213,3,0,0,0.7643934,0,0,0.1196705,136,67,0,16.13708,3,4,3.91200006008148,1,2,316.6538,1000,1
2011.167,SALO1,SALO,2,45,1,390.7516,4.373593,11.62845,15.25587,18.8833,82.95191,390,-99,0,55.69743,6.319986,5.745823,0.5741628,0,24.88557,182.7702,3,0,0.04099549,0.8986627,3.559359,3.064029,0.1526563,136,67,4.091971,17.20707,3,4,3.91200006008148,1,2,381.5701,1000,1
2011.25,SALO1,SALO,2,45,1,525.3428,10.79953,18.68237,22.62379,26.56521,72.22127,390,-99,0,43.63763,15.6153,14.32031,1.294991,0.2954685,21.57774,173.8654,4,0,0.04099549,1.450658,4.97319,4.195608,0.258289,136,67,4.091971,21.14439,3,4,3.91200006008148,1,2,512.9988,1000,1
2011.333,SALO1,SALO,2,45,1,578.0533,15.29468,22.34439,25.86925,29.39411,71.86494,390,-99,0,34.16594,19.32349,17.68418,1.63931,0.2940108,21.47128,170.4758,4,0,0.04099549,1.597389,5.717207,4.736609,0.3403316,136,67,4.091971,25.54066,3,4,3.91200006008148,1,2,564.4709,1000,1
2011.417,SALO1,SALO,2,45,1,637.8953,19.82787,27.54615,31.4053,35.26444,109.2329,390,-99,0,56.14313,23.61298,21.59735,2.015621,0.446889,32.63581,166.8698,5,0,0.04099549,2.283524,4.917412,3.743589,0.4108871,136,67,4.091971,28.87337,3,4,3.91200006008148,1,2,622.9067,1000,1
2011.5,SALO1,SALO,2,45,1,595.9576,22.05132,29.37977,33.04399,36.70822,84.02253,390,-99,0,34.98201,20.75315,18.75846,1.994688,0.3437494,25.10364,169.7098,4,0,0.04099549,2.390046,4.649455,3.370489,0.4108871,136,67,4.091971,31.83298,3,4,3.91200006008148,1,2,581.9543,1000,1
2011.583,SALO1,SALO,2,45,1,574.4376,20.06794,27.5082,31.22833,34.94846,123.3317,390,-99,0,65.40567,19.2221,17.32287,1.899235,0.5045694,36.84814,171.061,4,0,0.04099549,2.202907,4.803036,3.591571,0.4108871,136,67,4.091971,35.01366,3,4,3.91200006008148,1,2,560.94,1000,1
2011.667,SALO1,SALO,2,45,1,389.3294,16.7472,22.82246,25.86009,28.89772,117.6625,390,-99,0,63.45999,6.379479,5.208215,1.171264,0.4813758,35.15434,183.2483,3,0,0.04099549,1.426666,4.573678,3.602514,0.3367155,136,67,4.091971,38.27946,3,4,3.91200006008148,1,2,380.1814,1000,1
2011.75,SALO1,SALO,2,45,1,377.5794,7.43572,15.15763,19.01858,22.87954,53.6287,390,-99,0,31.2946,5.49611,4.68657,0.80954,0.2194035,16.02279,183.8441,3,0,0.04099549,1.167592,3.862606,3.22176,0.1916977,136,67,4.091971,41.30953,3,4,3.91200006008148,1,2,368.7075,1000,1
2011.833,SALO1,SALO,2,45,1,278.6787,4.026283,11.84783,15.7586,19.66937,97.78082,390,-99,0,62.98726,0,0,0.4751579,0.4000367,29.21423,188.5483,3,0,0.04099549,0.9755806,2.713364,2.225857,0.1473,136,67,4.091971,43.38808,3,4,3.91200006008148,1,2,272.1306,1000,1
2011.917,SALO1,SALO,2,45,1,218.0005,2.515742,9.617799,13.16883,16.71985,30.27619,390,-99,0,21.0816,0,0,0,0.1238647,9.045699,188.5732,3,0,0,0.7822078,0,0,0.1245014,136,67,0,43.26359,3,8.09197092056274,3.91200006008148,1,3,218.0005,1000,1
2012,SALO1,SALO,2,51,1,247.7641,1.071026,7.916557,11.33932,14.76209,58.95212,390,-99,0,41.26645,0,0,0,0,17.68564,188.5732,3,0,0,0.6824772,0,0,0.1116503,152,74,0,18.22106,4,5,5.16000008583069,2,3,247.7641,1000,1
2012.083,SALO1,SALO,2,51,1,291.1073,1.560321,8.518586,11.99772,15.47685,54.19102,390,-99,0,37.93369,0.118951,0.118951,0,0,16.25731,188.4543,3,0,0,0.718547,0,0,0.1326723,152,74,0,18.08838,4,5,5.16000008583069,2,3,291.1073,1000,1
2012.167,SALO1,SALO,2,51,1,422.4473,9.271516,16.66235,20.35776,24.05318,105.084,390,-99,0,72.431,8.482767,7.424155,1.058612,0,31.5252,181.0993,3,0,0.04552784,1.221153,4.829481,4.042699,0.2406775,152,74,4.543439,19.84586,4,5,5.16000008583069,2,3,411.4381,1000,1
2012.25,SALO1,SALO,2,51,1,511.5182,9.507598,17.3663,21.29565,25.225,72.30395,390,-99,0,41.66319,14.54076,13.23355,1.307209,0.328436,21.59265,175.2782,4,0,0.04552784,1.344359,5.417054,4.620588,0.2621499,152,74,4.543439,24.2043,4,5,5.16000008583069,2,3,498.1879,1000,1
2012.333,SALO1,SALO,2,51,1,553.4272,15.60164,22.60191,26.10205,29.60219,143.8439,390,-99,0,85.40248,17.54155,15.72985,1.811699,0.6534019,42.95717,172.5675,4,0,0.04552784,1.609048,6.272641,5.170114,0.3849922,152,74,4.543439,28.98942,4,5,5.16000008583069,2,3,539.0046,1000,1
2012.417,SALO1,SALO,2,51,1,608.058,16.60287,24.32758,28.18993,32.05228,74.85846,390,-99,0,34.60124,21.34874,19.25287,2.095876,0.3400398,22.35553,168.7804,5,0,0.04552784,1.932202,6.042915,4.888466,0.4429977,152,74,4.543439,33.43489,4,5,5.16000008583069,2,3,592.2116,1000,1
2012.5,SALO1,SALO,2,51,1,599.2559,22.59931,29.59211,33.08852,36.58492,153.1571,390,-99,0,84.85014,20.87366,18.69091,2.18275,0.6957062,45.73841,169.7796,4,0,0.04552784,2.312804,5.257733,3.830064,0.4564289,152,74,4.543439,36.80853,4,5,5.16000008583069,2,3,583.639,1000,1
2012.583,SALO1,SALO,2,51,1,524.0942,20.13739,26.44868,29.60433,32.75998,125.4405,390,-99,0,67.14153,15.61512,13.76079,1.854326,0.5698055,37.46121,174.4325,4,0,0.04552784,1.789246,5.773636,4.476361,0.4564289,152,74,4.543439,40.82846,4,5,5.16000008583069,2,3,510.4361,1000,1
2012.667,SALO1,SALO,2,51,1,433.1519,16.67505,23.23121,26.50929,29.78737,86.37813,390,-99,0,44.66785,9.316928,7.867383,1.449544,0.3923671,25.79573,180.6377,3,0,0.04552784,1.565605,5.158016,4.058775,0.3844776,152,74,4.543439,44.50275,4,5,5.16000008583069,2,3,421.8637,1000,1
2012.75,SALO1,SALO,2,51,1,350.1628,9.659505,17.00364,20.67571,24.34778,36.01847,390,-99,0,16.39497,3.593798,2.628191,0.9656075,0.1636116,10.75646,185.7474,3,0,0.04552784,1.237539,4.346852,3.542577,0.2418265,152,74,4.543439,47.8035,4,5,5.16000008583069,2,3,341.0373,1000,1
2012.833,SALO1,SALO,2,51,1,262.6047,1.502519,9.192776,13.0379,16.88303,28.50481,390,-99,0,17.03693,0,0,0,0.1294813,8.512601,188.5732,3,0,0,0.8205064,0,0,0.1360756,152,74,0,47.66741,4,9.54343914985657,5.16000008583069,2,4,262.6047,1000,1
2012.917,SALO1,SALO,2,51,1,196.3753,4.506248,10.65132,13.72385,16.79638,109.458,390,-99,0,76.33179,0,0,0.3030838,0,32.8374,188.559,3,0,0.04552784,0.727416,2.321203,1.811725,0.1499389,152,74,4.543439,47.28465,4,9.54343914985657,5.16000008583069,2,4,191.2576,1000,1
2013,SALO1,SALO,2,57,1,215.3239,2.102993,8.374505,11.51026,14.64602,49.41916,390,-99,0,34.42203,0,0,0,0.2244834,14.7584,188.5732,3,0,0,0.6469927,0,0,0.1286853,168,83,0,20.23144,3,11.5434391498566,6.40000009536743,2,4,215.3239,1000,1
2013.083,SALO1,SALO,2,57,1,285.9843,0.5164254,6.975784,10.20546,13.43514,97.53652,390,-99,0,68.2755,0,0,0,0,29.26096,188.5732,3,0,0,0.6107805,0,0,0.1323483,168,83,0,20.09909,3,11.5434391498566,6.40000009536743,2,4,285.9843,1000,1
2013.167,SALO1,SALO,2,57,1,400.7555,1.373749,8.554287,12.14456,15.73483,59.03862,390,-99,0,41.32704,7.553069,7.553069,0,0,17.71159,181.0202,3,0,0,0.7412904,0,0,0.1517538,168,83,0,19.94733,3,11.5434391498566,6.40000009536743,2,4,400.7555,1000,1
2013.25,SALO1,SALO,2,57,1,483.7312,10.07252,17.0415,20.52599,24.01048,106.9117,390,-99,0,66.16539,12.54223,11.29111,1.251121,0,32.07352,177.1507,4,0,0.05040668,1.181441,5.899576,5.03594,0.2822817,168,83,5.029215,22.43785,3,11.5434391498566,6.40000009536743,2,4,469.7935,1000,1
2013.333,SALO1,SALO,2,57,1,557.9265,13.00698,20.15477,23.72867,27.30257,86.07446,390,-99,0,46.91734,17.66774,15.86949,1.798246,0.4327812,25.69251,172.5147,4,0,0.05040668,1.437049,6.971255,5.896467,0.3599914,168,83,5.029215,27.97432,3,11.5434391498566,6.40000009536743,2,4,541.8513,1000,1
2013.417,SALO1,SALO,2,57,1,514.3164,19.31866,25.04653,27.91046,30.77439,332.4547,390,-99,0,213.8101,14.80722,12.93033,1.876886,1.671577,99.23493,175.4456,4,0,0.05040668,1.518621,6.885282,5.568391,0.505478,168,83,5.029215,33.03724,3,11.5434391498566,6.40000009536743,2,4,499.4975,1000,1
2013.5,SALO1,SALO,2,57,1,528.7247,20.66043,26.05532,28.75276,31.4502,154.1538,390,-99,0,92.4165,15.81238,13.89032,1.922064,0.7750829,46.0136,174.5819,4,0,0.05040668,1.513006,7.077182,5.661773,0.505478,168,83,5.029215,38.19354,3,11.5434391498566,6.40000009536743,2,4,513.4907,1000,1
2013.583,SALO1,SALO,2,57,1,476.5309,19.53728,25.05966,27.82085,30.58204,104.2226,390,-99,0,57.12663,12.21987,10.47345,1.746424,0.5240295,31.10956,177.8244,4,0,0.05040668,1.468362,6.62598,5.264466,0.4958381,168,83,5.029215,42.96215,3,11.5434391498566,6.40000009536743,2,4,462.8006,1000,1
2013.667,SALO1,SALO,2,57,1,400.269,16.57197,22.41794,25.34093,28.26391,56.62414,390,-99,0,27.52617,6.974216,5.594093,1.380124,0.2847054,16.90183,182.7616,3,0,0.05040668,1.346732,5.709132,4.538603,0.4028216,168,83,5.029215,47.09792,3,11.5434391498566,6.40000009536743,2,4,388.7361,1000,1
2013.75,SALO1,SALO,2,57,1,302.0009,11.18013,17.52376,20.69558,23.8674,62.25396,390,-99,0,36.76657,0.2744941,0,0.9263435,0.313012,18.58229,188.4274,3,0,0.05040668,1.112246,4.639858,3.71979,0.2786791,168,83,5.029215,50.53902,3,11.5434391498566,6.40000009536743,2,4,293.2994,1000,1
2013.833,SALO1,SALO,2,57,1,244.9416,1.076355,8.750618,12.58775,16.42488,47.66619,390,-99,0,33.05267,0,0,0,0.2396649,14.22796,188.5732,3,0,0,0.7974499,0,0,0.1462961,168,83,0,50.39273,3,16.5726540088654,6.40000009536743,2,4,244.9416,1000,1
2013.917,SALO1,SALO,2,57,1,195.9061,1.985564,8.57039,11.8628,15.15521,123.3781,390,-99,0,86.36467,0,0,0,0,37.01343,188.5732,3,0,0,0.6849535,0,0,0.1431146,168,83,0,50.24963,3,16.5726540088654,6.40000009536743,2,4,195.9061,1000,1
2014,SALO1,SALO,2,63,1,239.7047,-4.255778,2.592329,6.016382,9.440435,80.25068,390,-99,0,56.17543,0,0,0,0,24.0752,188.5732,3,0,0,0.5084388,0,0,0.09496316,185,91,0,22.39341,5,12,7.67200016975403,2,4,239.7047,1000,1
2014.083,SALO1,SALO,2,63,1,288.7332,0.6572107,6.880484,9.992121,13.10376,97.43128,390,-99,0,68.20181,0,0,0,0,29.22939,188.5732,3,0,0,0.5866263,0,0,0.1447265,185,91,0,22.24868,5,12,7.67200016975403,2,4,288.7332,1000,1
2014.167,SALO1,SALO,2,63,1,365.861,1.300292,8.62942,12.29398,15.95855,121.5799,390,-99,0,85.10599,5.190192,5.190192,0,0,36.47396,183.3831,3,0,0,0.7588419,0,0,0.167702,185,91,0,22.08097,5,12,7.67200016975403,2,4,365.861,1000,1
2014.25,SALO1,SALO,2,63,1,505.7552,10.11939,17.00064,20.44127,23.88189,122.2146,390,-99,0,79.19455,13.92765,12.55302,1.374629,0,36.66438,175.8112,4,0,0.05539511,1.164976,6.573576,5.627162,0.309319,185,91,5.525681,24.91226,5,12,7.67200016975403,2,4,489.764,1000,1
2014.333,SALO1,SALO,2,63,1,618.3009,15.24884,22.09677,25.52073,28.9447,82.01028,390,-99,0,42.26013,21.71853,19.53607,2.182454,0.4530409,24.46717,168.9225,5,0,0.05539511,1.534335,7.92425,6.616198,0.4517436,185,91,5.525681,31.07672,5,12,7.67200016975403,2,4,598.7512,1000,1
2014.417,SALO1,SALO,2,63,1,570.511,19.86276,26.08624,29.19798,32.30972,67.02806,390,-99,0,24.81042,18.57388,16.25274,2.321148,0.3702762,19.99734,172.1986,4,0,0.05539511,1.733027,7.461581,5.954878,0.5556564,185,91,5.525681,36.47594,5,12,7.67200016975403,2,4,552.4721,1000,1
2014.5,SALO1,SALO,2,63,1,590.0439,20.68509,26.3007,29.10851,31.91632,89.27098,390,-99,0,43.63252,19.9067,17.6508,2.255898,0.4931504,26.63335,170.8039,4,0,0.05539511,1.59136,7.897406,6.328117,0.5556564,185,91,5.525681,42.24841,5,12,7.67200016975403,2,4,571.3876,1000,1
2014.583,SALO1,SALO,2,63,1,552.4753,19.83376,25.13784,27.78988,30.44192,93.82853,390,-99,0,45.69865,17.30618,15.35444,1.951746,0.5183272,27.99306,173.1163,4,0,0.05539511,1.419427,7.660262,6.1596,0.5477476,185,91,5.525681,47.86028,5,12,7.67200016975403,2,4,535.007,1000,1
2014.667,SALO1,SALO,2,63,1,366.0647,17.94467,22.73021,25.12298,27.51575,171.1404,390,-99,0,102.8563,4.569333,3.299832,1.269501,0.9454133,51.0585,184.8273,3,0,0.05539511,1.134102,6.236115,4.930451,0.4534846,185,91,5.525681,52.33723,5,12,7.67200016975403,2,4,354.4904,1000,1
2014.75,SALO1,SALO,2,63,1,389.2732,10.32383,17.62615,21.27731,24.92847,51.00039,390,-99,0,30.60948,6.100043,4.825639,1.274404,0.2817362,15.2156,183.6208,3,0,0.05539511,1.274683,5.569783,4.552401,0.3077407,185,91,5.525681,56.58189,5,12,7.67200016975403,2,4,376.9649,1000,1
2014.833,SALO1,SALO,2,63,1,247.5991,1.645062,8.448629,11.85041,15.2522,89.72452,390,-99,0,57.50769,0,0,0,0.4956559,26.76866,188.5732,3,0,0,0.7008119,0,0,0.1582801,185,91,0,56.4236,5,17.5256807804108,7.67200016975403,2,4,247.5991,1000,1
2014.917,SALO1,SALO,2,63,1,192.0779,2.353951,7.866441,10.62269,13.37893,124.8609,390,-99,0,87.40263,0,0,0,0,37.45826,188.5732,3,0,0,0.5563865,0,0,0.1516528,185,91,0,56.27194,5,17.5256807804108,7.67200016975403,2,4,192.0779,1000,1
2015,SALO1,SALO,2,69,1,234.2491,-1.44238,4.730516,7.816964,10.90341,103.9138,390,-99,0,72.73972,0,0,0,0,31.17413,188.5732,3,0,0,0.5174221,0,0,0.1218116,204,100,0,24.60424,6,12,9.93600010871887,2,4,234.2491,1000,1
2015.083,SALO1,SALO,2,69,1,285.709,-3.508963,2.650198,5.729778,8.809359,111.3353,390,-99,0,77.93474,0,0,0,0,33.4006,188.5732,3,0,0,0.4620492,0,0,0.1191084,204,100,0,24.48514,6,12,9.93600010871887,2,4,285.709,1000,1
