Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
16,SlashPine,0.5866449,1,0.5866449,9,False
16,WhiteOak,0.6791512,1,0.6791512,9,False
16,TurkeyOak,0.5866449,1,0.5866449,9,False
16,SweetGum,0.5866449,1,0.5866449,9,False
16,RedMaple,0.783663,1,0.783663,9,False
16,TulipTree,0.5866449,1,0.5866449,9,False
17,LobPine,0.5833057,1,0.5833057,9,False
17,LongleafPine,0.5833057,1,0.5833057,9,False
17,ShortPine,0.2267048,1,0.2267048,9,False
17,SlashPine,0.5833057,1,0.5833057,9,False
17,WhiteOak,0.6761437,1,0.6761437,9,False
17,TurkeyOak,0.5833057,1,0.5833057,9,False
17,SweetGum,0.5833057,1,0.5833057,9,False
17,RedMaple,0.7813823,1,0.7813823,9,False
17,TulipTree,0.5833057,1,0.5833057,9,False
18,LobPine,0.5795807,1,0.5795807,9,False
18,LongleafPine,0.5795807,1,0.5795807,9,False
18,ShortPine,0.2227657,1,0.2227657,9,False
18,SlashPine,0.5795807,1,0.5795807,9,False
18,WhiteOak,0.6727799,1,0.6727799,9,False
18,TurkeyOak,0.5795807,1,0.5795807,9,False
18,SweetGum,0.5795807,1,0.5795807,9,False
18,RedMaple,0.7788247,1,0.7788247,9,False
18,TulipTree,0.5795807,1,0.5795807,9,False
19,LobPine,0.5754328,1,0.5754328,9,False
19,LongleafPine,0.5754328,1,0.5754328,9,False
19,ShortPine,0.2184309,1,0.2184309,9,False
19,SlashPine,0.5754328,1,0.5754328,9,False
19,WhiteOak,0.669023,1,0.669023,9,False
19,TurkeyOak,0.5754328,1,0.5754328,9,False
19,SweetGum,0.5754328,1,0.5754328,9,False
19,RedMaple,0.7759603,1,0.7759603,9,False
19,TulipTree,0.5754328,1,0.5754328,9,False
20,LobPine,0.5708231,1,0.5708231,9,False
20,LongleafPine,0.5708231,1,0.5708231,9,False
20,ShortPine,0.2136766,1,0.2136766,9,False
20,SlashPine,0.5708231,1,0.5708231,9,False
20,WhiteOak,0.6648338,1,0.6648338,9,False
20,TurkeyOak,0.5708231,1,0.5708231,9,False
20,SweetGum,0.5708231,1,0.5708231,9,False
20,RedMaple,0.7727566,1,0.7727566,9,False
20,TulipTree,0.5708231,1,0.5708231,9,False
21,LobPine,0.565707,1,0.565707,9,False
21,LongleafPine,0.565707,1,0.565707,9,False
21,ShortPine,0.2084775,1,0.2084775,9,False
21,SlashPine,0.565707,1,0.565707,9,False
21,WhiteOak,0.6601675,1,0.6601675,9,False
21,TurkeyOak,0.565707,1,0.565707,9,False
21,SweetGum,0.565707,1,0.565707,9,False
21,RedMaple,0.7691754,1,0.7691754,9,False
21,TulipTree,0.565707,1,0.565707,9,False
22,LobPine,0.5600436,1,0.5600436,9,False
22,LongleafPine,0.5600436,1,0.5600436,9,False
22,ShortPine,0.2028165,1,0.2028165,9,False
22,SlashPine,0.5600436,1,0.5600436,9,False
22,WhiteOak,0.6549805,1,0.6549805,9,False
22,TurkeyOak,0.5600436,1,0.5600436,9,False
22,SweetGum,0.5600436,1,0.5600436,9,False
22,RedMaple,0.7651793,1,0.7651793,9,False
22,TulipTree,0.5600436,1,0.5600436,9,False
23,LobPine,0.5537898,1,0.5537898,9,False
23,LongleafPine,0.5537898,1,0.5537898,9,False
23,ShortPine,0.1966799,1,0.1966799,9,False
23,SlashPine,0.5537898,1,0.5537898,9,False
23,WhiteOak,0.6492271,1,0.6492271,9,False
23,TurkeyOak,0.5537898,1,0.5537898,9,False
23,SweetGum,0.5537898,1,0.5537898,9,False
23,RedMaple,0.7607273,1,0.7607273,9,False
23,TulipTree,0.5537898,1,0.5537898,9,False
24,LobPine,0.546906,1,0.546906,9,False
24,LongleafPine,0.546906,1,0.546906,9,False
24,ShortPine,0.1900625,1,0.1900625,9,False
24,SlashPine,0.546906,1,0.546906,9,False
24,WhiteOak,0.6428621,1,0.6428621,9,False
24,TurkeyOak,0.546906,1,0.546906,9,False
24,SweetGum,0.546906,1,0.546906,9,False
24,RedMaple,0.7557787,1,0.7557787,9,False
24,TulipTree,0.546906,1,0.546906,9,False
25,LobPine,0.5393479,1,0.5393479,9,False
25,LongleafPine,0.5393479,1,0.5393479,9,False
25,ShortPine,0.1829614,1,0.1829614,9,False
25,SlashPine,0.5393479,1,0.5393479,9,False
25,WhiteOak,0.6358351,1,0.6358351,9,False
25,TurkeyOak,0.5393479,1,0.5393479,9,False
25,SweetGum,0.5393479,1,0.5393479,9,False
25,RedMaple,0.7502861,1,0.7502861,9,False
25,TulipTree,0.5393479,1,0.5393479,9,False
26,LobPine,0.5310819,1,0.5310819,9,False
26,LongleafPine,0.5310819,1,0.5310819,9,False
26,ShortPine,0.1753899,1,0.1753899,9,False
26,SlashPine,0.5310819,1,0.5310819,9,False
26,WhiteOak,0.628103,1,0.628103,9,False
26,TurkeyOak,0.5310819,1,0.5310819,9,False
26,SweetGum,0.5310819,1,0.5310819,9,False
26,RedMaple,0.7442067,1,0.7442067,9,False
26,TulipTree,0.5310819,1,0.5310819,9,False
27,LobPine,0.5220763,1,0.5220762,9,False
27,LongleafPine,0.5220763,1,0.5220762,9,False
27,ShortPine,0.1673703,1,0.1673703,9,False
27,SlashPine,0.5220763,1,0.5220762,9,False
27,WhiteOak,0.6196229,1,0.6196229,9,False
27,TurkeyOak,0.5220763,1,0.5220762,9,False
27,SweetGum,0.5220763,1,0.5220762,9,False
27,RedMaple,0.7374957,1,0.7374957,9,False
27,TulipTree,0.5220763,1,0.5220762,9,False
28,LobPine,0.5123118,1,0.5123118,9,False
28,LongleafPine,0.5123118,1,0.5123118,9,False
28,ShortPine,0.1589416,1,0.1589416,9,False
28,SlashPine,0.5123118,1,0.5123118,9,False
28,WhiteOak,0.6103618,1,0.6103618,9,False
28,TurkeyOak,0.5123118,1,0.5123118,9,False
28,SweetGum,0.5123118,1,0.5123118,9,False
28,RedMaple,0.7301136,1,0.7301136,9,False
28,TulipTree,0.5123118,1,0.5123118,9,False
29,LobPine,0.5017701,1,0.5017701,9,False
29,LongleafPine,0.5017701,1,0.5017701,9,False
29,ShortPine,0.1501489,1,0.1501488,9,False
29,SlashPine,0.5017701,1,0.5017701,9,False
29,WhiteOak,0.6002844,1,0.6002844,9,False
29,TurkeyOak,0.5017701,1,0.5017701,9,False
29,SweetGum,0.5017701,1,0.5017701,9,False
29,RedMaple,0.7220176,1,0.7220176,9,False
29,TulipTree,0.5017701,1,0.5017701,9,False
30,LobPine,0.4904523,1,0.4904523,9,False
30,LongleafPine,0.4904523,1,0.4904523,9,False
30,ShortPine,0.1410583,1,0.1410582,9,False
30,SlashPine,0.4904523,1,0.4904523,9,False
30,WhiteOak,0.589373,1,0.589373,9,False
30,TurkeyOak,0.4904523,1,0.4904523,9,False
30,SweetGum,0.4904523,1,0.4904523,9,False
30,RedMaple,0.7131757,1,0.7131757,9,False
30,TulipTree,0.4904523,1,0.4904523,9,False
31,LobPine,0.4783712,1,0.4783712,9,False
31,LongleafPine,0.4783712,1,0.4783712,9,False
31,ShortPine,0.1317469,1,0.1317469,9,False
31,SlashPine,0.4783712,1,0.4783712,9,False
31,WhiteOak,0.5776187,1,0.5776187,9,False
31,TurkeyOak,0.4783712,1,0.4783712,9,False
31,SweetGum,0.4783712,1,0.4783712,9,False
31,RedMaple,0.7035611,1,0.7035611,9,False
31,TulipTree,0.4783712,1,0.4783712,9,False
32,LobPine,0.4655581,1,0.4655582,9,False
32,LongleafPine,0.4655581,1,0.4655582,9,False
32,ShortPine,0.1223065,1,0.1223065,9,False
32,SlashPine,0.4655581,1,0.4655582,9,False
32,WhiteOak,0.5650301,1,0.5650301,9,False
32,TurkeyOak,0.4655581,1,0.4655582,9,False
32,SweetGum,0.4655581,1,0.4655582,9,False
32,RedMaple,0.6931589,1,0.6931589,9,False
32,TulipTree,0.4655581,1,0.4655582,9,False
33,LobPine,0.4520578,1,0.4520578,9,False
33,LongleafPine,0.4520578,1,0.4520578,9,False
33,ShortPine,0.1128344,1,0.1128344,9,False
33,SlashPine,0.4520578,1,0.4520578,9,False
33,WhiteOak,0.551628,1,0.551628,9,False
33,TurkeyOak,0.4520578,1,0.4520578,9,False
33,SweetGum,0.4520578,1,0.4520578,9,False
33,RedMaple,0.6819625,1,0.6819625,9,False
33,TulipTree,0.4520578,1,0.4520578,9,False
34,LobPine,0.4379374,1,0.4379375,9,False
34,LongleafPine,0.4379374,1,0.4379375,9,False
34,ShortPine,0.1034376,1,0.1034376,9,False
34,SlashPine,0.4379374,1,0.4379375,9,False
34,WhiteOak,0.537456,1,0.537456,9,False
34,TurkeyOak,0.4379374,1,0.4379375,9,False
34,SweetGum,0.4379374,1,0.4379375,9,False
34,RedMaple,0.6699829,1,0.6699829,9,False
34,TulipTree,0.4379374,1,0.4379375,9,False
35,LobPine,0.4232912,1,0.4232912,9,False
35,LongleafPine,0.4232912,1,0.4232912,9,False
35,ShortPine,0.09422942,1,0.09422942,9,False
35,SlashPine,0.4232912,1,0.4232912,9,False
35,WhiteOak,0.5225866,1,0.5225866,9,False
35,TurkeyOak,0.4232912,1,0.4232912,9,False
35,SweetGum,0.4232912,1,0.4232912,9,False
35,RedMaple,0.657255,1,0.657255,9,False
35,TulipTree,0.4232912,1,0.4232912,9,False
36,LobPine,0.4082052,1,0.4082052,9,False
36,LongleafPine,0.4082052,1,0.4082052,9,False
36,ShortPine,0.08530423,1,0.08530425,9,False
36,SlashPine,0.4082052,1,0.4082052,9,False
36,WhiteOak,0.5070869,1,0.5070869,9,False
36,TurkeyOak,0.4082052,1,0.4082052,9,False
36,SweetGum,0.4082052,1,0.4082052,9,False
36,RedMaple,0.64381,1,0.64381,9,False
36,TulipTree,0.4082052,1,0.4082052,9,False
37,LobPine,0.3927919,1,0.3927919,9,False
37,LongleafPine,0.3927919,1,0.3927919,9,False
37,ShortPine,0.07675683,1,0.07675683,9,False
37,SlashPine,0.3927919,1,0.3927919,9,False
37,WhiteOak,0.4910547,1,0.4910547,9,False
37,TurkeyOak,0.3927919,1,0.3927919,9,False
37,SweetGum,0.3927919,1,0.3927919,9,False
37,RedMaple,0.6297068,1,0.6297068,9,False
37,TulipTree,0.3927919,1,0.3927919,9,False
38,LobPine,0.3771652,1,0.3771652,9,False
38,LongleafPine,0.3771652,1,0.3771652,9,False
38,ShortPine,0.06866432,1,0.06866432,9,False
38,SlashPine,0.3771652,1,0.3771652,9,False
38,WhiteOak,0.4745936,1,0.4745936,9,False
38,TurkeyOak,0.3771652,1,0.3771652,9,False
38,SweetGum,0.3771652,1,0.3771652,9,False
38,RedMaple,0.6150122,1,0.6150122,9,False
38,TulipTree,0.3771652,1,0.3771652,9,False
39,LobPine,0.3614999,1,0.3614999,9,False
39,LongleafPine,0.3614999,1,0.3614999,9,False
39,ShortPine,0.06111474,1,0.06111474,9,False
39,SlashPine,0.3614999,1,0.3614999,9,False
39,WhiteOak,0.4578788,1,0.4578788,9,False
39,TurkeyOak,0.3614999,1,0.3614999,9,False
39,SweetGum,0.3614999,1,0.3614999,9,False
39,RedMaple,0.5998617,1,0.5998617,9,False
39,TulipTree,0.3614999,1,0.3614999,9,False
40,LobPine,0.345864,1,0.345864,9,False
40,LongleafPine,0.345864,1,0.345864,9,False
40,ShortPine,0.0541244,1,0.05412439,9,False
40,SlashPine,0.345864,1,0.345864,9,False
40,WhiteOak,0.4409782,1,0.4409782,9,False
40,TurkeyOak,0.345864,1,0.345864,9,False
40,SweetGum,0.345864,1,0.345864,9,False
40,RedMaple,0.5842994,1,0.5842994,9,False
40,TulipTree,0.345864,1,0.345864,9,False
41,LobPine,0.3304209,1,0.3304209,9,False
41,LongleafPine,0.3304209,1,0.3304209,9,False
41,ShortPine,0.04773815,1,0.04773815,9,False
41,SlashPine,0.3304209,1,0.3304209,9,False
41,WhiteOak,0.4240685,1,0.4240685,9,False
41,TurkeyOak,0.3304209,1,0.3304209,9,False
41,SweetGum,0.3304209,1,0.3304209,9,False
41,RedMaple,0.5684752,1,0.5684752,9,False
41,TulipTree,0.3304209,1,0.3304209,9,False
42,LobPine,0.3153183,1,0.3153183,9,False
42,LongleafPine,0.3153183,1,0.3153183,9,False
42,ShortPine,0.04197453,1,0.04197453,9,False
42,SlashPine,0.3153183,1,0.3153183,9,False
42,WhiteOak,0.4073182,1,0.4073182,9,False
42,TurkeyOak,0.3153183,1,0.3153183,9,False
42,SweetGum,0.3153183,1,0.3153183,9,False
42,RedMaple,0.5525405,1,0.5525405,9,False
42,TulipTree,0.3153183,1,0.3153183,9,False
43,LobPine,0.3006099,1,0.3006099,9,False
43,LongleafPine,0.3006099,1,0.3006099,9,False
43,ShortPine,0.03680415,1,0.03680415,9,False
43,SlashPine,0.3006099,1,0.3006099,9,False
43,WhiteOak,0.390798,1,0.3907979,9,False
43,TurkeyOak,0.3006099,1,0.3006099,9,False
43,SweetGum,0.3006099,1,0.3006099,9,False
43,RedMaple,0.5365614,1,0.5365614,9,False
43,TulipTree,0.3006099,1,0.3006099,9,False
44,LobPine,0.2864164,1,0.2864165,9,False
44,LongleafPine,0.2864164,1,0.2864165,9,False
44,ShortPine,0.03221513,1,0.03221513,9,False
44,SlashPine,0.2864164,1,0.2864165,9,False
44,WhiteOak,0.3746583,1,0.3746583,9,False
44,TurkeyOak,0.2864164,1,0.2864165,9,False
44,SweetGum,0.2864164,1,0.2864165,9,False
44,RedMaple,0.5206882,1,0.5206881,9,False
44,TulipTree,0.2864164,1,0.2864165,9,False
45,LobPine,0.2729402,1,0.2729401,9,False
45,LongleafPine,0.2729402,1,0.2729401,9,False
45,ShortPine,0.02820946,1,0.02820946,9,False
45,SlashPine,0.2729402,1,0.2729401,9,False
45,WhiteOak,0.3591508,1,0.3591507,9,False
45,TurkeyOak,0.2729402,1,0.2729401,9,False
45,SweetGum,0.2729402,1,0.2729401,9,False
45,RedMaple,0.5051818,1,0.5051818,9,False
45,TulipTree,0.2729402,1,0.2729401,9,False
46,LobPine,0.2599693,1,0.2599693,9,False
46,LongleafPine,0.2599693,1,0.2599693,9,False
46,ShortPine,0.02466629,1,0.02466629,9,False
46,SlashPine,0.2599693,1,0.2599693,9,False
46,WhiteOak,0.3440527,1,0.3440527,9,False
46,TurkeyOak,0.2599693,1,0.2599693,9,False
46,SweetGum,0.2599693,1,0.2599693,9,False
46,RedMaple,0.4898356,1,0.4898356,9,False
46,TulipTree,0.2599693,1,0.2599693,9,False
47,LobPine,0.2476801,1,0.2476801,9,False
47,LongleafPine,0.2476801,1,0.2476801,9,False
47,ShortPine,0.02158216,1,0.02158215,9,False
47,SlashPine,0.2476801,1,0.2476801,9,False
47,WhiteOak,0.3295895,1,0.3295895,9,False
47,TurkeyOak,0.2476801,1,0.2476801,9,False
47,SweetGum,0.2476801,1,0.2476801,9,False
47,RedMaple,0.4748939,1,0.4748939,9,False
47,TulipTree,0.2476801,1,0.2476801,9,False
48,LobPine,0.2361126,1,0.2361126,9,False
48,LongleafPine,0.2361126,1,0.2361126,9,False
48,ShortPine,0.01891335,1,0.01891335,9,False
48,SlashPine,0.2361126,1,0.2361126,9,False
48,WhiteOak,0.315832,1,0.315832,9,False
48,TurkeyOak,0.2361126,1,0.2361126,9,False
48,SweetGum,0.2361126,1,0.2361126,9,False
48,RedMaple,0.4604539,1,0.4604539,9,False
48,TulipTree,0.2361126,1,0.2361126,9,False
49,LobPine,0.2252481,1,0.2252481,9,False
49,LongleafPine,0.2252481,1,0.2252481,9,False
49,ShortPine,0.01660647,1,0.01660648,9,False
49,SlashPine,0.2252481,1,0.2252481,9,False
49,WhiteOak,0.3027817,1,0.3027817,9,False
49,TurkeyOak,0.2252481,1,0.2252481,9,False
49,SweetGum,0.2252481,1,0.2252481,9,False
49,RedMaple,0.4465421,1,0.4465422,9,False
49,TulipTree,0.2252481,1,0.2252481,9,False
50,LobPine,0.2151384,1,0.2151384,9,False
50,LongleafPine,0.2151384,1,0.2151384,9,False
50,ShortPine,0.01462783,1,0.01462784,9,False
50,SlashPine,0.2151384,1,0.2151384,9,False
50,WhiteOak,0.290524,1,0.290524,9,False
50,TurkeyOak,0.2151384,1,0.2151384,9,False
50,SweetGum,0.2151384,1,0.2151384,9,False
50,RedMaple,0.433278,1,0.433278,9,False
50,TulipTree,0.2151384,1,0.2151384,9,False
51,LobPine,0.2058105,1,0.2058105,9,False
51,LongleafPine,0.2058105,1,0.2058105,9,False
51,ShortPine,0.01294106,1,0.01294107,9,False
51,SlashPine,0.2058105,1,0.2058105,9,False
51,WhiteOak,0.279115,1,0.279115,9,False
51,TurkeyOak,0.2058105,1,0.2058105,9,False
51,SweetGum,0.2058105,1,0.2058105,9,False
51,RedMaple,0.4207535,1,0.4207535,9,False
51,TulipTree,0.2058105,1,0.2058105,9,False
52,LobPine,0.1970626,1,0.1970626,9,False
52,LongleafPine,0.1970626,1,0.1970626,9,False
52,ShortPine,0.01147641,1,0.01147641,9,False
52,SlashPine,0.1970626,1,0.1970626,9,False
52,WhiteOak,0.2683278,1,0.2683278,9,False
52,TurkeyOak,0.1970626,1,0.1970626,9,False
52,SweetGum,0.1970626,1,0.1970626,9,False
52,RedMaple,0.4087468,1,0.4087468,9,False
52,TulipTree,0.1970626,1,0.1970626,9,False
53,LobPine,0.1890131,1,0.189013,9,False
53,LongleafPine,0.1890131,1,0.189013,9,False
53,ShortPine,0.01022578,1,0.01022578,9,False
53,SlashPine,0.1890131,1,0.189013,9,False
53,WhiteOak,0.2583259,1,0.2583258,9,False
53,TurkeyOak,0.1890131,1,0.189013,9,False
53,SweetGum,0.1890131,1,0.189013,9,False
53,RedMaple,0.3974653,1,0.3974653,9,False
53,TulipTree,0.1890131,1,0.189013,9,False
54,LobPine,0.1815996,1,0.1815997,9,False
54,LongleafPine,0.1815996,1,0.1815997,9,False
54,ShortPine,0.009153823,1,0.009153822,9,False
54,SlashPine,0.1815996,1,0.1815997,9,False
54,WhiteOak,0.2490492,1,0.2490492,9,False
54,TurkeyOak,0.1815996,1,0.1815997,9,False
54,SweetGum,0.1730073,0.9550904,0.1815997,9,False
54,RedMaple,0.3756718,0.9722222,0.3868692,9,False
54,TulipTree,0.174149,0.9610577,0.1815997,9,False
55,LobPine,0.174864,1,0.174864,9,False
55,LongleafPine,0.174864,1,0.174864,9,False
55,ShortPine,0.008244302,1,0.008244297,9,False
55,SlashPine,0.174864,1,0.174864,9,False
55,WhiteOak,0.2405656,1,0.2405656,9,False
55,TurkeyOak,0.174864,1,0.174864,9,False
55,SweetGum,0.174864,1,0.174864,9,False
55,RedMaple,0.3770632,1,0.3770632,9,False
55,TulipTree,0.174864,1,0.174864,9,False
56,LobPine,0.168725,1,0.1687249,9,False
56,LongleafPine,0.168725,1,0.1687249,9,False
56,ShortPine,0.007467316,1,0.007467309,9,False
56,SlashPine,0.168725,1,0.1687249,9,False
56,WhiteOak,0.2327875,1,0.2327875,9,False
56,TurkeyOak,0.168725,1,0.1687249,9,False
56,SweetGum,0.1607395,0.9550904,0.1687249,9,False
56,RedMaple,0.3573153,0.9722222,0.3679721,9,False
56,TulipTree,0.1618005,0.9610577,0.1687249,9,False
57,LobPine,0.1631806,1,0.1631806,9,False
57,LongleafPine,0.1631806,1,0.1631806,9,False
57,ShortPine,0.006807069,1,0.006807067,9,False
57,SlashPine,0.1631806,1,0.1631806,9,False
57,WhiteOak,0.225725,1,0.225725,9,False
57,TurkeyOak,0.1631806,1,0.1631806,9,False
57,SweetGum,0.1516903,0.9331915,0.1631806,9,False
57,RedMaple,0.3429625,0.9555556,0.3596312,9,False
57,TulipTree,0.1529522,0.9405286,0.1631806,9,False
58,LobPine,0.1549849,0.9815074,0.158066,9,False
58,LongleafPine,0.1549849,0.9815074,0.158066,9,False
58,ShortPine,0.006020155,0.9679895,0.006232046,9,False
58,SlashPine,0.1549849,0.9815074,0.158066,9,False
58,WhiteOak,0.2149112,0.9815074,0.2191775,9,False
58,TurkeyOak,0.1549849,0.9815074,0.158066,9,False
58,SweetGum,0.1439512,0.915285,0.158066,9,False
58,RedMaple,0.329396,0.9388888,0.3518232,9,False
58,TulipTree,0.1451416,0.9224299,0.158066,9,False
59,LobPine,0.1505447,0.9815074,0.1535379,9,False
59,LongleafPine,0.1505447,0.9815074,0.1535379,9,False
59,ShortPine,0.005554219,0.9679895,0.00574959,9,False
59,SlashPine,0.1505447,0.9815074,0.1535379,9,False
59,WhiteOak,0.2092011,0.9815074,0.2133547,9,False
59,TurkeyOak,0.1505447,0.9815074,0.1535379,9,False
