Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
2009,1,0,0,0,0,0.02757882,0,0,0,0,25,51,6.836413,0.08984012,1,188.5732,3,0.4278183,1,0,0.3194225,0.1790833,1,False,0.9969515,1.8,0,1,300,fTemp,
2009.08,1,0,0,0,0,0.03305512,0,0,0,0,25,51,6.803359,0.08940574,1,188.5732,3,0.5205824,1,0,0.5181753,0.2165334,1,False,0.9969515,1.8,0,1,300,fTemp,
2009.17,1,0,0.01523995,0.7823741,0.0984752,0.04311988,0.6838989,0.1142545,0.1795325,1.521906,25,51,6.75928,0.08709,1,188.5612,3,0.5590274,1,1.032944,0.6706717,0.2824643,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.25,1,0,0.01523995,1.207337,0.1474461,0.06746539,1.059891,0.2897477,0.1097149,1.521906,25,51,7.751703,0.09987688,1,187.933,3,0.6351757,1,1.032944,0.9022763,0.4419438,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.33,1,0,0.01523995,1.455943,0.2001488,0.09464778,1.255795,0.3626457,0.103863,1.521906,25,51,8.912848,0.1148377,1,187.48,3,0.6317112,1,1.032944,0.9754201,0.6200069,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.42,1,0,0.01523995,1.511586,0.2357735,0.1291293,1.275813,0.4923283,0.07772432,1.521906,25,51,10.05953,0.1296121,1,187.7744,3,0.6614837,1,1.032944,0.9990431,0.845884,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.5,1,0,0.01523995,1.540057,0.2460078,0.1307229,1.294049,0.4951355,0.07838835,1.521906,25,51,11.22286,0.144601,1,183.2473,3.4,0.6557992,1,1.032944,0.9982619,0.8563229,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.58,1,0,0.01523995,1.409706,0.2491867,0.1312897,1.160519,0.4022214,0.08653902,1.521906,25,51,12.25209,0.1578621,1,186.2128,3.2,0.6044303,1,1.032944,0.9984683,0.860036,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.67,1,0,0.01523995,1.159159,0.1996467,0.09521195,0.9595126,0.3031377,0.09493697,1.521906,25,51,13.11639,0.1689982,1,188.5192,3,0.5603459,1,1.032944,0.9827798,0.6237025,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.75,1,0,0.01523995,0.8984168,0.1462407,0.0618685,0.7521761,0.1706463,0.1322049,1.521906,25,51,13.8067,0.1778925,1,188.3054,3,0.5074804,1,1.032944,0.8670942,0.4052804,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.83,1,0,0.01523995,0.5882926,0.103224,0.04458656,0.4850686,0.08644359,0.1683043,1.521906,25,51,14.24718,0.1835679,1,188.3931,3,0.4469982,1,1.032944,0.7084536,0.2920721,1,True,0.9969515,1.8,0.02,1,300,fRad,
2009.92,1,0,0,0,0,0.02788965,0,0,0,0,25,51,14.21929,0.1868616,1,188.5732,3,0.4015942,1,0,0.3410037,0.182696,1,False,0.9969515,1.8,0.02,1,300,fTemp,
2010,2,0,0,0,0,0.02467639,0,0,0,0,27,55,6.7763,0.08197439,1,188.5732,3,0.4428906,1,0,0.2561865,0.161647,1,False,0.9966879,1.8,0.02,1,300,fTemp,
2010.08,2,0,0,0,0,0.02898011,0,0,0,0,27,55,6.747318,0.08162379,1,188.5732,3,0.4938775,1,0,0.2861691,0.1747088,1,False,0.9966879,1.8,0.02,1,300,fTemp,
2010.17,2,0,0.01655738,0.9325978,0.1132965,0.0492104,0.8193013,0.1617899,0.1518857,1.653273,27,55,6.773437,0.0803383,1,188.5421,3,0.5785166,1,1.032944,0.7224018,0.2966686,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.25,2,0,0.01655738,1.36584,0.1745452,0.08087634,1.191295,0.3922429,0.09109383,1.653273,27,55,7.883856,0.09350875,1,186.8781,3,0.6503292,1,1.032944,0.9416036,0.4875692,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.33,2,0,0.01655738,1.623559,0.2360654,0.1153752,1.387494,0.4542291,0.09161799,1.653273,27,55,9.155973,0.1085971,1,187.7207,3,0.6449406,1,1.032944,0.9923397,0.6955483,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.42,2,0,0.01655738,1.582684,0.2755474,0.1618033,1.307137,0.5657669,0.06929601,1.653273,27,55,10.30131,0.1221817,1,186.5006,3.1,0.658465,1,1.032944,0.9752572,0.9754432,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.5,2,0,0.01655738,1.618928,0.28648,0.1633163,1.332448,0.5848427,0.06833386,1.653273,27,55,11.47044,0.1360485,1,187.4188,3.1,0.6632038,1,1.032944,0.9712488,0.9845649,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.58,2,0,0.01655738,1.494776,0.2827377,0.1557671,1.212038,0.5100245,0.07127707,1.653273,27,55,12.52672,0.1485768,1,186.7435,3.1,0.6197842,1,1.032944,0.9812207,0.9390537,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.67,2,0,0.01655738,1.316764,0.2474528,0.1260766,1.069311,0.4698082,0.0682666,1.653273,27,55,13.46995,0.1597643,1,188.4696,3,0.6114265,1,1.032944,0.9999635,0.7600624,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.75,2,0,0.01655738,1.093429,0.1726005,0.07300799,0.9208285,0.2850845,0.09687905,1.653273,27,55,14.31778,0.1698201,1,185.6541,3,0.5599687,1,1.032944,0.9219905,0.4401342,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.83,2,0,0.01655738,0.6435645,0.1073945,0.04607241,0.5361701,0.1140958,0.1409476,1.653273,27,55,14.80788,0.1756331,1,187.9981,3,0.4547075,1,1.032944,0.7172279,0.277751,1,True,0.9966879,1.8,0.02,1,300,fRad,
2010.92,2,0,0,0,0,0.02392957,0,0,0,0,27,55,14.78395,0.1788447,1,188.5721,3,0.3999754,1,0,0.1154162,0.1442612,1,False,0.9966879,1.8,0.02,1,300,fTemp,
2011,3,0,0,0,0,0.02553612,0,0,0,0,29,59,7.361763,0.08258339,1,188.5732,3,0.4343619,1,0,0.2117779,0.1539464,1,False,0.9964279,1.8,0.02,1,300,fTemp,
2011.08,3,0,0,0,0,0.0423281,0,0,0,0,29,59,7.319435,0.08210855,1,188.5732,3,0.5135034,1,0,0.6045583,0.2365677,1,False,0.9964279,1.8,0.02,1,300,fRad,
2011.17,3,0,0.01785735,1.001367,0.1245391,0.05399538,0.8768278,0.1848291,0.1422882,1.782868,29,59,7.339974,0.08073013,1,188.5481,3,0.5631219,1,1.032944,0.7401395,0.301775,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.25,3,0,0.01785735,1.454253,0.1959887,0.09135824,1.258265,0.4332968,0.08709862,1.782868,29,59,8.506881,0.09356457,1,188.5379,3,0.6340936,1,1.032944,0.9537542,0.5105925,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.33,3,0,0.01785735,1.711407,0.2473463,0.1203771,1.46406,0.5614927,0.07820591,1.782868,29,59,9.850569,0.1083434,1,187.3756,3,0.6559807,1,1.032944,0.9927359,0.6727763,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.42,3,0,0.01785735,1.533787,0.2961755,0.1762724,1.237611,0.7193677,0.05160099,1.782868,29,59,10.91191,0.1200168,1,187.3547,3.1,0.6778571,1,1.032944,0.954703,0.9851695,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.5,3,0,0.01785735,1.448043,0.322657,0.178926,1.125386,0.7108334,0.0474852,1.782868,29,59,11.85837,0.1304266,1,186.5443,3.1,0.6628312,1,1.032944,0.9006177,1,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.58,3,0,0.01785735,1.49137,0.3056738,0.17046,1.185696,0.6747796,0.05270312,1.782868,29,59,12.87361,0.1415928,1,184.9791,3.2,0.6545634,1,1.032944,0.9592885,0.9526846,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.67,3,0,0.01785735,1.358474,0.2449838,0.1190981,1.11349,0.3980649,0.08389907,1.782868,29,59,13.868,0.1525299,1,188.193,3,0.5622247,1,1.032944,0.9926732,0.665628,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.75,3,0,0.01785735,1.103029,0.1613491,0.06780452,0.9416799,0.26452,0.106775,1.782868,29,59,14.74187,0.1621414,1,187.9628,3,0.5546684,1,1.032944,0.8709345,0.378953,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.83,3,0,0.01785735,0.7612275,0.122584,0.05210081,0.6386434,0.1525309,0.1255814,1.782868,29,59,15.32842,0.1685926,1,187.5512,3,0.4789704,1,1.032944,0.7602369,0.2911865,1,True,0.9964279,1.8,0.02,1,300,fRad,
2011.92,3,0,0,0,0,0.04403684,0,0,0,0,29,59,15.28438,0.1714583,1,188.5732,3,0.42085,1,0,0.6480581,0.2461177,1,False,0.9964279,1.8,0.02,1,300,fRad,
2012,4,0,0,0,0,0.03949132,0,0,0,0,31,64,7.939264,0.08316331,1,188.5732,3,0.452319,1,0,0.5558749,0.2207132,1,False,0.996174,1.8,0.02,1,300,fRad,
2012.08,4,0,0,0,0,0.04525237,0,0,0,0,31,64,7.894012,0.08268931,1,188.5732,3,0.4924779,1,0,0.5902832,0.2361011,1,False,0.996174,1.8,0.02,1,300,fRad,
2012.17,4,0,0.01912608,1.341299,0.1911582,0.0820912,1.150141,0.3364154,0.1025416,1.909319,31,64,8.102868,0.08321904,1,188.5015,3,0.5820828,1,1.032944,0.9065539,0.4283051,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.25,4,0,0.01912608,1.516823,0.1935529,0.0894151,1.323271,0.4188231,0.09476387,1.909319,31,64,9.336722,0.09589112,1,188.1888,3,0.6277663,1,1.032944,0.9280827,0.4665171,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.33,4,0,0.01912608,1.814108,0.2682428,0.1313146,1.545866,0.5995321,0.0773364,1.909319,31,64,10.75128,0.110419,1,187.5291,3,0.6459748,1,1.032944,0.9942364,0.685125,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.42,4,0,0.01912608,1.784589,0.2809299,0.1510994,1.503659,0.7082244,0.06368002,1.909319,31,64,12.10384,0.1243102,1,185.2931,3.1,0.6671963,1,1.032944,0.9998591,0.7883505,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.5,4,0,0.01912608,1.581367,0.3473802,0.1916652,1.233986,0.7511933,0.04927009,1.909319,31,64,13.14615,0.1350152,1,185.4175,3.3,0.6639507,1,1.032944,0.8988555,1,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.58,4,0,0.01912608,1.71871,0.3157145,0.1684679,1.402996,0.6316158,0.06662359,1.909319,31,64,14.38068,0.1476942,1,185.3882,3.3,0.6334239,1,1.032944,0.9899458,0.8789694,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.67,4,0,0.01912608,1.487099,0.2674651,0.1311391,1.219634,0.478192,0.07649831,1.909319,31,64,15.46917,0.1588734,1,186.7252,3,0.5881574,1,1.032944,0.9964444,0.6842092,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.75,4,0,0.01912608,1.205598,0.195429,0.08248311,1.010169,0.3064374,0.0988728,1.909319,31,64,16.39686,0.168401,1,186.8327,3,0.5358545,1,1.032944,0.9141676,0.43035,1,True,0.996174,1.8,0.02,1,300,fRad,
2012.83,4,0,0,0,0,0.04641318,0,0,0,0,31,64,16.35046,0.17127,1,188.2598,3,0.4667659,1,0,0.6418171,0.2421576,1,False,0.996174,1.8,0.02,1,300,fRad,
2012.92,4,0,0.01912608,0.6201903,0.1234974,0.05114172,0.4966929,0.0926591,0.1607772,1.909319,31,64,15.93681,0.1636761,1,188.5636,3,0.3930047,1,1.032944,0.6739065,0.2668284,1,True,0.996174,1.8,0.02,1,300,fRad,
2013,5,0,0,0,0,0.04389247,0,0,0,0,33,68,8.501904,0.08351696,1,188.5732,3,0.4178419,1,0,0.5649416,0.2290059,1,False,0.9959197,1.8,0.02,1,300,fRad,
2013.08,5,0,0,0,0,0.0434765,0,0,0,0,33,68,8.458426,0.08308986,1,188.5732,3,0.4880409,1,0,0.4933672,0.2126705,1,False,0.9959197,1.8,0.02,1,300,fRad,
2013.17,5,0,0,0,0,0.0498512,0,0,0,0,33,68,8.408578,0.08260018,1,188.5732,3,0.5718906,1,0,0.5977679,0.2438532,1,False,0.9959197,1.8,0.02,1,300,fRad,
2013.25,5,0,0.02039711,1.585099,0.2021613,0.09272969,1.382938,0.3846349,0.1078397,2.035971,33,68,8.782602,0.08458946,1,188.454,3,0.6148438,1,1.032944,0.9106227,0.4535984,1,True,0.9959197,1.8,0.02,1,300,fRad,
2013.33,5,0,0.02039711,1.912007,0.2517944,0.1182573,1.660213,0.5643406,0.08823626,2.035971,33,68,10.32456,0.09944078,1,187.1996,3.1,0.6480356,1,1.032944,0.9708092,0.5784701,1,True,0.9959197,1.8,0.02,1,300,fRad,
2013.42,5,0,0.02039711,1.953235,0.3087252,0.1664933,1.64451,0.6092342,0.08096121,2.035971,33,68,11.80258,0.1136763,1,186.8548,3.1,0.6292564,1,1.032944,0.9999872,0.8144222,1,True,0.9959197,1.8,0.02,1,300,fRad,
2013.5,5,0,0.02039711,2.024465,0.3318337,0.1774794,1.692631,0.6291168,0.08069669,2.035971,33,68,13.31773,0.1282694,1,188.5408,3,0.6356787,1,1.032944,0.9977865,0.8681618,1,True,0.9959197,1.8,0.02,1,300,fRad,
2013.58,5,0,0.02039711,1.871949,0.3191866,0.162883,1.552763,0.5645564,0.08249401,2.035971,33,68,14.7076,0.141656,1,187.6937,3,0.6112864,1,1.032944,0.9999486,0.796762,1,True,0.9959197,1.8,0.02,1,300,fRad,
2013.67,5,0,0.02039711,1.572187,0.2743385,0.1323271,1.297849,0.4348764,0.08951237,2.035971,33,68,15.87312,0.1528817,1,184.0718,3.1,0.5691365,1,1.032944,0.9886869,0.6472939,1,True,0.9959197,1.8,0.02,1,300,fRad,
2013.75,5,0,0.02039711,1.238579,0.2154021,0.09154624,1.023177,0.2829467,0.1084603,2.035971,33,68,16.80475,0.1618546,1,187.6862,3,0.4991564,1,1.032944,0.9146328,0.4478094,1,True,0.9959197,1.8,0.02,1,300,fRad,
2013.83,5,0,0,0,0,0.04805833,0,0,0,0,33,68,16.75668,0.1646063,1,188.5732,3,0.4494823,1,0,0.61994,0.2350831,1,False,0.9959197,1.8,0.02,1,300,fRad,
2013.92,5,0,0,0,0,0.04701322,0,0,0,0,33,68,16.70967,0.1641445,1,188.5732,3,0.3950468,1,0,0.5833454,0.2299708,1,False,0.9959197,1.8,0.02,1,300,fRad,
2014,6,0,0,0,0,0.03119544,0,0,0,0,35,72,9.066172,0.08372601,1,188.5732,3,0.4441405,1,0,0.2267529,0.1525963,1,False,0.9956592,1.8,0.02,1,300,fTemp,
2014.08,6,0,0,0,0,0.0460167,0,0,0,0,35,72,9.020157,0.08330107,1,188.5732,3,0.4904313,1,0,0.4811461,0.2115596,1,False,0.9956592,1.8,0.02,1,300,fTemp,
2014.17,6,0,0,0,0,0.05332191,0,0,0,0,35,72,8.966837,0.08280866,1,188.5732,3,0.5494555,1,0,0.6053137,0.2451449,1,False,0.9956592,1.8,0.02,1,300,fRad,
2014.25,6,0,0.02169909,1.708788,0.2144766,0.09834991,1.494312,0.4088702,0.1096176,2.165676,35,72,9.388242,0.08500756,1,188.4792,3,0.6246739,1,1.032944,0.9085849,0.452159,1,True,0.9956592,1.8,0.02,1,300,fRad,
2014.33,6,0,0.02169909,2.130321,0.2967866,0.1436347,1.833534,0.6713446,0.0819159,2.165676,35,72,11.07814,0.1003091,1,185.545,3.2,0.6704794,1,1.032944,0.9901652,0.6603537,1,True,0.9956592,1.8,0.02,1,300,fRad,
2014.42,6,0,0.02169909,2.074576,0.3419818,0.1910504,1.732594,0.7384396,0.07037308,2.165676,35,72,12.61969,0.1142673,1,184.7995,3.1,0.6524696,1,1.032944,0.9943939,0.8783448,1,True,0.9956592,1.8,0.02,1,300,fRad,
2014.5,6,0,0.02169909,2.195261,0.3561878,0.1923032,1.839074,0.7175214,0.07687568,2.165676,35,72,14.26646,0.1291783,1,184.8988,3.2,0.6600634,1,1.032944,0.9952,0.8841047,1,True,0.9956592,1.8,0.02,1,300,fRad,
2014.58,6,0,0.02169909,2.097555,0.3405992,0.1741598,1.756956,0.6115143,0.08617452,2.165676,35,72,15.84926,0.14351,1,186.8792,3,0.6451504,1,1.032944,0.9999294,0.8006913,1,True,0.9956592,1.8,0.02,1,300,fRad,
2014.67,6,0,0.02169909,1.657471,0.2962727,0.1441883,1.361198,0.386081,0.1057469,2.165676,35,72,17.06626,0.1545296,1,183.0451,3.3,0.5464154,1,1.032944,0.9867563,0.6628987,1,True,0.9956592,1.8,0.02,1,300,fRad,
2014.75,6,0,0.02169909,1.446934,0.2306022,0.09784812,1.216332,0.3788186,0.09630425,2.165676,35,72,18.18475,0.1646571,1,188.2156,3,0.5616024,1,1.032944,0.9276887,0.449852,1,True,0.9956592,1.8,0.02,1,300,fRad,
2014.83,6,0,0,0,0,0.05032617,0,0,0,0,35,72,18.13441,0.1674711,1,188.5732,3,0.452154,1,0,0.5827053,0.2313721,1,False,0.9956592,1.8,0.02,1,300,fRad,
2014.92,6,0,0,0,0,0.04821894,0,0,0,0,35,72,18.08619,0.1670258,1,188.5732,3,0.3903404,1,0,0.5168463,0.2216842,1,False,0.9956592,1.8,0.02,1,300,fRad,
2015,7,0,0,0,0,0.03873076,0,0,0,0,38,77,9.644186,0.08350959,1,188.5732,3,0.4384642,1,0,0.3482321,0.1780628,1,False,0.9953699,1.8,0.02,1,300,fTemp,
2015.08,7,0,0,0,0,0.03662986,0,0,0,0,38,77,9.607555,0.08319241,1,188.5732,3,0.4878002,1,0,0.2064596,0.1578558,1,False,0.9953699,1.8,0.02,1,300,fTemp,
2015.17,7,0,0.02314535,1.28336,0.1656339,0.07170566,1.117726,0.2230386,0.1503073,2.309719,38,77,9.614202,0.08162501,1,188.5386,3,0.5502825,1,1.032944,0.7417253,0.3090144,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.25,7,0,0.02314535,1.829461,0.2341905,0.1073629,1.59527,0.391139,0.1223286,2.309719,38,77,11.10211,0.09425742,1,188.4851,3,0.6177331,1,1.032944,0.9063962,0.4626788,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.33,7,0,0.02314535,2.292366,0.3191346,0.1543716,1.973231,0.6663928,0.08881216,2.309719,38,77,12.92097,0.1096996,1,187.6435,3,0.6641864,1,1.032944,0.9889489,0.6652619,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.42,7,0,0.02314535,2.238649,0.3787618,0.2190257,1.859887,0.8085994,0.06898868,2.309719,38,77,14.56183,0.1236306,1,184.7298,3.1,0.6683632,1,1.032944,0.9822406,0.9438877,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.5,7,0,0.02314535,2.318328,0.3985777,0.2263714,1.91975,0.8305246,0.06932933,2.309719,38,77,16.2552,0.1380074,1,182.1907,3.5,0.6799036,1,1.032944,0.9740763,0.9755441,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.58,7,0,0.02314535,2.172717,0.3758287,0.197599,1.796889,0.7118815,0.07570738,2.309719,38,77,17.85449,0.1515854,1,186.2868,3.2,0.6393021,1,1.032944,0.9970324,0.8515497,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.67,7,0,0.02314535,1.838417,0.3296358,0.1636097,1.508781,0.4857499,0.09316188,2.309719,38,77,19.19966,0.163006,1,187.7548,3,0.5744924,1,1.032944,0.9950167,0.7050732,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.75,7,0,0.02314535,1.417478,0.2279078,0.09636579,1.18957,0.3082609,0.1157434,2.309719,38,77,20.29287,0.1722874,1,187.8396,3,0.5233673,1,1.032944,0.8884886,0.4152868,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.83,7,0,0.02314535,0.9389959,0.1776417,0.07595473,0.7613542,0.1556575,0.1467038,2.309719,38,77,20.97827,0.1781064,1,188.3591,3,0.4236479,1,1.032944,0.7786573,0.3273257,1,True,0.9953699,1.8,0.02,1,300,fRad,
2015.92,7,0,0.02314535,0.9111364,0.1878303,0.07703261,0.7233061,0.1409471,0.1539185,2.309719,38,77,21.62453,0.1835933,1,188.5612,3,0.4088855,1,1.032944,0.7807517,0.3319708,1,True,0.9953699,1.8,0.02,1,300,fRad,
2016,8,0,0,0,0,0.04047569,0,0,0,0,41,84,10.28459,0.0819723,1,188.5732,3,0.4432597,1,0,0.2995763,0.1744293,1,False,0.9949688,1.8,0.02,1,300,fTemp,
2016.08,8,0,0,0,0,0.05484083,0,0,0,0,41,84,10.22975,0.08153524,1,188.5732,3,0.4922323,1,0,0.5006461,0.2174521,1,False,0.9949688,1.8,0.02,1,300,fRad,
2016.17,8,0,0.02514969,1.733113,0.2272004,0.09735122,1.505912,0.3696606,0.1221859,2.509284,41,84,10.50914,0.08212774,1,188.5079,3,0.5996794,1,1.032944,0.8575458,0.3860121,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.25,8,0,0.02514969,2.016127,0.2409868,0.110373,1.775141,0.4562876,0.116686,2.509284,41,84,12.17391,0.09513775,1,188.5066,3,0.6441841,1,1.032944,0.8940344,0.4376455,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.33,8,0,0.02514969,2.398868,0.3215634,0.1511807,2.077304,0.5711173,0.1090937,2.509284,41,84,14.10003,0.1101902,1,188.5139,3,0.6330242,1,1.032944,0.9681385,0.5994542,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.42,8,0,0.02514969,2.533205,0.393169,0.2176336,2.140036,0.826003,0.07770772,2.509284,41,84,16.02243,0.1252135,1,187.8833,3,0.673755,1,1.032944,0.9978263,0.8629498,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.5,8,0,0.02514969,2.445686,0.4455435,0.2521973,2.000142,0.9210869,0.06513058,2.509284,41,84,17.77038,0.1388736,1,188.5364,3,0.6814255,1,1.032944,0.9511723,1,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.58,8,0,0.02514969,2.265051,0.4353555,0.2442465,1.829695,0.7985006,0.06872714,2.509284,41,84,19.35583,0.1512637,1,185.9393,3,0.6305266,1,1.032944,0.9720768,0.968474,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.67,8,0,0.02514969,2.024638,0.3765429,0.1925406,1.648095,0.559236,0.08839177,2.509284,41,84,20.81137,0.1626386,1,188.5027,3,0.5817123,1,1.032944,0.999315,0.7634525,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.75,8,0,0.02514969,1.710751,0.2827453,0.1210449,1.428005,0.424467,0.1009045,2.509284,41,84,22.11834,0.1728524,1,188.5334,3,0.559159,1,1.032944,0.9386598,0.4799611,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.83,8,0,0.02514969,1.085057,0.176109,0.07496922,0.9089479,0.2053617,0.132753,2.509284,41,84,22.9523,0.1793697,1,187.6456,3,0.4837926,1,1.032944,0.7590803,0.2972642,1,True,0.9949688,1.8,0.02,1,300,fRad,
2016.92,8,0,0,0,0,0.05241023,0,0,0,0,41,84,22.89989,0.1825213,1,188.5732,3,0.3881703,1,0,0.4715373,0.2078144,1,False,0.9949688,1.8,0.02,1,300,fRad,
2017,9,0,0,0,0,0.0439906,0,0,0,0,45,91,11.17345,0.08233311,1,188.5732,3,0.4432597,1,0,0.2995763,0.1744293,1,False,0.9945567,1.8,0.02,1,300,fTemp,
2017.08,9,0,0,0,0,0.05934403,0,0,0,0,45,91,11.11411,0.08189581,1,188.5732,3,0.4922323,1,0,0.5006461,0.2174521,1,False,0.9945567,1.8,0.02,1,300,fRad,
2017.17,9,0,0.0272086,1.872,0.2457549,0.105234,1.626245,0.3992842,0.1221599,2.714206,45,91,11.41372,0.08246326,1,188.5272,3,0.6005911,1,1.032944,0.8575458,0.385605,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.25,9,0,0.0272086,2.17819,0.2606671,0.1193235,1.917523,0.4929655,0.1166672,2.714206,45,91,13.21192,0.09545512,1,185.9018,3,0.6450544,1,1.032944,0.8940344,0.4372326,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.33,9,0,0.0272086,2.59374,0.3478241,0.163502,2.245915,0.617512,0.1090869,2.714206,45,91,15.29434,0.1105004,1,182.9548,3.3,0.6339064,1,1.032944,0.9681385,0.5991142,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.42,9,0,0.0272086,2.742096,0.4252775,0.235476,2.316818,0.8941162,0.07771821,2.714206,45,91,17.37568,0.125538,1,187.8088,3,0.6745895,1,1.032944,0.9978263,0.862846,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.5,9,0,0.0272086,2.650706,0.481929,0.2729062,2.168777,0.9983013,0.06515954,2.714206,45,91,19.27155,0.1392355,1,188.4996,3,0.6822496,1,1.032944,0.9511723,1,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.58,9,0,0.0272086,2.457474,0.4709091,0.2644921,1.986565,0.8663358,0.06877669,2.714206,45,91,20.99363,0.1516774,1,184.3759,3.2,0.6314113,1,1.032944,0.9720768,0.9691685,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.67,9,0,0.0272086,2.198075,0.4072936,0.2085129,1.790781,0.6071419,0.08846614,2.714206,45,91,22.5759,0.1631091,1,187.1217,3.1,0.5826365,1,1.032944,0.999315,0.7640461,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.75,9,0,0.0272086,1.857988,0.3058359,0.1311146,1.552152,0.460999,0.1009855,2.714206,45,91,23.99694,0.1733761,1,188.5499,3,0.5600954,1,1.032944,0.9386598,0.4804384,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.83,9,0,0.0272086,1.178262,0.1904911,0.08119594,0.9877709,0.223002,0.1328533,2.714206,45,91,24.90352,0.179926,1,187.3322,3,0.4847416,1,1.032944,0.7590803,0.2975232,1,True,0.9945567,1.8,0.02,1,300,fRad,
2017.92,9,0,0,0,0,0.05672308,0,0,0,0,45,91,24.84679,0.183087,1,188.5686,3,0.3881703,1,0,0.4715373,0.2078483,1,False,0.9945567,1.8,0.02,1,300,fRad,
2018,10,0,0,0,0,0.04760284,0,0,0,0,48,98,12.08502,0.08229557,1,188.5732,3,0.4432597,1,0,0.2995763,0.1744293,0.9999999,False,0.9941087,1.8,0.02,1,300,fTemp,
2018.08,10,0,0,0,0,0.06424373,0,0,0,0,48,98,12.02078,0.08185811,1,188.5732,3,0.4922323,1,0,0.5006461,0.2174521,0.9999999,False,0.9941087,1.8,0.02,1,300,fRad,
2018.17,10,0,0.02944772,2.023157,0.2659256,0.1139226,1.757231,0.431525,0.1221371,2.936979,48,98,12.34245,0.08241007,1,188.5325,3,0.5997413,1,1.032944,0.8575458,0.385605,0.9999999,True,0.9941087,1.8,0.02,1,300,fRad,
2018.25,10,0,0.02944772,2.354359,0.2820618,0.1291753,2.072297,0.5328357,0.1166496,2.936979,48,98,14.28557,0.09538422,1,188.488,3,0.644243,1,1.032944,0.8940344,0.4372326,0.9999999,True,0.9941087,1.8,0.02,1,300,fRad,
