Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
12,RedMaple,0.7949004,1,0.7949004,9,False
12,TulipTree,0.603336,1,0.603336,9,False
13,LobPine,0.6024711,1,0.6024711,9,False
13,LongleafPine,0.6024711,1,0.6024711,9,False
13,ShortPine,0.2476709,1,0.2476709,9,False
13,SlashPine,0.6024711,1,0.6024711,9,False
13,WhiteOak,0.6933025,1,0.6933025,9,False
13,TurkeyOak,0.6024711,1,0.6024711,9,False
13,SweetGum,0.6024711,1,0.6024711,9,False
13,RedMaple,0.7943247,1,0.7943247,9,False
13,TulipTree,0.6024711,1,0.6024711,9,False
14,LobPine,0.6015365,1,0.6015365,9,False
14,LongleafPine,0.6015365,1,0.6015365,9,False
14,ShortPine,0.2466211,1,0.2466211,9,False
14,SlashPine,0.6015365,1,0.6015365,9,False
14,WhiteOak,0.6924716,1,0.6924716,9,False
14,TurkeyOak,0.6015365,1,0.6015365,9,False
14,SweetGum,0.6015365,1,0.6015365,9,False
14,RedMaple,0.7937018,1,0.7937018,9,False
14,TulipTree,0.6015365,1,0.6015365,9,False
15,LobPine,0.6005275,1,0.6005275,9,False
15,LongleafPine,0.6005275,1,0.6005275,9,False
15,ShortPine,0.2454908,1,0.2454908,9,False
15,SlashPine,0.6005275,1,0.6005275,9,False
15,WhiteOak,0.6915737,1,0.6915737,9,False
15,TurkeyOak,0.6005275,1,0.6005275,9,False
15,SweetGum,0.6005275,1,0.6005275,9,False
15,RedMaple,0.7930284,1,0.7930284,9,False
15,TulipTree,0.6005275,1,0.6005275,9,False
16,LobPine,0.5994388,1,0.5994388,9,False
16,LongleafPine,0.5994388,1,0.5994388,9,False
16,ShortPine,0.2442751,1,0.2442751,9,False
16,SlashPine,0.5994388,1,0.5994388,9,False
16,WhiteOak,0.6906042,1,0.6906042,9,False
16,TurkeyOak,0.5994388,1,0.5994388,9,False
16,SweetGum,0.5994388,1,0.5994388,9,False
16,RedMaple,0.7923008,1,0.7923008,9,False
16,TulipTree,0.5994388,1,0.5994388,9,False
17,LobPine,0.5982629,1,0.5982629,9,False
17,LongleafPine,0.5982629,1,0.5982629,9,False
17,ShortPine,0.2429662,1,0.2429662,9,False
17,SlashPine,0.5982629,1,0.5982629,9,False
17,WhiteOak,0.6895561,1,0.6895561,9,False
17,TurkeyOak,0.5982629,1,0.5982629,9,False
17,SweetGum,0.5982629,1,0.5982629,9,False
17,RedMaple,0.7915135,1,0.7915135,9,False
17,TulipTree,0.5982629,1,0.5982629,9,False
18,LobPine,0.5969944,1,0.5969945,9,False
18,LongleafPine,0.5969944,1,0.5969945,9,False
18,ShortPine,0.2415593,1,0.2415593,9,False
18,SlashPine,0.5969944,1,0.5969945,9,False
18,WhiteOak,0.6884246,1,0.6884246,9,False
18,TurkeyOak,0.5969944,1,0.5969945,9,False
18,SweetGum,0.5969944,1,0.5969945,9,False
18,RedMaple,0.7906629,1,0.7906629,9,False
18,TulipTree,0.5969944,1,0.5969945,9,False
19,LobPine,0.5956264,1,0.5956264,9,False
19,LongleafPine,0.5956264,1,0.5956264,9,False
19,ShortPine,0.2400478,1,0.2400478,9,False
19,SlashPine,0.5956264,1,0.5956264,9,False
19,WhiteOak,0.6872029,1,0.6872029,9,False
19,TurkeyOak,0.5956264,1,0.5956264,9,False
19,SweetGum,0.5956264,1,0.5956264,9,False
19,RedMaple,0.7897435,1,0.7897435,9,False
19,TulipTree,0.5956264,1,0.5956264,9,False
20,LobPine,0.5941522,1,0.5941522,9,False
20,LongleafPine,0.5941522,1,0.5941522,9,False
20,ShortPine,0.2384257,1,0.2384257,9,False
20,SlashPine,0.5941522,1,0.5941522,9,False
20,WhiteOak,0.6858851,1,0.6858851,9,False
20,TurkeyOak,0.5941522,1,0.5941522,9,False
20,SweetGum,0.5941522,1,0.5941522,9,False
20,RedMaple,0.7887509,1,0.7887509,9,False
20,TulipTree,0.5941522,1,0.5941522,9,False
21,LobPine,0.5925629,1,0.5925629,9,False
21,LongleafPine,0.5925629,1,0.5925629,9,False
21,ShortPine,0.2366848,1,0.2366848,9,False
21,SlashPine,0.5925629,1,0.5925629,9,False
21,WhiteOak,0.6844627,1,0.6844627,9,False
21,TurkeyOak,0.5925629,1,0.5925629,9,False
21,SweetGum,0.5925629,1,0.5925629,9,False
21,RedMaple,0.7876785,1,0.7876785,9,False
21,TulipTree,0.5925629,1,0.5925629,9,False
22,LobPine,0.5908508,1,0.5908508,9,False
22,LongleafPine,0.5908508,1,0.5908508,9,False
22,ShortPine,0.2348184,1,0.2348184,9,False
22,SlashPine,0.5908508,1,0.5908508,9,False
22,WhiteOak,0.6829284,1,0.6829284,9,False
22,TurkeyOak,0.5908508,1,0.5908508,9,False
22,SweetGum,0.5908508,1,0.5908508,9,False
22,RedMaple,0.7865204,1,0.7865204,9,False
22,TulipTree,0.5908508,1,0.5908508,9,False
23,LobPine,0.5890074,1,0.5890074,9,False
23,LongleafPine,0.5890074,1,0.5890074,9,False
23,ShortPine,0.2328195,1,0.2328195,9,False
23,SlashPine,0.5890074,1,0.5890074,9,False
23,WhiteOak,0.6812744,1,0.6812744,9,False
23,TurkeyOak,0.5890074,1,0.5890074,9,False
23,SweetGum,0.5890074,1,0.5890074,9,False
23,RedMaple,0.7852702,1,0.7852702,9,False
23,TulipTree,0.5890074,1,0.5890074,9,False
24,LobPine,0.5870247,1,0.5870247,9,False
24,LongleafPine,0.5870247,1,0.5870247,9,False
24,ShortPine,0.2306814,1,0.2306814,9,False
24,SlashPine,0.5870247,1,0.5870247,9,False
24,WhiteOak,0.6794928,1,0.6794928,9,False
24,TurkeyOak,0.5870247,1,0.5870247,9,False
24,SweetGum,0.5870247,1,0.5870247,9,False
24,RedMaple,0.7839219,1,0.7839219,9,False
24,TulipTree,0.5870247,1,0.5870247,9,False
25,LobPine,0.584892,1,0.584892,9,False
25,LongleafPine,0.584892,1,0.584892,9,False
25,ShortPine,0.2283956,1,0.2283956,9,False
25,SlashPine,0.584892,1,0.584892,9,False
25,WhiteOak,0.6775734,1,0.6775734,9,False
25,TurkeyOak,0.584892,1,0.584892,9,False
25,SweetGum,0.584892,1,0.584892,9,False
25,RedMaple,0.7824671,1,0.7824671,9,False
25,TulipTree,0.584892,1,0.584892,9,False
26,LobPine,0.5825998,1,0.5825998,9,False
26,LongleafPine,0.5825998,1,0.5825998,9,False
26,ShortPine,0.225955,1,0.225955,9,False
