Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_LobPine,CohortsHarvested_LongleafPine,CohortsHarvested_ShortPine,CohortsHarvested_SlashPine,CohortsHarvested_WhiteOak,CohortsHarvested_TurkeyOak,CohortsHarvested_SweetGum,CohortsHarvested_RedMaple,CohortsHarvested_TulipTree,BiomassHarvestedMg_LobPine,BiomassHarvestedMg_LongleafPine,BiomassHarvestedMg_ShortPine,BiomassHarvestedMg_SlashPine,BiomassHarvestedMg_WhiteOak,BiomassHarvestedMg_TurkeyOak,BiomassHarvestedMg_SweetGum,BiomassHarvestedMg_RedMaple,BiomassHarvestedMg_TulipTree,
14, 1, Thinnning_Pines, 661, 421, 90, 875, 6, 6, 49.49, 8.25, 39, 0, 2, 37, 0, 0, 0, 0, 0, 0, 0, 0.03, 49.46, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1120, 418, 93, 886, 38, 38, 316.08, 8.32, 256, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 316.08, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 237, 430, 98, 838, 32, 31, 204.22, 6.59, 192, 0, 1, 191, 0, 0, 0, 0, 0, 0, 0, 0.02, 204.2, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 580, 408, 93, 958, 24, 24, 149.44, 6.23, 138, 0, 15, 123, 0, 0, 0, 0, 0, 0, 0, 0.66, 148.78, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 241, 412, 100, 906, 44, 44, 317.27, 7.21, 302, 0, 1, 301, 0, 0, 0, 0, 0, 0, 0, 0.04, 317.23, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 654, 422, 91, 872, 32, 32, 263.51, 8.23, 237, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 263.51, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 535, 425, 100, 850, 20, 20, 133.96, 6.7, 113, 0, 2, 111, 0, 0, 0, 0, 0, 0, 0, 0.02, 133.94, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 998, 429, 100, 840, 44, 44, 196.86, 4.47, 316, 0, 134, 182, 0, 0, 0, 0, 0, 0, 0, 15.86, 181, 0, 0, 0, 0, 0, 0, 0, 
14, 1, Thinnning_Pines, 1102, 413, 95, 906, 26, 26, 26.4, 1.02, 193, 0, 3, 190, 0, 0, 0, 0, 0, 0, 0, 0.15, 26.25, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Clearcut_Slash, 1269, 446, 92, 1998, 100, 100, 17079.47, 170.79, 0, 1142, 465, 78, 16, 337, 1, 0, 9, 236, 0, 3521.87, 1173.41, 121.03, 12075.79, 0.54, 0, 4.2, 182.63, 0, 
15, 1, Clearcut_Slash, 11, 438, 94, 2000, 54, 54, 9237.02, 171.06, 0, 567, 261, 33, 0, 153, 2, 5, 0, 113, 0, 2258.74, 391.93, 0, 6493.21, 1.09, 2.75, 0, 89.3, 0, 
15, 1, Thinnning_Pines, 85, 465, 97, 832, 23, 23, 59.77, 2.6, 170, 0, 64, 106, 0, 0, 0, 0, 0, 0, 0, 25.86, 33.91, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 548, 439, 90, 970, 15, 15, 39.83, 2.66, 91, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 39.83, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 382, 450, 95, 892, 60, 60, 23.44, 0.39, 277, 0, 1, 276, 0, 0, 0, 0, 0, 0, 0, 0.01, 23.43, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 489, 456, 94, 859, 39, 39, 104.81, 2.69, 240, 0, 3, 237, 0, 0, 0, 0, 0, 0, 0, 0.03, 104.78, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 138, 449, 98, 896, 31, 31, 10.2, 0.33, 143, 0, 2, 141, 0, 0, 0, 0, 0, 0, 0, 0.02, 10.18, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 313, 442, 100, 930, 51, 51, 102.28, 2.01, 341, 0, 129, 212, 0, 0, 0, 0, 0, 0, 0, 58.78, 43.5, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 864, 466, 90, 831, 20, 20, 60.96, 3.05, 148, 0, 6, 142, 0, 0, 0, 0, 0, 0, 0, 0.06, 60.9, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 886, 464, 87, 835, 24, 24, 60.53, 2.52, 159, 0, 45, 114, 0, 0, 0, 0, 0, 0, 0, 36.39, 24.14, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 439, 463, 97, 836, 14, 14, 37.65, 2.69, 80, 0, 3, 77, 0, 0, 0, 0, 0, 0, 0, 0.03, 37.62, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 634, 457, 94, 857, 17, 17, 54.17, 3.19, 127, 0, 8, 119, 0, 0, 0, 0, 0, 0, 0, 3.69, 50.48, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 756, 467, 94, 829, 41, 41, 115.1, 2.81, 303, 0, 100, 203, 0, 0, 0, 0, 0, 0, 0, 18.02, 97.08, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1251, 448, 92, 897, 148, 147, 129.53, 0.88, 808, 0, 234, 574, 0, 0, 0, 0, 0, 0, 0, 8.54999999999998, 120.98, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 727, 459, 92, 849, 62, 60, 70.31, 1.17, 350, 0, 94, 256, 0, 0, 0, 0, 0, 0, 0, 28.88, 41.43, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 863, 443, 67, 925, 2, 2, 0.3, 0.15, 10, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 183, 441, 86, 958, 32, 32, 48.78, 1.52, 215, 0, 56, 159, 0, 0, 0, 0, 0, 0, 0, 2.31, 46.47, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 552, 468, 100, 827, 31, 31, 59.19, 1.91, 187, 0, 55, 132, 0, 0, 0, 0, 0, 0, 0, 34.88, 24.31, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 512, 469, 97, 826, 36, 36, 85.15, 2.37, 205, 0, 18, 187, 0, 0, 0, 0, 0, 0, 0, 1.43, 83.72, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 911, 447, 81, 903, 37, 37, 30.08, 0.81, 184, 0, 16, 168, 0, 0, 0, 0, 0, 0, 0, 8.65, 21.43, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1074, 453, 90, 875, 6, 6, 19.69, 3.28, 40, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 19.69, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 298, 452, 90, 875, 4, 4, 13.29, 3.32, 34, 0, 2, 32, 0, 0, 0, 0, 0, 0, 0, 0.02, 13.27, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1048, 460, 100, 848, 26, 26, 32.89, 1.27, 137, 0, 52, 85, 0, 0, 0, 0, 0, 0, 0, 16.9, 15.99, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 661, 454, 90, 875, 6, 6, 19.67, 3.28, 39, 0, 2, 37, 0, 0, 0, 0, 0, 0, 0, 0.02, 19.65, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1120, 451, 93, 886, 38, 38, 125.73, 3.31, 256, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 125.73, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 237, 462, 98, 838, 32, 31, 81.15, 2.62, 192, 0, 1, 191, 0, 0, 0, 0, 0, 0, 0, 0.01, 81.14, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 580, 440, 93, 958, 24, 24, 59.31, 2.47, 138, 0, 15, 123, 0, 0, 0, 0, 0, 0, 0, 0.2, 59.11, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 241, 444, 100, 906, 44, 44, 125.97, 2.86, 302, 0, 1, 301, 0, 0, 0, 0, 0, 0, 0, 0.01, 125.96, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 654, 455, 91, 872, 32, 32, 104.86, 3.28, 237, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 104.86, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 535, 458, 100, 850, 20, 20, 53.23, 2.66, 113, 0, 2, 111, 0, 0, 0, 0, 0, 0, 0, 0.02, 53.21, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 998, 461, 100, 840, 44, 44, 77.69, 1.77, 316, 0, 134, 182, 0, 0, 0, 0, 0, 0, 0, 5.71, 71.98, 0, 0, 0, 0, 0, 0, 0, 
15, 1, Thinnning_Pines, 1102, 445, 95, 906, 26, 26, 10.15, 0.39, 146, 0, 3, 143, 0, 0, 0, 0, 0, 0, 0, 0.03, 10.12, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 74, 503, 97, 846, 37, 37, 3471.28, 93.82, 264, 95, 110, 154, 0, 0, 1, 46, 10, 29, 9, 1207.65, 2020.96, 0, 0, 0.51, 30.38, 10.83, 177.24, 23.71, 
16, 1, Clearcut_Slash, 84, 491, 135, 2057, 52, 52, 12862.82, 247.36, 0, 797, 345, 5, 0, 170, 57, 0, 73, 144, 3, 6541.77, 2.6, 0, 6124.47, 44.43, 0, 44.97, 103.08, 1.5, 
16, 1, Clearcut_Slash, 89, 470, 75, 2205, 75, 75, 13912.62, 185.5, 0, 1183, 313, 242, 0, 353, 9, 2, 2, 262, 0, 5383.36, 4022.7, 0, 4338.23, 4.57, 0.96, 1, 161.8, 0, 
16, 1, Thinnning_Pines, 413, 504, 91, 844, 13, 13, 1537.29, 118.25, 78, 2, 0, 78, 0, 0, 0, 0, 2, 0, 0, 0, 1536.3, 0, 0, 0, 0, 0.99, 0, 0, 
16, 1, Thinnning_Pines, 548, 480, 95, 922, 15, 15, 193.89, 12.93, 87, 1, 0, 87, 0, 0, 0, 0, 0, 1, 0, 0, 193.38, 0, 0, 0, 0, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 424, 494, 96, 871, 21, 21, 2345.1, 111.67, 129, 1, 0, 129, 0, 0, 0, 0, 0, 1, 0, 0, 2344.59, 0, 0, 0, 0, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 382, 472, 100, 955, 60, 60, 470.65, 7.84, 446, 9, 4, 442, 0, 0, 0, 4, 0, 5, 0, 3.15, 462.91, 0, 0, 0, 2.04, 0, 2.55, 0, 
16, 1, Thinnning_Pines, 489, 481, 99, 918, 39, 39, 509.42, 13.06, 262, 10, 6, 256, 0, 0, 0, 9, 0, 1, 0, 2.31, 502.01, 0, 0, 0, 4.59, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 823, 499, 89, 862, 50, 50, 5804.5, 116.09, 359, 69, 4, 355, 0, 0, 0, 68, 0, 1, 0, 2.42, 5767.39, 0, 0, 0, 34.18, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 751, 487, 90, 882, 65, 65, 7847.53, 120.73, 489, 162, 3, 486, 0, 0, 0, 162, 0, 0, 0, 95.89, 7673.63, 0, 0, 0, 78.01, 0, 0, 0, 
16, 1, Thinnning_Pines, 752, 505, 87, 844, 47, 47, 3197.42, 68.03, 278, 55, 41, 237, 0, 0, 0, 0, 23, 32, 0, 944.15, 2223.31, 0, 0, 0, 0, 10.75, 19.21, 0, 
16, 1, Thinnning_Pines, 829, 500, 90, 862, 40, 40, 4628.2, 115.71, 262, 5, 12, 250, 0, 0, 0, 1, 0, 4, 0, 4.7, 4620.89, 0, 0, 0, 0.5, 0, 2.11, 0, 
16, 1, Thinnning_Pines, 864, 485, 95, 889, 20, 20, 291.84, 14.59, 160, 14, 9, 151, 0, 0, 1, 12, 0, 1, 0, 3.97, 280.73, 0, 0, 0.51, 6.12, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 631, 493, 96, 874, 47, 47, 5182.25, 110.26, 288, 3, 7, 281, 0, 0, 0, 0, 0, 3, 0, 2.97, 5177.62, 0, 0, 0, 0, 0, 1.66, 0, 
16, 1, Thinnning_Pines, 634, 482, 99, 918, 17, 17, 269.39, 15.85, 140, 17, 11, 129, 0, 0, 1, 14, 0, 1, 1, 20.64, 240.08, 0, 0, 0.51, 7.14, 0, 0.51, 0.51, 
16, 1, Thinnning_Pines, 863, 502, 72, 850, 2, 2, 2.55, 1.28, 12, 0, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0.46, 2.09, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 171, 489, 100, 878, 33, 33, 3004.38, 91.04, 250, 17, 68, 182, 0, 0, 0, 17, 0, 0, 0, 2337.51, 658.57, 0, 0, 0, 8.3, 0, 0, 0, 
16, 1, Thinnning_Pines, 1074, 476, 95, 938, 6, 6, 95.62, 15.94, 42, 4, 0, 42, 0, 0, 0, 4, 0, 0, 0, 0, 93.58, 0, 0, 0, 2.04, 0, 0, 0, 
16, 1, Thinnning_Pines, 272, 492, 97, 875, 51, 51, 5258.19, 103.1, 380, 122, 79, 301, 0, 0, 2, 119, 1, 0, 0, 303.5, 4891.26, 0, 0, 1.15, 61.77, 0.51, 0, 0, 
16, 1, Thinnning_Pines, 298, 475, 95, 938, 4, 4, 67.65, 16.91, 37, 3, 3, 34, 0, 0, 0, 3, 0, 0, 0, 1.01, 65.11, 0, 0, 0, 1.53, 0, 0, 0, 
16, 1, Clearcut_Slash, 350, 478, 126, 2075, 14, 14, 2797.51, 199.82, 0, 182, 58, 49, 0, 42, 0, 0, 0, 33, 0, 271.34, 867.7, 0, 1632.05, 0, 0, 0, 26.42, 0, 
16, 1, Thinnning_Pines, 1125, 496, 99, 868, 35, 35, 832.21, 23.78, 214, 64, 10, 204, 1, 0, 10, 13, 11, 19, 10, 36.86, 757.18, 1.15, 0, 6.22, 7.77, 6.16, 10.88, 5.99, 
16, 1, Thinnning_Pines, 1010, 490, 99, 877, 48, 48, 4919.93, 102.5, 308, 58, 26, 282, 0, 0, 2, 9, 3, 33, 11, 36.23, 4850.39, 0, 0, 1.06, 5.2, 1.6, 19.45, 6, 
16, 1, Thinnning_Pines, 661, 477, 95, 938, 6, 6, 94.7, 15.78, 42, 0, 2, 40, 0, 0, 0, 0, 0, 0, 0, 0.22, 94.48, 0, 0, 0, 0, 0, 0, 0, 
16, 1, Thinnning_Pines, 1120, 473, 98, 948, 38, 38, 606.68, 15.97, 279, 15, 3, 276, 0, 0, 2, 8, 1, 4, 0, 2.04, 596.99, 0, 0, 1.02, 4.08, 0.51, 2.04, 0, 
16, 1, Thinnning_Pines, 1143, 483, 100, 911, 12, 12, 868.9, 72.41, 64, 65, 26, 38, 0, 0, 2, 0, 27, 36, 0, 537.74, 148.27, 0, 0, 1.05, 0, 49.69, 132.15, 0, 
16, 1, Thinnning_Pines, 975, 495, 99, 871, 40, 40, 4108.09, 102.7, 237, 36, 4, 233, 0, 0, 0, 24, 0, 10, 2, 2.86, 4087.8, 0, 0, 0, 11.19, 0, 5.21, 1.03, 
16, 1, Thinnning_Pines, 776, 498, 90, 862, 38, 38, 4556.84, 119.92, 278, 100, 2, 276, 0, 0, 0, 96, 0, 4, 0, 1.5, 4506.46, 0, 0, 0, 46.81, 0, 2.07, 0, 
16, 1, Thinnning_Pines, 788, 484, 98, 890, 49, 49, 5354.68, 109.28, 303, 19, 9, 294, 0, 0, 2, 1, 2, 14, 0, 3.76, 5341.04, 0, 0, 1.02, 0.52, 1.02, 7.32, 0, 
16, 1, Thinnning_Pines, 786, 486, 96, 887, 24, 24, 2707.28, 112.8, 155, 15, 4, 151, 0, 0, 0, 13, 0, 2, 0, 19.93, 2679.41, 0, 0, 0, 6.82, 0, 1.12, 0, 
16, 1, Thinnning_Pines, 580, 474, 98, 942, 24, 24, 297.56, 12.4, 132, 10, 11, 121, 0, 0, 2, 4, 0, 4, 0, 1.29, 291.17, 0, 0, 1.02, 2.04, 0, 2.04, 0, 
16, 1, Thinnning_Pines, 579, 501, 90, 856, 4, 4, 372.04, 93.01, 26, 8, 8, 18, 0, 0, 0, 8, 0, 0, 0, 72.02, 294.54, 0, 0, 0, 5.48, 0, 0, 0, 
16, 1, Thinnning_Pines, 654, 479, 96, 935, 32, 32, 516.72, 16.15, 251, 15, 0, 251, 0, 0, 2, 12, 0, 1, 0, 0, 509.07, 0, 0, 1.02, 6.12, 0, 0.51, 0, 
16, 1, Thinnning_Pines, 1095, 497, 97, 864, 40, 40, 4169.86, 104.25, 255, 68, 6, 249, 0, 0, 2, 65, 1, 0, 0, 4.41, 4132.91, 0, 0, 1.07, 30.98, 0.49, 0, 0, 
16, 1, Thinnning_Pines, 1102, 471, 100, 969, 26, 26, 198.19, 7.62, 212, 8, 3, 209, 0, 0, 2, 4, 0, 1, 1, 2.03, 192.08, 0, 0, 1.02, 2.04, 0, 0.51, 0.51, 
16, 1, Thinnning_Pines, 927, 488, 92, 881, 36, 36, 4263.31, 118.43, 243, 49, 0, 243, 0, 0, 1, 48, 0, 0, 0, 0, 4239.44, 0, 0, 0.54, 23.33, 0, 0, 0, 
17, 1, Thinnning_Pines, 74, 538, 95, 846, 37, 37, 1290.58, 34.88, 264, 0, 110, 154, 0, 0, 0, 0, 0, 0, 0, 482.74, 807.84, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Clearcut_Slash, 105, 507, 129, 2056, 92, 92, 22393.93, 243.41, 0, 1265, 572, 20, 0, 264, 40, 1, 89, 279, 0, 11011.83, 15.54, 0, 11077.16, 28.74, 0.51, 45.64, 214.51, 0, 
17, 1, Clearcut_Slash, 414, 508, 74, 2054, 150, 150, 22644.53, 150.96, 0, 1928, 599, 87, 0, 509, 6, 9, 140, 410, 168, 14599.01, 831.67, 0, 5214.46, 57.78, 4.73, 212.33, 740.12, 984.43, 
17, 1, Thinnning_Pines, 413, 539, 91, 844, 13, 13, 614.16, 47.24, 78, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 614.16, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 548, 516, 95, 922, 15, 15, 77.06, 5.14, 87, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 77.06, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 424, 529, 96, 871, 21, 21, 937.32, 44.63, 129, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 937.32, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 382, 509, 100, 955, 60, 60, 185.12, 3.09, 445, 0, 4, 441, 0, 0, 0, 0, 0, 0, 0, 1.24, 183.88, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 489, 517, 99, 918, 39, 39, 200.91, 5.15, 262, 0, 6, 256, 0, 0, 0, 0, 0, 0, 0, 0.89, 200.02, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 823, 534, 89, 862, 50, 50, 2306.66, 46.13, 359, 0, 4, 355, 0, 0, 0, 0, 0, 0, 0, 0.96, 2305.7, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 751, 523, 90, 882, 65, 65, 3106.23, 47.79, 489, 0, 3, 486, 0, 0, 0, 0, 0, 0, 0, 38.35, 3067.88, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 752, 540, 87, 844, 47, 47, 1265.95, 26.94, 278, 0, 41, 237, 0, 0, 0, 0, 0, 0, 0, 377.55, 888.4, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 829, 535, 90, 862, 40, 40, 1849.18, 46.23, 262, 0, 12, 250, 0, 0, 0, 0, 0, 0, 0, 1.87, 1847.31, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 864, 521, 95, 889, 20, 20, 113.34, 5.67, 160, 0, 9, 151, 0, 0, 0, 0, 0, 0, 0, 1.54, 111.8, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 631, 528, 96, 874, 47, 47, 2071.02, 44.06, 288, 0, 7, 281, 0, 0, 0, 0, 0, 0, 0, 1.17, 2069.85, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 634, 518, 99, 918, 17, 17, 103.82, 6.11, 140, 0, 11, 129, 0, 0, 0, 0, 0, 0, 0, 8.18, 95.64, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 863, 537, 72, 850, 2, 2, 0.98, 0.49, 12, 0, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0.17, 0.81, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 171, 525, 100, 878, 33, 33, 1197.48, 36.29, 250, 0, 68, 182, 0, 0, 0, 0, 0, 0, 0, 934.76, 262.72, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1074, 513, 95, 938, 6, 6, 37.29, 6.22, 42, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 37.29, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 272, 527, 97, 875, 51, 51, 2076.48, 40.72, 380, 0, 79, 301, 0, 0, 0, 0, 0, 0, 0, 121.07, 1955.41, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 298, 512, 95, 938, 4, 4, 26.34, 6.59, 37, 0, 3, 34, 0, 0, 0, 0, 0, 0, 0, 0.39, 25.95, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1125, 531, 99, 868, 35, 35, 316.96, 9.06, 214, 0, 10, 204, 0, 0, 0, 0, 0, 0, 0, 14.71, 302.25, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1010, 526, 99, 877, 48, 48, 1953.42, 40.7, 308, 0, 26, 282, 0, 0, 0, 0, 0, 0, 0, 14.41, 1939.01, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 661, 514, 95, 938, 6, 6, 37.72, 6.29, 42, 0, 2, 40, 0, 0, 0, 0, 0, 0, 0, 0.08, 37.64, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1120, 510, 98, 948, 38, 38, 238.62, 6.28, 279, 0, 3, 276, 0, 0, 0, 0, 0, 0, 0, 0.79, 237.83, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1143, 519, 96, 911, 12, 12, 274.12, 22.84, 64, 0, 26, 38, 0, 0, 0, 0, 0, 0, 0, 214.98, 59.14, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 975, 530, 99, 871, 40, 40, 1635.35, 40.88, 237, 0, 4, 233, 0, 0, 0, 0, 0, 0, 0, 1.14, 1634.21, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 776, 533, 90, 862, 38, 38, 1802.19, 47.43, 278, 0, 2, 276, 0, 0, 0, 0, 0, 0, 0, 0.58, 1801.61, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 788, 520, 98, 890, 49, 49, 2136.81, 43.61, 303, 0, 9, 294, 0, 0, 0, 0, 0, 0, 0, 1.49, 2135.32, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 786, 522, 96, 887, 24, 24, 1079.15, 44.96, 155, 0, 4, 151, 0, 0, 0, 0, 0, 0, 0, 7.95, 1071.2, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 580, 511, 98, 942, 24, 24, 116.43, 4.85, 132, 0, 11, 121, 0, 0, 0, 0, 0, 0, 0, 0.47, 115.96, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 579, 536, 90, 856, 4, 4, 146.54, 36.64, 26, 0, 8, 18, 0, 0, 0, 0, 0, 0, 0, 28.79, 117.75, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 654, 515, 96, 935, 32, 32, 202.9, 6.34, 251, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 202.9, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1095, 532, 97, 864, 40, 40, 1653.99, 41.35, 255, 0, 6, 249, 0, 0, 0, 0, 0, 0, 0, 1.72, 1652.27, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 1102, 506, 100, 969, 26, 26, 76.82, 2.95, 212, 0, 3, 209, 0, 0, 0, 0, 0, 0, 0, 0.81, 76.01, 0, 0, 0, 0, 0, 0, 0, 
17, 1, Thinnning_Pines, 927, 524, 92, 881, 36, 36, 1694.93, 47.08, 243, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 1694.93, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Clearcut_Slash, 6, 542, 117, 2021, 234, 233, 50000.87, 214.6, 0, 3070, 1337, 139, 0, 711, 192, 0, 81, 610, 0, 20831.56, 2217.93, 0, 26310.12, 138.97, 0, 46.98, 455.31, 0, 
18, 1, Thinnning_Pines, 74, 572, 95, 846, 37, 37, 515.06, 13.92, 264, 0, 110, 154, 0, 0, 0, 0, 0, 0, 0, 192.66, 322.4, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Thinnning_Pines, 413, 573, 91, 844, 13, 13, 245.39, 18.88, 78, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 245.39, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Thinnning_Pines, 548, 550, 95, 922, 15, 15, 30.64, 2.04, 87, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 30.64, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Thinnning_Pines, 424, 563, 96, 871, 21, 21, 374.42, 17.83, 129, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 374.42, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Thinnning_Pines, 382, 543, 100, 955, 60, 60, 73, 1.22, 441, 0, 4, 437, 0, 0, 0, 0, 0, 0, 0, 0.49, 72.51, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Thinnning_Pines, 489, 551, 99, 918, 39, 39, 79.64, 2.04, 262, 0, 6, 256, 0, 0, 0, 0, 0, 0, 0, 0.36, 79.28, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Thinnning_Pines, 823, 568, 89, 862, 50, 50, 921.23, 18.42, 359, 0, 4, 355, 0, 0, 0, 0, 0, 0, 0, 0.35, 920.88, 0, 0, 0, 0, 0, 0, 0, 
18, 1, Thinnning_Pines, 751, 557, 90, 882, 65, 65, 1240.8, 19.09, 489, 0, 3, 486, 0, 0, 0, 0, 0, 0, 0, 15.33, 1225.47, 0, 0, 0, 0, 0, 0, 0, 
