Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
8,RedMaple,0.7893637,1,0.7893637,9,False
8,TulipTree,0.5950619,1,0.5950619,9,False
9,LobPine,0.5914426,1,0.5914426,9,False
9,LongleafPine,0.5914426,1,0.5914426,9,False
9,ShortPine,0.2354625,1,0.2354625,9,False
9,SlashPine,0.5914426,1,0.5914426,9,False
9,WhiteOak,0.683459,1,0.683459,9,False
9,TurkeyOak,0.5914426,1,0.5914426,9,False
9,SweetGum,0.5914426,1,0.5914426,9,False
9,RedMaple,0.7869209,1,0.7869209,9,False
9,TulipTree,0.5914426,1,0.5914426,9,False
10,LobPine,0.5871588,1,0.5871588,9,False
10,LongleafPine,0.5871588,1,0.5871588,9,False
10,ShortPine,0.2308256,1,0.2308256,9,False
10,SlashPine,0.5871588,1,0.5871588,9,False
10,WhiteOak,0.6796134,1,0.6796134,9,False
10,TurkeyOak,0.5871588,1,0.5871588,9,False
10,SweetGum,0.5871588,1,0.5871588,9,False
10,RedMaple,0.7840132,1,0.7840132,9,False
10,TulipTree,0.5871588,1,0.5871588,9,False
11,LobPine,0.5821012,1,0.5821012,9,False
11,LongleafPine,0.5821012,1,0.5821012,9,False
11,ShortPine,0.2254263,1,0.2254263,9,False
11,SlashPine,0.5821012,1,0.5821012,9,False
11,WhiteOak,0.6750571,1,0.6750571,9,False
11,TurkeyOak,0.5821012,1,0.5821012,9,False
11,SweetGum,0.5821012,1,0.5821012,9,False
11,RedMaple,0.7805568,1,0.7805568,9,False
11,TulipTree,0.5821012,1,0.5821012,9,False
12,LobPine,0.576151,1,0.576151,9,False
12,LongleafPine,0.576151,1,0.576151,9,False
12,ShortPine,0.2191775,1,0.2191775,9,False
12,SlashPine,0.576151,1,0.576151,9,False
12,WhiteOak,0.6696742,1,0.6696742,9,False
12,TurkeyOak,0.576151,1,0.576151,9,False
12,SweetGum,0.576151,1,0.576151,9,False
12,RedMaple,0.7764575,1,0.7764575,9,False
12,TulipTree,0.576151,1,0.576151,9,False
13,LobPine,0.5691715,1,0.5691715,9,False
13,LongleafPine,0.5691715,1,0.5691715,9,False
13,ShortPine,0.2119894,1,0.2119894,9,False
13,SlashPine,0.5691715,1,0.5691715,9,False
13,WhiteOak,0.6633294,1,0.6633294,9,False
13,TurkeyOak,0.5691715,1,0.5691715,9,False
13,SweetGum,0.5691715,1,0.5691715,9,False
13,RedMaple,0.7716035,1,0.7716035,9,False
13,TulipTree,0.5691715,1,0.5691715,9,False
14,LobPine,0.5610265,1,0.5610265,9,False
14,LongleafPine,0.5610265,1,0.5610265,9,False
14,ShortPine,0.2037919,1,0.2037919,9,False
14,SlashPine,0.5610265,1,0.5610265,9,False
14,WhiteOak,0.6558823,1,0.6558823,9,False
14,TurkeyOak,0.5610265,1,0.5610265,9,False
14,SweetGum,0.5610265,1,0.5610265,9,False
14,RedMaple,0.7658751,1,0.7658751,9,False
14,TulipTree,0.5610265,1,0.5610265,9,False
15,LobPine,0.5515704,1,0.5515704,9,False
15,LongleafPine,0.5515704,1,0.5515704,9,False
15,ShortPine,0.1945307,1,0.1945307,9,False
15,SlashPine,0.5515704,1,0.5515704,9,False
15,WhiteOak,0.6471786,1,0.6471786,9,False
15,TurkeyOak,0.5515704,1,0.5515704,9,False
15,SweetGum,0.5515704,1,0.5515704,9,False
15,RedMaple,0.7591374,1,0.7591374,9,False
15,TulipTree,0.5515704,1,0.5515704,9,False
16,LobPine,0.5406686,1,0.5406686,9,False
16,LongleafPine,0.5406686,1,0.5406686,9,False
16,ShortPine,0.1841898,1,0.1841898,9,False
16,SlashPine,0.5406686,1,0.5406686,9,False
16,WhiteOak,0.6370658,1,0.6370658,9,False
16,TurkeyOak,0.5406686,1,0.5406686,9,False
16,SweetGum,0.5406686,1,0.5406686,9,False
16,RedMaple,0.7512504,1,0.7512504,9,False
16,TulipTree,0.5406686,1,0.5406686,9,False
17,LobPine,0.5281895,1,0.5281895,9,False
17,LongleafPine,0.5281895,1,0.5281895,9,False
17,ShortPine,0.1727884,1,0.1727884,9,False
17,SlashPine,0.5281895,1,0.5281895,9,False
17,WhiteOak,0.6253859,1,0.6253859,9,False
17,TurkeyOak,0.5281895,1,0.5281895,9,False
17,SweetGum,0.5281895,1,0.5281895,9,False
17,RedMaple,0.7420614,1,0.7420614,9,False
17,TulipTree,0.5281895,1,0.5281895,9,False
18,LobPine,0.5140355,1,0.5140355,9,False
18,LongleafPine,0.5140355,1,0.5140355,9,False
18,ShortPine,0.1604095,1,0.1604095,9,False
18,SlashPine,0.5140355,1,0.5140355,9,False
18,WhiteOak,0.6120017,1,0.6120017,9,False
18,TurkeyOak,0.5140355,1,0.5140355,9,False
18,SweetGum,0.5140355,1,0.5140355,9,False
18,RedMaple,0.7314248,1,0.7314248,9,False
18,TulipTree,0.5140355,1,0.5140355,9,False
19,LobPine,0.4981539,1,0.4981539,9,False
19,LongleafPine,0.4981539,1,0.4981539,9,False
19,ShortPine,0.1472052,1,0.1472052,9,False
19,SlashPine,0.4981539,1,0.4981539,9,False
19,WhiteOak,0.5968086,1,0.5968086,9,False
19,TurkeyOak,0.4981539,1,0.4981539,9,False
19,SweetGum,0.4981539,1,0.4981539,9,False
19,RedMaple,0.7192096,1,0.7192096,9,False
19,TulipTree,0.4981539,1,0.4981539,9,False
20,LobPine,0.4805503,1,0.4805503,9,False
20,LongleafPine,0.4805503,1,0.4805503,9,False
20,ShortPine,0.1333968,1,0.1333968,9,False
20,SlashPine,0.4805503,1,0.4805503,9,False
20,WhiteOak,0.5797471,1,0.5797471,9,False
20,TurkeyOak,0.4805503,1,0.4805503,9,False
20,SweetGum,0.4805503,1,0.4805503,9,False
20,RedMaple,0.705309,1,0.705309,9,False
20,TulipTree,0.4805503,1,0.4805503,9,False
21,LobPine,0.4613071,1,0.4613071,9,False
21,LongleafPine,0.4613071,1,0.4613071,9,False
21,ShortPine,0.1192718,1,0.1192718,9,False
21,SlashPine,0.4613071,1,0.4613071,9,False
21,WhiteOak,0.5608254,1,0.5608254,9,False
21,TurkeyOak,0.4613071,1,0.4613071,9,False
21,SweetGum,0.4613071,1,0.4613071,9,False
21,RedMaple,0.68966,1,0.68966,9,False
21,TulipTree,0.4613071,1,0.4613071,9,False
22,LobPine,0.4405767,1,0.4405767,9,False
22,LongleafPine,0.4405767,1,0.4405767,9,False
22,ShortPine,0.1051549,1,0.1051549,9,False
22,SlashPine,0.4405767,1,0.4405767,9,False
22,WhiteOak,0.540117,1,0.540117,9,False
22,TurkeyOak,0.4405767,1,0.4405767,9,False
22,SweetGum,0.4405767,1,0.4405767,9,False
22,RedMaple,0.6722435,1,0.6722435,9,False
22,TulipTree,0.4405767,1,0.4405767,9,False
23,LobPine,0.4186491,1,0.4186491,9,False
23,LongleafPine,0.4186491,1,0.4186491,9,False
23,ShortPine,0.09142327,1,0.09142326,9,False
23,SlashPine,0.4186491,1,0.4186491,9,False
23,WhiteOak,0.5178373,1,0.5178373,9,False
23,TurkeyOak,0.4186491,1,0.4186491,9,False
23,SweetGum,0.4186491,1,0.4186491,9,False
23,RedMaple,0.6531548,1,0.6531548,9,False
23,TulipTree,0.4186491,1,0.4186491,9,False
24,LobPine,0.3958621,1,0.3958621,9,False
24,LongleafPine,0.3958621,1,0.3958621,9,False
24,ShortPine,0.0784141,1,0.0784141,9,False
24,SlashPine,0.3958621,1,0.3958621,9,False
24,WhiteOak,0.4942641,1,0.4942641,9,False
24,TurkeyOak,0.3958621,1,0.3958621,9,False
24,SweetGum,0.3958621,1,0.3958621,9,False
24,RedMaple,0.6325464,1,0.6325464,9,False
24,TulipTree,0.3958621,1,0.3958621,9,False
25,LobPine,0.3426308,0.9232317,0.3725834,9,False
25,LongleafPine,0.3426308,0.9232317,0.3725834,9,False
25,ShortPine,0.05932222,0.9013026,0.06639864,9,False
25,SlashPine,0.3426308,0.9232317,0.3725834,9,False
25,WhiteOak,0.4321324,0.9232317,0.469727,9,False
25,TurkeyOak,0.3426308,0.9232317,0.3725834,9,False
25,SweetGum,0.3296406,0.8899381,0.3725834,9,False
25,RedMaple,0.5458705,0.8972222,0.6106253,9,False
25,TulipTree,0.3301217,0.8911712,0.3725834,9,False
26,LobPine,0.3122064,0.9039612,0.3500268,9,False
26,LongleafPine,0.3122064,0.9039612,0.3500268,9,False
26,ShortPine,0.04514113,0.8550437,0.05593321,9,False
26,SlashPine,0.3122064,0.9039612,0.3500268,9,False
26,WhiteOak,0.3981317,0.9039612,0.4454992,9,False
26,TurkeyOak,0.3122064,0.9039612,0.3500268,9,False
26,SweetGum,0.2710827,0.7995341,0.3500268,9,False
26,RedMaple,0.4865342,0.8388889,0.5884869,9,False
26,TulipTree,0.2751352,0.8098247,0.3500268,9,False
27,LobPine,0.2362822,0.7587351,0.3288822,9,False
27,LongleafPine,0.2362822,0.7587351,0.3288822,9,False
27,ShortPine,0.02749522,0.7102573,0.04712941,9,False
27,SlashPine,0.2362822,0.7587351,0.3288822,9,False
27,WhiteOak,0.3058776,0.7587351,0.4223717,9,False
27,TurkeyOak,0.2362822,0.7587351,0.3288822,9,False
27,SweetGum,0.206868,0.6775448,0.3288822,9,False
27,RedMaple,0.3789622,0.6972222,0.566873,9,False
27,TulipTree,0.2086431,0.6826901,0.3288822,9,False
28,LobPine,0.2080109,0.7154977,0.3094404,9,False
28,LongleafPine,0.2080109,0.7154977,0.3094404,9,False
28,ShortPine,0.02199754,0.6815593,0.03985671,9,False
28,SlashPine,0.2080109,0.7154977,0.3094404,9,False
28,WhiteOak,0.2716838,0.7154977,0.400741,9,False
28,TurkeyOak,0.2080109,0.7154977,0.3094404,9,False
28,SweetGum,0.1910539,0.6677159,0.3094404,9,False
28,RedMaple,0.3522488,0.675,0.5462106,9,False
28,TulipTree,0.1915075,0.6689488,0.3094404,9,False
29,LobPine,0.2108038,0.7587351,0.2915188,9,False
29,LongleafPine,0.2108038,0.7587351,0.2915188,9,False
29,ShortPine,0.02005929,0.7102573,0.03382042,9,False
29,SlashPine,0.2108038,0.7587351,0.2915188,9,False
29,WhiteOak,0.2768228,0.7587351,0.3804829,9,False
29,TurkeyOak,0.2108038,0.7587351,0.2915188,9,False
29,SweetGum,0.1830299,0.6775448,0.2915188,9,False
29,RedMaple,0.3519699,0.6972222,0.5264471,9,False
29,TulipTree,0.1848212,0.6826901,0.2915188,9,False
30,LobPine,0.1830763,0.7101318,0.2756877,9,False
30,LongleafPine,0.1830763,0.7101318,0.2756877,9,False
30,ShortPine,0.0154981,0.6741032,0.02899892,9,False
30,SlashPine,0.1830763,0.7101318,0.2756877,9,False
30,WhiteOak,0.2426084,0.7101318,0.362327,9,False
30,TurkeyOak,0.1830763,0.7101318,0.2756877,9,False
30,SweetGum,0.1691894,0.6666667,0.2756877,9,False
30,RedMaple,0.3219258,0.6666667,0.5083787,9,False
30,TulipTree,0.1691894,0.6666667,0.2756877,9,False
31,LobPine,0.2000622,0.7922661,0.2615955,9,False
31,LongleafPine,0.2000622,0.7922661,0.2615955,9,False
31,ShortPine,0.01780721,0.7802566,0.02509408,9,False
31,SlashPine,0.2000622,0.7922661,0.2615955,9,False
31,WhiteOak,0.265602,0.7922661,0.3459549,9,False
31,TurkeyOak,0.2000622,0.7922661,0.2615955,9,False
31,SweetGum,0.1907574,0.7585833,0.2615955,9,False
31,RedMaple,0.3677448,0.7666667,0.491783,9,False
31,TulipTree,0.1915755,0.761535,0.2615955,9,False
32,LobPine,0.1899739,0.7922661,0.2485516,9,False
32,LongleafPine,0.1899739,0.7922661,0.2485516,9,False
32,ShortPine,0.01544217,0.7802566,0.02179234,9,False
32,SlashPine,0.1899739,0.7922661,0.2485516,9,False
32,WhiteOak,0.2536501,0.7922661,0.3306203,9,False
32,TurkeyOak,0.1899739,0.7922661,0.2485516,9,False
32,SweetGum,0.1723859,0.7328681,0.2485516,9,False
32,RedMaple,0.346014,0.75,0.4759669,9,False
32,TulipTree,0.1742196,0.7388355,0.2485516,9,False
33,LobPine,0.154741,0.6962273,0.236815,9,False
33,LongleafPine,0.154741,0.6962273,0.236815,9,False
33,ShortPine,0.009634356,0.6353004,0.01906908,9,False
33,SlashPine,0.154741,0.6962273,0.236815,9,False
33,WhiteOak,0.208272,0.6962273,0.3166715,9,False
33,TurkeyOak,0.154741,0.6962273,0.236815,9,False
33,SweetGum,0.1226797,0.5773119,0.236815,9,False
33,RedMaple,0.2682413,0.6166667,0.4613415,9,False
33,TulipTree,0.1254834,0.5876025,0.236815,9,False
34,LobPine,0.1543233,0.7154977,0.226248,9,False
34,LongleafPine,0.1543233,0.7154977,0.226248,9,False
34,ShortPine,0.01006721,0.6815593,0.01681087,9,False
34,SlashPine,0.1543233,0.7154977,0.226248,9,False
34,WhiteOak,0.2082526,0.7154977,0.303988,9,False
34,TurkeyOak,0.1543233,0.7154977,0.226248,9,False
34,SweetGum,0.1428812,0.6677159,0.226248,9,False
34,RedMaple,0.2913626,0.675,0.447837,9,False
34,TulipTree,0.1431772,0.6689488,0.226248,9,False
35,LobPine,0.1352939,0.681155,0.2166001,9,False
35,LongleafPine,0.1352939,0.681155,0.2166001,9,False
35,ShortPine,0.007677833,0.6691455,0.01490411,9,False
35,SlashPine,0.1352939,0.681155,0.2166001,9,False
35,WhiteOak,0.1841898,0.681155,0.2923031,9,False
35,TurkeyOak,0.1352939,0.681155,0.2166001,9,False
35,SweetGum,0.1229982,0.6282777,0.2166001,9,False
35,RedMaple,0.2634217,0.6444445,0.4352153,9,False
35,TulipTree,0.124381,0.6341811,0.2166001,9,False
36,LobPine,0.1127767,0.6003825,0.2087397,9,False
36,LongleafPine,0.1127767,0.6003825,0.2087397,9,False
36,ShortPine,0.004994306,0.5409164,0.01345667,9,False
36,SlashPine,0.1127767,0.6003825,0.2087397,9,False
36,WhiteOak,0.1542645,0.6003825,0.282708,9,False
36,TurkeyOak,0.1127767,0.6003825,0.2087397,9,False
36,SweetGum,0.08319698,0.4718898,0.2087397,9,False
36,RedMaple,0.19329,0.5027778,0.4247168,9,False
36,TulipTree,0.08511412,0.4802676,0.2087397,9,False
37,LobPine,0.1431656,0.7442467,0.2010363,9,False
37,LongleafPine,0.1431656,0.7442467,0.2010363,9,False
37,ShortPine,0.007498357,0.7077785,0.0121279,9,False
37,SlashPine,0.1431656,0.7442467,0.2010363,9,False
37,WhiteOak,0.1952876,0.7442467,0.2732385,9,False
37,TurkeyOak,0.1431656,0.7442467,0.2010363,9,False
37,SweetGum,0.1280342,0.6775448,0.2010363,9,False
37,RedMaple,0.2777745,0.6972222,0.4142328,9,False
37,TulipTree,0.1291751,0.6826901,0.2010363,9,False
38,LobPine,0.1668907,0.8848847,0.1942275,9,False
38,LongleafPine,0.1668907,0.8848847,0.1942275,9,False
38,ShortPine,0.008562135,0.8593572,0.01102547,9,False
38,SlashPine,0.1668907,0.8848847,0.1942275,9,False
38,WhiteOak,0.2281732,0.8848847,0.2648135,9,False
38,TurkeyOak,0.1668907,0.8848847,0.1942275,9,False
38,SweetGum,0.1295255,0.7143546,0.1942275,9,False
38,RedMaple,0.3015286,0.7722222,0.4047994,9,False
38,TulipTree,0.1336827,0.7334341,0.1942275,9,False
39,LobPine,0.1271526,0.7154977,0.1879001,9,False
39,LongleafPine,0.1271526,0.7154977,0.1879001,9,False
39,ShortPine,0.005749835,0.6815593,0.01006002,9,False
39,SlashPine,0.1271526,0.7154977,0.1879001,9,False
39,WhiteOak,0.1746497,0.7154977,0.2569371,9,False
39,TurkeyOak,0.1271526,0.7154977,0.1879001,9,False
39,SweetGum,0.116822,0.6677159,0.1879001,9,False
39,RedMaple,0.2548612,0.675,0.3958873,9,False
39,TulipTree,0.1170778,0.6689489,0.1879001,9,False
40,LobPine,0.1051818,0.618875,0.1822792,9,False
40,LongleafPine,0.1051818,0.618875,0.1822792,9,False
40,ShortPine,0.004313284,0.5729269,0.009248951,9,False
40,SlashPine,0.1051818,0.618875,0.1822792,9,False
40,WhiteOak,0.1449131,0.618875,0.249902,9,False
40,TurkeyOak,0.1051818,0.618875,0.1822792,9,False
40,SweetGum,0.09243435,0.5566048,0.1822792,9,False
40,RedMaple,0.2052783,0.5638888,0.3878489,9,False
40,TulipTree,0.09268263,0.5578377,0.1822792,9,False
41,LobPine,0.09870052,0.6043866,0.1777439,9,False
41,LongleafPine,0.09870052,0.6043866,0.1777439,9,False
41,ShortPine,0.003860725,0.5704482,0.008625777,9,False
41,SlashPine,0.09870052,0.6043866,0.1777439,9,False
41,WhiteOak,0.1364564,0.6043866,0.2441992,9,False
41,TurkeyOak,0.09870052,0.6043866,0.1777439,9,False
41,SweetGum,0.07485528,0.4897963,0.1777439,9,False
41,RedMaple,0.1812687,0.5194445,0.381277,9,False
41,TulipTree,0.07669737,0.4983664,0.1777439,9,False
42,LobPine,0.08472921,0.5563672,0.1734197,9,False
42,LongleafPine,0.08472921,0.5563672,0.1734197,9,False
42,ShortPine,0.002493302,0.49797,0.008057097,9,False
42,SlashPine,0.08472921,0.5563672,0.1734197,9,False
42,WhiteOak,0.1178518,0.5563672,0.2387397,9,False
42,TurkeyOak,0.08472921,0.5563672,0.1734197,9,False
42,SweetGum,0.06554854,0.4563718,0.1734197,9,False
42,RedMaple,0.1612731,0.4833333,0.3749379,9,False
42,TulipTree,0.06673347,0.4627501,0.1734197,9,False
43,LobPine,0.1024973,0.6666667,0.1691656,9,False
43,LongleafPine,0.1024973,0.6666667,0.1691656,9,False
43,ShortPine,0.00378663,0.6666667,0.007521461,9,False
43,SlashPine,0.1024973,0.6666667,0.1691656,9,False
43,WhiteOak,0.1424819,0.6666667,0.2333474,9,False
43,TurkeyOak,0.1024973,0.6666667,0.1691656,9,False
43,SweetGum,0.08999769,0.5998582,0.1691656,9,False
43,RedMaple,0.2127065,0.6222222,0.3686298,9,False
43,TulipTree,0.09137044,0.6071953,0.1691656,9,False
44,LobPine,0.1367312,0.8553578,0.165805,9,False
44,LongleafPine,0.1367312,0.8553578,0.165805,9,False
44,ShortPine,0.005116986,0.8188896,0.007114749,9,False
44,SlashPine,0.1367312,0.8553578,0.165805,9,False
44,WhiteOak,0.1894571,0.8553578,0.2290725,9,False
44,TurkeyOak,0.1367312,0.8553578,0.165805,9,False
44,SweetGum,0.1025698,0.6769378,0.165805,9,False
44,RedMaple,0.2551197,0.7361111,0.3635951,9,False
44,TulipTree,0.1060622,0.6953876,0.165805,9,False
45,LobPine,0.1071147,0.7154977,0.1624325,9,False
45,LongleafPine,0.1071147,0.7154977,0.1624325,9,False
45,ShortPine,0.003491011,0.6815593,0.006720937,9,False
45,SlashPine,0.1071147,0.7154977,0.1624325,9,False
45,WhiteOak,0.149178,0.7154977,0.2247692,9,False
45,TurkeyOak,0.1071147,0.7154977,0.1624325,9,False
45,SweetGum,0.09075992,0.6228063,0.1624325,9,False
45,RedMaple,0.2164819,0.6472222,0.358496,9,False
45,TulipTree,0.09200175,0.6300065,0.1624325,9,False
46,LobPine,0.06888086,0.5077639,0.1591875,9,False
46,LongleafPine,0.06888086,0.5077639,0.1591875,9,False
46,ShortPine,0.001688109,0.4618158,0.006355372,9,False
46,SlashPine,0.06888086,0.5077639,0.1591875,9,False
46,WhiteOak,0.09659648,0.5077639,0.2206158,9,False
46,TurkeyOak,0.06888086,0.5077639,0.1591875,9,False
46,SweetGum,0.05813029,0.4454937,0.1591875,9,False
46,RedMaple,0.1402105,0.4527777,0.3535448,9,False
46,TulipTree,0.05834755,0.4467266,0.1591875,9,False
47,LobPine,0.1018643,0.7101318,0.1563902,9,False
47,LongleafPine,0.1018643,0.7101318,0.1563902,9,False
47,ShortPine,0.002995868,0.6741031,0.006050601,9,False
47,SlashPine,0.1018643,0.7101318,0.1563902,9,False
47,WhiteOak,0.1422872,0.7101318,0.2170253,9,False
47,TurkeyOak,0.1018643,0.7101318,0.1563902,9,False
47,SweetGum,0.07881452,0.5768474,0.1563902,9,False
47,RedMaple,0.1961669,0.6111111,0.3492405,9,False
47,TulipTree,0.08079085,0.588782,0.1563902,9,False
48,LobPine,0.0850239,0.6105645,0.1539868,9,False
48,LongleafPine,0.0850239,0.6105645,0.1539868,9,False
48,ShortPine,0.002026969,0.5203187,0.005796317,9,False
48,SlashPine,0.0850239,0.6105645,0.1539868,9,False
48,WhiteOak,0.1189486,0.6105645,0.2139331,9,False
48,TurkeyOak,0.0850239,0.6105645,0.1539868,9,False
48,SweetGum,0.05856998,0.4584703,0.1539868,9,False
48,RedMaple,0.1551177,0.5,0.3455153,9,False
48,TulipTree,0.06015973,0.4673145,0.1539868,9,False
49,LobPine,0.06594655,0.5077639,0.1517098,9,False
49,LongleafPine,0.06594655,0.5077639,0.1517098,9,False
49,ShortPine,0.001477665,0.4618158,0.005561775,9,False
49,SlashPine,0.06594655,0.5077639,0.1517098,9,False
49,WhiteOak,0.09271675,0.5077639,0.2109969,9,False
49,TurkeyOak,0.06594655,0.5077639,0.1517098,9,False
49,SweetGum,0.05530081,0.4454937,0.1517098,9,False
49,RedMaple,0.1353418,0.4527777,0.3419625,9,False
49,TulipTree,0.05550798,0.4467266,0.1517098,9,False
50,LobPine,0.08513581,0.6331356,0.1494482,9,False
50,LongleafPine,0.08513581,0.6331356,0.1494482,9,False
50,ShortPine,0.002218127,0.5966674,0.005334878,9,False
50,SlashPine,0.08513581,0.6331356,0.1494482,9,False
50,WhiteOak,0.1194207,0.6331356,0.2080744,9,False
50,TurkeyOak,0.08513581,0.6331356,0.1494482,9,False
50,SweetGum,0.07068808,0.5472392,0.1494482,9,False
50,RedMaple,0.1775079,0.575,0.3384105,9,False
50,TulipTree,0.07200924,0.5553362,0.1494482,9,False
51,LobPine,0.09379809,0.7010095,0.1473909,9,False
51,LongleafPine,0.09379809,0.7010095,0.1473909,9,False
51,ShortPine,0.002550602,0.6790804,0.005133684,9,False
51,SlashPine,0.09379809,0.7010095,0.1473909,9,False
51,WhiteOak,0.1316496,0.7010095,0.2054106,9,False
51,TurkeyOak,0.09379809,0.7010095,0.1473909,9,False
51,SweetGum,0.07797904,0.6009074,0.1473909,9,False
51,RedMaple,0.1949193,0.6305556,0.3351594,9,False
51,TulipTree,0.07932056,0.6094775,0.1473909,9,False
52,LobPine,0.0828739,0.6331356,0.1455499,9,False
52,LongleafPine,0.0828739,0.6331356,0.1455499,9,False
52,ShortPine,0.002057625,0.5966674,0.004957786,9,False
52,SlashPine,0.0828739,0.6331356,0.1455499,9,False
52,WhiteOak,0.1164465,0.6331356,0.2030225,9,False
52,TurkeyOak,0.0828739,0.6331356,0.1455499,9,False
52,SweetGum,0.07176954,0.5664337,0.1455499,9,False
52,RedMaple,0.1780156,0.5861111,0.3322335,9,False
52,TulipTree,0.07259946,0.571579,0.1455499,9,False
53,LobPine,0.08322239,0.6242411,0.1438142,9,False
53,LongleafPine,0.08322239,0.6242411,0.1438142,9,False
53,ShortPine,0.002256009,0.5803831,0.004795513,9,False
53,SlashPine,0.08322239,0.6242411,0.1438142,9,False
53,WhiteOak,0.116688,0.6242411,0.2007671,9,False
53,TurkeyOak,0.08322239,0.6242411,0.1438142,9,False
53,SweetGum,0.07282087,0.557654,0.1438142,9,False
53,RedMaple,0.1764654,0.5722222,0.3294605,9,False
53,TulipTree,0.07320606,0.5601199,0.1438142,9,False
54,LobPine,0.07194473,0.5708556,0.1422829,9,False
54,LongleafPine,0.07194473,0.5708556,0.1422829,9,False
54,ShortPine,0.001466473,0.5004489,0.004655186,9,False
54,SlashPine,0.07194473,0.5708556,0.1422829,9,False
54,WhiteOak,0.1013058,0.5708556,0.1987743,9,False
54,TurkeyOak,0.07194473,0.5708556,0.1422829,9,False
54,SweetGum,0.05348269,0.4563718,0.1422829,9,False
54,RedMaple,0.1401127,0.4833333,0.3270021,9,False
54,TulipTree,0.0545112,0.4627501,0.1422829,9,False
55,LobPine,0.07027198,0.5714057,0.1408152,9,False
55,LongleafPine,0.07027198,0.5714057,0.1408152,9,False
55,ShortPine,0.001550906,0.5359588,0.004523174,9,False
55,SlashPine,0.07027198,0.5714057,0.1408152,9,False
